episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s5e01a	1	1	0.0	140.0	140.0		La suite du mariage entre Emily et Ross (fin saison 4 : Ross prononce ses voeux et dit le prénom de Rachel au lieu de celui d'Emily)	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s5e01a	1	2	140.0	146.0	6.0		Emily frappe Ross dans le ventre à l'abri des regards.	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True
s5e01a	2	3	146.0	192.0	46.0	theme song	chanson thème + résumé des scènes marquantes du mariage à Londres pour le groupe d'ami·e·s	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s5e01a	3	4	192.0	195.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e01a	4	5	195.0	208.0	13.0		Ross et Emily continuent de se disputer et la gang attend qu'ils sortent de la chambre.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e01a	4	6	208.0	223.0	15.0		Ross fait semblant que tout va bien et se dirige vers les invités.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e01a	4	7	223.0	231.0	8.0		Le père de Ross lui rappelle qu'il s'est trompé de nom lors de la prononciation des voeux.	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	4	8	231.0	250.0	19.0		Ross demande aux invités de danser parce que c'est un party !	False	False	False	False	True	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	4	9	250.0	290.0	40.0		Phoebe essaye de se faire passer pour le médecin de Ross pour expliquer sa confusion de nom.	True	True	False	False	True	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	True
s5e01a	4	10	290.0	348.0	58.0		Monica et Chandler sont mitigés s'ils continuent leur aventure.	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	4	11	348.0	388.0	40.0		Rachel demande l'aide de Monica pour savoir ce qu'elle devrait faire avec Ross.	False	False	True	False	True	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	4	12	388.0	399.0	11.0		Quelques insultes entre les parents de Ross et le père d'Emily.	False	False	True	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e01a	4	13	399.0	411.0	12.0		Joey mange son steak sans ustensil et demande à Judy si elle veut lui accorder la prochaine danse.	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	4	14	411.0	438.0	27.0		Le plan de Monica et Chandler de se retrouver seuls a échoué et Monica fait remarquer à Joey qu'il a brisé le pacte avec Phoebe au sujet de la consommation de viande.	False	True	False	False	True	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	4	15	438.0	481.0	43.0		Rachel essaye de clarifier la situation avec Ross au sujet qu'il se soit trompé de nom lors du mariage.	False	True	True	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	4	16	481.0	514.0	33.0		Joey vient chercher les mariés pour la première danse et Rachel dit candidement que si c'était arrivé à elle, elle aurait fuit par la fenêtre...	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	4	17	514.0	528.0	14.0		Ross en panique va voir dans la chambre et effectivement, Emily a fuit par la fenêtre !	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s5e01a	5	18	528.0	530.0	2.0	transition	transition	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s5e01a	6	19	530.0	537.0	7.0		Monica et Chandler se dirigent ensemble vers la chambre de Monica.	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s5e01a	6	20	537.0	573.0	36.0		Rachel les attendait parce qu'elle est encore sous le choc que Ross ai prononcé son nom au lieu de celui d'Emily. 	False	True	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	6	21	573.0	607.0	34.0		Phoebe appelle pour prendre des nouvelles de ce qui se passe maintenant au mariage.	True	True	False	False	True	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True
s5e01a	6	22	607.0	624.0	17.0		Monica et Chandler change de chambre pour avoir de l'intimité...	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s5e01a	6	23	624.0	647.0	23.0		Joey veut entrer dans la chambre !	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
