h	w	p
215	359	1
221	361	1
219	362	1
206	365	3
239	220	4
243	225	3
245	228	5
217	451	5
218	451	4
299	354	4
299	357	3
299	358	3
301	357	3
301	357	2
301	358	2
301	359	2
301	359	2
301	360	2
299	360	2
299	360	2
299	361	2
299	361	2
299	361	2
297	362	2
297	362	2
297	362	2
297	363	2
297	363	3
297	364	3
297	364	4
297	365	4
297	365	4
297	365	4
297	366	3
297	366	3
295	366	3
295	365	3
295	366	3
295	366	3
293	366	3
293	365	3
293	364	3
295	364	3
295	364	3
295	364	3
295	364	3
295	363	3
295	363	3
293	364	3
293	364	4
291	365	4
291	366	4
291	367	4
291	367	4
291	367	4
198	142	4
198	142	4
199	142	4
198	142	4
198	141	4
198	139	4
291	371	4
291	372	4
291	372	4
291	372	4
291	372	4
291	372	4
293	372	4
293	371	4
293	371	5
293	370	5
293	370	5
293	370	4
253	333	4
251	330	4
249	328	4
247	324	4
247	324	4
245	323	4
243	321	3
241	319	2
239	319	2
134	308	3
235	314	3
227	309	2
198	297	1
195	297	1
195	296	2
195	294	1
196	294	2
197	295	2
196	295	2
193	295	2
194	292	2
196	292	2
198	292	2
213	292	2
225	292	2
237	292	2
241	291	2
245	288	2
251	288	1
251	287	1
251	287	1
253	285	1
255	283	1
255	283	1
255	282	1
257	281	1
257	281	1
257	279	1
257	279	1
257	278	1
257	277	1
257	277	1
259	277	1
255	276	1
247	272	1
243	270	1
241	270	1
239	270	1
239	270	1
239	270	1
235	270	1
233	270	1
229	270	1
229	270	2
229	272	2
225	270	3
225	269	3
221	269	3
221	268	4
219	267	4
218	269	3
215	270	3
213	270	3
217	269	4
217	268	4
212	268	3
209	267	3
208	268	3
211	268	3
211	267	3
209	265	2
210	270	2
210	272	2
208	274	3
209	274	3
207	279	3
202	283	3
196	286	3
188	288	2
188	291	2
186	291	1
186	297	1
187	301	1
189	309	1
188	306	1
188	306	1
185	308	1
180	310	1
174	312	1
174	312	1
172	310	1
172	310	1
172	312	1
174	314	1
176	319	2
178	318	1
180	317	1
182	317	1
182	318	2
179	315	3
179	315	2
128	426	2
130	425	2
132	426	2
132	426	2
132	425	2
132	425	2
132	425	2
134	425	2
134	426	2
136	428	2
136	428	2
136	428	2
138	428	2
138	428	2
138	429	2
138	430	2
138	431	2
140	433	2
140	433	2
140	433	2
140	433	2
140	433	2
140	433	1
140	433	2
140	433	1
142	433	1
142	433	1
144	433	2
144	433	2
144	431	2
146	429	2
146	428	2
154	421	2
162	416	2
174	407	2
180	402	2
182	399	2
184	397	2
188	393	2
189	392	1
191	392	1
192	392	1
195	392	1
193	393	1
194	393	1
197	394	1
200	398	1
203	402	2
205	406	3
199	410	3
205	419	3
210	446	4
214	446	4
198	447	3
194	448	1
194	455	1
194	457	1
194	460	1
192	460	1
192	460	1
192	461	1
191	461	2
190	460	2
188	460	2
186	460	2
184	461	2
184	461	3
182	461	3
152	305	2
152	306	1
154	305	1
154	305	1
152	305	1
152	305	1
152	305	1
152	304	1
150	304	1
150	304	1
150	304	1
150	303	1
150	304	1
150	304	1
150	304	1
150	304	1
150	303	1
148	303	1
146	304	1
146	304	1
146	304	1
146	304	1
144	305	1
144	306	1
144	306	1
144	306	1
144	306	1
142	308	1
142	309	1
142	309	1
142	309	1
142	310	1
142	310	1
144	310	1
144	310	1
144	310	1
144	310	1
146	310	1
146	310	1
