episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s6e18a	1	1	0.0	81.0	81.0			False	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
s6e18a	2	2	81.0	115.0	34.0	theme song	chanson thème	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s6e18a	3	3	115.0	118.0	3.0	transition	transition	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18a	4	4	118.0	127.0	9.0			False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s6e18a	4	5	127.0	194.0	67.0			False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s6e18a	4	6	194.0	230.0	36.0			False	True	False	False	True	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s6e18a	4	7	230.0	240.0	10.0			False	False	True	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s6e18a	5	8	240.0	243.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18a	6	9	243.0	251.0	8.0			True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s6e18a	6	10	251.0	256.0	5.0			False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s6e18a	6	11	256.0	308.0	52.0			False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s6e18a	7	12	308.0	311.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18a	8	13	311.0	319.0	8.0			True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False
s6e18a	8	14	319.0	323.0	4.0			False	True	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False
s6e18a	8	15	323.0	332.0	9.0			False	False	True	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False
s6e18a	8	16	332.0	402.0	70.0			False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False
s6e18a	9	17	402.0	405.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18a	10	18	405.0	449.0	44.0			True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s6e18a	10	19	449.0	490.0	41.0			False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s6e18a	11	20	490.0	493.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18a	12	21	493.0	533.0	40.0			True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s6e18a	12	22	533.0	581.0	48.0			True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s6e18a	12	23	581.0	593.0	12.0			True	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s6e18a	13	24	593.0	595.0	2.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s6e18a	14	25	595.0	642.0	47.0			True	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False
