h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
214	359	1
214	359	1
217	359	1
217	358	1
219	358	1
219	358	1
219	359	1
219	358	1
219	358	1
219	358	1
219	358	1
219	358	1
221	358	1
219	358	1
221	358	1
221	358	1
221	358	1
223	357	1
219	355	1
208	357	1
186	357	1
196	359	1
239	333	1
239	319	2
104	390	1
104	388	1
106	388	1
106	388	1
106	388	1
108	388	1
108	389	1
106	389	1
106	390	1
106	390	1
104	390	1
104	390	1
104	390	1
102	390	1
102	390	1
102	390	1
100	390	1
100	390	1
100	390	1
98	390	1
98	390	1
96	390	1
96	391	1
96	392	1
96	392	1
96	392	1
96	392	1
98	392	1
98	392	1
98	392	1
98	392	1
98	392	1
98	392	1
98	392	1
98	392	1
98	392	1
98	391	1
98	390	1
98	390	1
98	389	1
98	389	1
98	389	1
98	389	1
98	388	1
98	388	1
98	388	1
98	388	1
98	388	1
98	388	1
98	388	1
98	387	1
98	387	1
98	386	1
96	386	1
96	386	1
96	385	1
96	385	1
96	384	1
94	384	1
94	384	1
94	384	1
94	384	1
94	384	1
94	384	1
92	384	1
94	384	1
94	385	1
94	385	1
96	385	1
96	386	1
96	388	1
96	389	1
100	389	1
104	392	1
104	394	1
106	397	1
106	398	1
110	401	1
110	402	1
108	405	2
106	407	2
104	411	2
106	415	2
104	419	2
100	424	2
100	428	2
100	431	2
98	435	2
98	438	2
96	442	2
96	444	2
96	447	2
96	449	2
94	449	1
94	450	1
94	451	1
94	451	1
94	451	1
94	451	1
94	451	1
96	451	1
96	451	1
96	450	1
96	448	1
96	448	1
98	447	1
98	446	1
98	443	1
98	442	1
98	438	1
98	435	1
98	432	1
96	429	1
96	424	1
94	417	2
94	413	1
96	410	1
94	406	1
94	403	1
94	399	1
94	395	1
94	390	1
94	386	1
94	383	1
94	379	1
96	374	1
96	371	1
96	368	1
98	367	1
98	365	1
98	361	1
100	357	1
100	355	1
100	353	1
100	351	1
100	347	1
102	344	1
102	341	1
102	339	1
102	336	1
102	332	1
104	328	1
104	324	3
106	323	3
104	322	3
104	319	3
106	315	4
108	310	4
108	310	4
104	306	4
291	365	4
289	355	4
287	355	4
283	357	3
285	351	4
283	346	4
285	341	4
283	340	3
283	339	4
283	336	4
281	332	4
279	328	4
277	324	4
277	324	4
102	229	4
100	227	4
100	226	3
100	225	3
100	224	3
100	224	3
100	224	3
100	223	3
100	222	3
257	274	3
255	272	3
255	269	3
253	265	3
230	379	3
229	375	3
229	374	3
227	371	3
227	368	3
226	366	3
226	365	3
226	365	3
225	362	3
224	360	3
224	359	2
223	358	2
223	358	2
223	357	2
222	355	2
222	354	2
221	353	2
220	353	2
219	351	2
219	350	2
218	349	2
217	347	2
216	346	2
215	345	2
214	343	2
214	342	2
213	340	2
211	339	2
210	337	2
209	337	2
208	336	2
207	335	2
207	335	2
206	333	2
205	333	2
204	332	2
203	332	2
202	332	1
201	331	1
200	330	1
200	328	1
199	328	1
199	328	1
198	328	1
198	328	1
197	327	1
197	327	1
196	327	1
196	326	1
195	326	1
195	324	1
194	324	1
194	324	1
194	324	1
193	324	1
193	324	1
193	324	1
192	323	1
192	323	1
192	323	1
191	323	1
190	323	1
189	323	1
189	322	1
188	321	1
188	321	1
187	319	1
186	319	1
185	319	1
183	319	1
181	318	1
178	318	1
176	315	1
172	315	1
164	274	1
160	270	1
158	270	1
162	265	1
160	268	1
160	269	1
160	270	1
164	270	2
164	270	3
162	274	1
160	279	2
162	288	2
162	297	2
162	315	2
164	319	1
166	319	1
170	319	1
172	319	1
172	322	1
172	324	1
172	326	1
172	328	1
172	330	1
170	331	1
170	332	1
170	333	1
170	336	1
170	337	1
170	339	1
172	340	1
172	342	1
174	345	1
174	348	1
174	350	1
176	353	1
176	354	1
178	356	1
180	358	1
182	359	1
184	361	1
188	362	1
188	365	1
192	366	1
192	365	1
194	366	1
194	367	1
194	368	1
192	368	1
190	370	1
190	370	1
188	370	1
188	370	1
184	370	1
184	366	1
182	362	1
180	361	1
178	358	1
178	355	1
176	350	1
174	351	1
174	348	1
176	346	1
176	342	1
178	342	1
180	342	1
180	340	1
182	339	1
182	337	1
181	337	1
182	337	1
184	337	1
184	337	1
184	336	1
184	336	1
184	337	1
184	337	1
184	337	1
184	337	1
182	341	1
182	342	1
182	344	1
182	346	1
182	349	1
186	350	1
190	351	1
190	352	1
186	353	1
184	353	1
180	354	1
182	356	1
182	357	1
182	356	1
182	357	1
182	356	1
184	355	1
184	355	1
182	355	1
180	354	1
178	353	1
176	352	1
174	352	1
174	351	1
174	351	1
176	351	1
180	354	1
180	354	1
182	355	1
182	356	1
182	356	1
184	357	1
184	357	1
184	358	1
184	358	1
184	359	1
184	360	1
186	361	1
186	361	1
186	361	1
186	359	1
190	360	1
190	359	1
186	356	1
180	352	1
174	351	1
174	351	1
174	351	1
174	351	1
176	350	1
176	350	1
176	351	1
172	349	1
170	348	1
170	346	1
170	348	1
170	349	1
168	349	1
166	348	1
166	348	1
166	348	1
168	349	1
168	349	1
168	348	1
166	348	1
164	349	1
164	349	1
164	349	1
166	348	1
166	349	1
164	349	1
166	348	1
166	345	1
166	342	1
168	337	1
168	328	1
166	327	1
166	324	1
168	322	1
168	319	2
168	319	1
170	319	1
168	319	1
168	318	1
168	315	1
166	315	1
168	315	1
168	317	2
168	319	2
201	407	2
202	407	1
204	407	1
205	407	1
206	407	1
207	410	1
206	407	1
206	407	1
207	408	1
207	410	1
207	410	1
207	408	1
207	407	1
206	406	1
206	406	1
206	404	1
206	402	1
206	401	1
206	401	1
207	401	1
207	401	1
206	397	1
205	397	1
205	397	1
206	394	1
207	393	1
207	393	1
208	392	1
209	392	1
209	392	1
210	389	1
211	388	1
210	388	1
208	388	1
207	385	1
204	383	1
202	383	1
202	383	1
200	381	1
196	379	1
192	377	1
