h	w	p
215	359	1
214	359	1
227	365	1
265	429	3
265	428	3
325	328	3
229	345	3
229	341	3
120	304	2
124	303	2
134	304	1
140	305	1
142	304	1
142	301	1
140	301	1
140	300	1
140	300	1
140	299	1
142	299	1
142	299	1
142	297	1
144	297	1
146	297	1
146	297	1
146	297	1
146	297	1
146	297	1
146	297	1
146	297	1
148	299	1
150	300	1
150	300	1
150	301	1
150	301	1
152	301	1
152	303	1
152	303	1
154	303	1
154	301	1
154	301	1
154	301	1
154	300	1
156	300	1
156	299	1
156	299	1
156	297	1
156	299	1
156	300	1
158	301	1
158	304	1
158	306	1
158	308	1
158	310	1
156	315	1
156	319	1
156	324	1
154	328	1
154	333	1
154	337	1
156	340	1
156	342	1
156	344	1
158	344	1
158	345	1
158	345	1
158	345	1
160	345	1
160	346	1
160	346	1
162	346	1
162	346	1
164	346	1
164	345	1
164	345	1
166	344	1
164	344	1
164	344	1
162	344	1
162	342	1
164	340	1
166	337	1
164	337	1
164	336	1
162	335	1
162	333	1
162	333	1
162	332	1
162	331	1
160	330	1
160	328	1
160	327	1
160	327	1
160	326	1
160	324	1
160	324	1
158	324	1
158	324	1
158	324	1
160	324	1
160	324	1
160	324	1
160	324	1
160	324	1
160	324	1
162	324	1
164	324	1
164	324	1
162	326	1
162	327	1
162	327	1
162	328	1
160	328	1
158	330	1
158	331	1
156	332	1
156	333	1
154	333	1
152	335	1
152	336	1
152	336	1
152	336	1
150	337	1
150	337	1
150	336	1
150	337	1
150	337	1
150	337	1
150	337	1
150	336	1
150	337	1
152	337	1
152	337	1
154	337	1
154	337	1
156	337	1
156	336	1
156	337	1
156	337	1
156	337	1
158	339	1
158	340	1
160	339	1
162	340	1
164	342	1
164	345	1
162	345	1
164	345	1
166	346	1
168	348	1
168	350	1
168	353	1
168	355	1
170	354	1
168	354	1
170	355	1
170	356	1
170	353	1
170	353	1
170	352	1
168	353	1
168	351	1
168	351	1
166	349	1
164	346	1
162	346	1
164	342	1
164	341	1
164	340	1
164	339	1
164	339	1
164	337	1
164	339	1
164	339	1
162	340	1
162	340	1
162	339	1
164	339	1
166	339	1
168	340	1
170	340	1
170	340	1
172	340	1
172	341	1
172	342	1
174	346	1
172	350	4
219	193	5
263	604	4
263	604	3
263	604	3
263	604	3
263	604	3
263	604	3
263	604	3
265	604	3
265	605	3
110	184	3
108	188	3
108	189	3
265	605	3
108	188	3
108	189	2
108	189	2
108	189	2
106	189	3
104	189	3
102	192	3
102	193	3
102	193	3
102	193	3
265	604	3
265	604	3
265	604	3
265	604	3
265	604	3
265	604	3
265	604	3
267	604	3
267	604	3
267	604	3
267	604	3
267	604	3
267	604	3
267	604	2
267	604	2
267	604	2
102	220	2
102	220	2
102	220	2
265	602	2
104	220	2
106	220	2
106	220	2
106	220	2
108	218	2
110	216	2
112	215	2
112	215	2
112	215	2
112	214	2
112	214	2
112	214	2
112	214	2
112	215	3
112	215	3
112	215	3
112	215	3
251	581	3
251	581	3
251	578	3
249	575	3
249	573	3
249	572	3
249	572	3
247	569	3
247	566	3
247	563	3
247	563	2
247	563	2
247	560	2
247	559	2
247	555	2
247	554	2
247	554	2
247	554	2
245	550	2
247	548	2
245	547	2
245	546	2
245	545	2
245	543	2
245	541	2
245	541	2
243	538	2
243	537	2
241	533	2
241	532	2
241	532	2
241	529	2
241	527	3
239	525	3
240	523	3
240	523	3
241	523	3
241	520	3
241	518	3
241	516	3
241	515	3
241	514	3
241	514	2
241	511	2
241	510	2
241	510	2
240	511	2
239	511	2
239	511	2
186	340	2
186	348	2
184	355	1
184	359	1
184	361	1
184	362	1
182	365	1
183	366	1
184	366	1
184	366	1
184	366	1
184	367	1
184	367	1
184	367	1
184	368	1
185	368	1
186	368	1
186	368	1
186	369	1
186	370	1
186	370	1
186	370	1
186	370	1
187	370	1
188	370	1
188	370	1
188	370	1
188	370	1
188	370	1
188	370	1
188	370	1
188	370	1
188	371	1
189	370	1
189	370	1
190	370	1
