h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
214	355	1
297	375	1
301	381	1
305	386	1
309	392	2
309	393	2
311	394	4
313	397	4
315	397	5
193	550	4
193	550	5
193	551	3
193	551	4
193	552	4
193	552	4
193	554	4
193	554	3
193	555	3
194	556	3
194	557	3
195	559	3
195	560	3
195	561	3
196	563	3
196	563	2
196	564	2
196	565	2
197	566	2
197	568	2
197	568	2
198	569	2
198	572	2
199	572	2
199	572	2
199	573	2
200	575	2
200	577	3
201	577	3
201	577	3
202	578	3
202	579	3
203	581	3
204	582	3
204	582	3
204	582	3
205	583	3
205	586	3
205	586	3
205	586	3
205	586	4
148	390	4
148	392	4
146	393	4
146	394	4
146	395	4
146	397	4
144	397	4
144	398	3
144	399	3
144	401	3
144	401	3
144	401	3
144	402	3
144	403	4
144	403	4
144	403	4
146	403	4
146	404	4
146	404	4
146	404	4
146	404	3
146	404	3
146	404	3
146	404	3
146	405	3
146	406	3
146	406	3
146	406	3
148	406	3
148	406	2
148	406	2
148	406	2
148	406	2
148	406	2
148	406	2
150	406	2
150	406	2
150	406	2
150	404	2
150	404	2
150	403	3
150	403	3
150	402	3
150	402	3
150	401	3
150	401	3
152	401	3
152	399	3
152	398	3
152	397	3
152	397	3
152	395	3
152	394	3
152	392	3
152	390	4
152	389	3
154	388	3
154	388	3
154	384	3
203	237	3
203	234	3
202	233	3
203	232	3
205	231	2
206	229	2
206	225	2
207	225	3
207	224	4
207	224	4
207	223	4
207	222	3
206	220	3
206	220	4
206	219	4
207	218	4
207	216	5
207	216	5
209	215	5
209	214	5
209	214	5
210	213	5
211	211	5
211	211	5
211	211	3
210	210	4
209	210	4
187	415	4
184	415	4
144	433	3
144	433	1
146	429	1
148	428	1
146	425	1
144	420	1
146	416	1
148	415	1
150	411	1
154	415	1
154	415	1
154	415	1
154	415	1
150	415	1
148	415	1
144	415	1
142	415	1
142	415	1
142	415	1
140	412	1
140	413	1
140	415	1
140	415	1
140	415	1
138	415	1
138	415	1
138	415	1
138	415	1
142	415	1
144	415	1
144	412	1
144	411	1
144	410	1
144	408	1
144	406	1
144	406	1
144	403	1
144	401	1
144	401	1
144	398	1
142	397	1
142	395	1
142	393	1
142	392	1
140	392	1
138	390	1
140	390	1
140	392	1
140	392	1
142	394	1
142	395	1
144	397	1
144	397	1
144	397	1
144	397	1
144	395	1
144	393	1
146	389	1
160	366	1
166	351	1
166	346	1
167	342	1
168	341	1
168	339	1
168	339	1
168	339	1
168	337	1
168	337	1
169	337	2
170	337	2
170	337	2
171	337	2
172	336	2
172	336	2
172	336	2
173	336	2
173	336	2
173	335	2
173	333	2
174	333	2
174	332	2
174	332	2
174	331	2
174	330	2
175	330	2
175	329	2
176	328	1
176	328	1
175	328	1
175	328	1
175	328	1
176	327	1
176	327	1
176	326	1
176	326	1
176	326	1
175	325	1
174	324	1
174	324	1
172	324	1
172	324	1
170	323	1
168	322	1
166	321	1
166	321	1
165	319	1
164	319	1
162	319	1
162	319	1
161	318	1
160	318	1
160	317	1
159	317	1
160	319	1
160	319	1
160	321	1
160	322	1
160	323	2
160	326	2
160	328	2
160	332	2
160	335	2
160	340	2
162	346	2
162	350	2
162	352	2
164	355	2
164	357	1
164	358	1
162	358	1
162	357	1
162	357	1
160	359	1
160	359	1
160	358	1
162	355	1
162	353	1
164	349	1
164	346	1
164	344	1
165	342	1
166	339	1
166	337	1
166	337	1
166	336	1
166	333	1
166	332	1
168	328	1
166	324	1
166	319	1
168	315	1
168	310	1
168	313	1
170	310	1
176	279	1
180	264	1
184	261	1
187	264	1
188	265	1
190	261	1
192	261	1
193	264	1
193	264	1
194	265	1
195	265	1
198	269	1
198	265	1
200	269	2
201	270	2
202	265	3
80	333	2
80	335	2
80	335	2
80	335	1
80	335	1
80	335	1
82	336	1
80	335	1
80	335	2
82	336	2
82	336	3
84	336	3
84	337	3
86	337	5
136	379	5
136	379	5
132	375	5
134	379	6
132	375	6
132	374	6
132	374	5
132	375	5
132	379	5
132	380	5
132	379	5
132	379	4
134	383	4
134	388	3
136	397	3
136	398	3
136	401	3
136	403	3
136	403	3
134	403	3
134	402	3
134	402	4
134	402	4
134	402	4
134	401	4
339	339	6
339	340	7
337	340	7
337	340	7
335	340	7
172	246	7
172	243	6
173	241	4
173	240	3
174	241	3
172	240	3
171	240	2
170	238	2
169	238	2
168	238	3
168	237	3
167	238	3
167	238	3
166	238	3
166	240	3
164	241	3
164	242	3
162	243	3
161	243	3
112	401	3
160	244	3
158	245	3
158	247	3
156	247	3
156	248	4
156	249	4
154	249	4
154	250	4
154	250	4
154	251	4
154	251	4
154	251	4
154	252	3
154	252	3
152	251	3
150	250	3
150	250	3
150	251	3
148	250	3
146	249	3
146	249	3
146	249	3
146	249	3
146	249	3
146	249	3
146	249	3
146	249	3
146	250	4
146	248	4
146	247	4
146	246	4
146	245	4
146	243	4
146	243	4
146	242	4
146	241	4
146	240	4
146	239	4
146	238	4
146	237	4
146	235	4
146	234	3
146	233	3
146	232	2
148	231	2
147	231	2
146	229	2
147	229	2
146	228	2
147	228	1
147	228	1
146	227	1
146	226	1
146	225	1
146	225	1
146	225	1
146	225	1
146	225	1
145	225	1
144	225	2
144	225	2
144	225	2
