h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
214	359	1
198	354	1
210	351	6
186	442	5
186	439	4
188	442	4
186	439	4
184	438	4
124	328	4
124	328	3
124	328	3
126	324	3
126	324	2
126	324	5
128	322	4
128	322	5
130	319	5
128	319	6
130	315	6
130	315	6
130	315	7
128	315	9
351	259	9
349	261	8
347	261	8
347	261	8
349	261	9
347	261	7
345	261	7
347	261	9
347	261	8
345	261	8
345	259	7
343	259	7
347	258	7
349	256	7
349	256	7
349	255	7
359	399	7
359	399	7
223	301	6
221	301	6
223	301	5
223	300	6
223	299	6
223	297	6
223	297	6
223	297	6
223	297	5
223	295	6
223	292	6
152	232	5
156	233	5
156	233	5
158	233	5
158	233	5
161	233	4
162	232	4
162	232	4
161	232	4
161	232	4
235	261	3
235	261	3
235	261	3
235	261	3
235	260	3
235	260	3
235	256	3
159	225	2
160	225	2
161	225	3
164	225	3
164	225	6
163	225	6
160	292	7
160	297	6
162	297	5
164	297	4
166	292	5
166	292	5
168	292	4
170	288	3
170	288	3
170	288	3
170	292	3
170	292	4
170	292	3
170	292	5
170	292	5
172	292	5
172	292	4
172	292	3
172	292	4
172	292	4
172	292	3
171	292	3
170	292	3
170	292	3
170	292	3
170	292	3
168	296	3
168	296	3
168	296	3
168	297	2
168	297	2
168	297	2
168	297	2
168	297	2
166	301	2
166	301	1
166	301	1
164	301	1
164	301	1
162	301	1
162	301	3
158	304	3
156	305	3
154	304	3
152	305	3
212	232	3
213	232	3
213	232	3
213	231	3
213	229	3
212	229	2
212	229	2
212	229	2
212	229	2
211	228	2
210	225	2
210	225	2
211	227	2
210	225	2
210	227	2
209	225	2
209	225	2
209	225	2
208	225	2
208	225	2
207	224	2
207	224	2
206	224	2
206	224	2
206	224	2
206	224	2
205	224	2
205	224	2
204	224	2
203	224	2
203	224	2
203	224	2
202	224	2
202	224	2
201	224	2
201	225	2
201	225	2
202	225	2
202	225	1
202	225	1
202	227	1
202	227	1
201	227	1
201	227	1
201	228	1
200	228	1
200	229	1
200	229	1
200	229	1
200	229	1
200	229	1
200	229	1
199	229	1
199	229	1
199	229	1
199	229	1
199	229	1
199	229	1
199	229	1
199	228	2
199	228	2
199	225	2
200	225	3
200	223	3
199	223	3
199	222	3
199	220	3
198	220	3
198	220	3
198	220	3
136	318	3
136	318	3
136	319	3
136	319	3
136	319	3
137	319	3
136	319	3
136	319	3
137	319	3
137	319	3
200	219	3
201	220	3
201	220	3
201	220	2
202	220	2
202	220	2
202	222	2
202	222	2
202	222	2
202	222	2
203	223	2
138	323	2
138	324	2
140	324	2
140	326	2
142	327	2
144	328	3
144	329	1
146	331	2
148	331	2
150	332	2
152	333	2
152	333	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	334	2
154	334	2
154	334	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
154	335	2
156	334	2
156	334	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
156	335	2
155	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	336	2
154	335	2
154	335	2
152	335	2
152	335	2
152	335	2
152	335	2
152	336	2
150	336	2
150	336	2
150	336	2
150	336	2
150	337	2
150	337	2
150	337	2
150	337	2
150	337	2
150	337	2
150	337	2
150	337	2
150	337	2
150	337	2
150	337	2
150	336	2
150	336	2
150	336	2
150	335	2
150	335	2
150	334	2
150	334	2
150	333	2
150	333	2
150	333	2
150	333	2
150	332	2
150	332	2
148	331	2
148	331	2
148	330	2
148	330	2
146	330	2
146	328	2
146	328	2
146	328	2
146	328	2
146	328	2
146	328	2
144	328	2
144	330	2
144	331	2
142	333	2
142	335	2
140	339	2
138	344	2
138	348	1
138	352	1
138	356	1
138	361	1
142	368	1
142	371	1
144	375	1
144	374	1
144	374	1
146	374	1
148	372	1
148	371	1
148	370	1
148	370	1
148	370	1
146	368	1
146	367	1
146	367	1
146	367	1
146	367	1
146	368	1
146	370	1
144	368	1
144	368	1
144	368	1
142	370	1
140	370	1
140	370	1
138	370	1
138	370	1
140	374	1
138	374	1
138	374	1
136	375	1
136	377	1
138	379	1
136	379	1
134	380	1
134	383	1
134	384	1
136	386	1
134	389	1
132	392	1
132	394	1
132	397	1
134	403	1
134	410	1
134	412	1
134	416	1
134	420	1
138	424	1
136	424	1
138	426	1
138	429	1
140	431	1
140	431	1
140	430	1
142	430	1
144	429	1
144	428	1
142	429	1
142	428	1
146	425	1
152	420	1
158	415	1
162	410	1
164	407	1
168	403	1
168	401	1
172	398	1
172	397	1
172	395	1
172	392	1
174	390	1
174	388	1
174	385	1
174	384	1
172	383	1
172	379	1
174	377	1
174	374	1
170	370	1
166	367	1
164	365	1
162	360	1
158	355	1
154	353	1
150	352	1
144	350	1
142	347	1
138	345	1
138	343	1
134	342	1
132	341	1
130	339	1
130	337	1
130	336	1
128	335	1
128	333	1
130	332	1
128	331	1
