h	w	p
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
215	359	1
210	358	1
190	351	2
205	209	1
206	207	2
215	206	3
319	383	3
319	380	3
315	383	3
311	384	3
307	383	3
303	379	2
301	377	2
299	376	1
297	376	1
297	377	1
295	377	1
295	379	1
293	377	1
291	375	1
287	374	1
285	376	1
285	376	1
281	379	1
279	374	2
273	374	2
271	367	3
351	433	3
353	433	3
243	367	3
233	370	3
227	370	2
225	372	2
224	372	1
220	372	1
217	374	1
216	374	1
217	372	1
218	371	1
218	371	1
218	371	1
218	371	1
219	371	1
221	372	1
223	371	1
227	370	1
229	370	1
233	370	1
237	370	1
239	368	1
243	368	1
245	368	1
247	370	1
249	370	1
251	370	1
255	370	1
259	372	1
259	372	1
261	373	1
263	374	1
263	374	1
265	374	1
265	375	1
267	375	1
267	376	1
269	377	1
271	379	1
271	377	1
271	377	1
271	377	1
273	379	1
273	379	1
273	379	1
275	379	1
275	379	1
277	379	1
279	380	1
279	379	1
281	379	1
283	379	1
285	380	1
285	381	1
287	380	1
287	383	1
289	383	1
289	383	1
291	383	1
291	383	1
291	383	1
293	383	1
293	383	1
295	384	1
293	385	1
297	386	1
299	385	1
301	385	1
303	385	1
305	385	1
307	385	1
309	385	1
313	385	1
315	384	1
319	384	1
323	384	1
327	384	1
329	384	1
331	384	1
329	383	1
329	383	1
331	383	1
333	383	1
333	383	1
333	383	1
335	383	1
335	384	1
337	384	1
337	384	1
337	387	1
339	388	1
339	388	1
341	389	1
341	390	1
341	390	1
343	391	1
345	392	1
345	392	1
343	392	1
345	393	1
343	393	1
343	393	1
343	393	1
345	393	1
345	393	1
345	394	1
345	394	1
345	394	1
345	394	1
347	395	1
347	395	1
349	397	1
349	397	1
349	397	1
351	397	1
353	397	2
355	398	2
357	398	2
361	399	2
361	399	2
361	399	2
361	399	2
361	398	2
363	398	2
363	397	2
363	397	2
365	397	2
365	397	2
367	398	2
92	370	2
94	370	2
94	370	2
96	370	2
96	370	2
98	370	2
100	369	2
100	368	2
102	370	2
102	368	2
102	368	2
104	368	2
104	368	2
106	368	2
106	368	2
108	368	2
108	368	2
110	370	2
110	370	2
110	369	2
112	370	2
114	370	2
114	370	2
114	370	2
114	370	2
116	370	2
116	370	2
116	370	2
116	370	2
116	370	2
118	370	2
118	371	2
118	371	2
118	371	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	369	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
118	370	2
116	370	2
116	370	2
116	370	2
116	370	2
116	370	2
116	368	2
116	368	2
116	368	2
114	368	2
114	367	2
114	367	2
112	366	2
112	366	2
112	366	2
112	365	2
110	365	2
110	365	2
110	365	2
110	364	2
110	363	2
110	363	2
110	363	2
110	363	2
110	363	2
110	363	2
110	363	2
110	365	2
110	365	2
110	365	2
110	365	2
110	365	2
110	365	2
112	366	2
112	366	2
112	366	2
112	367	1
112	367	1
112	367	1
112	367	1
112	367	1
112	367	1
112	368	1
114	368	1
114	368	1
114	368	1
116	368	1
116	368	2
116	368	2
116	368	2
116	368	1
116	368	1
118	368	2
118	368	3
120	368	3
120	367	2
120	367	2
122	367	2
122	367	2
122	367	2
122	366	2
122	366	2
120	365	2
120	365	2
120	365	2
118	365	2
118	365	2
118	365	2
116	363	3
114	363	3
112	363	3
112	363	3
110	363	3
110	363	3
110	363	3
110	363	3
110	363	2
110	363	2
110	363	2
110	363	2
110	363	1
110	363	1
110	363	1
112	363	1
112	363	1
112	363	1
112	363	1
112	362	1
112	363	1
112	363	1
112	363	1
112	363	1
112	362	1
112	362	1
112	362	1
112	362	1
112	362	1
112	362	1
112	363	1
112	363	1
112	363	1
114	362	2
114	362	2
114	362	2
114	362	2
114	362	1
114	362	1
116	361	2
116	362	2
116	362	2
116	362	1
116	362	1
116	362	2
116	362	2
116	362	2
116	362	2
116	362	2
116	362	2
116	363	2
116	363	2
116	363	2
116	363	3
116	363	3
116	364	3
116	365	3
118	365	3
118	365	3
118	365	3
118	365	3
118	365	3
118	365	3
118	365	2
118	365	2
118	365	2
118	364	2
118	365	2
116	364	2
116	364	2
116	364	2
116	364	2
114	364	2
114	363	2
114	363	2
114	363	2
112	364	2
112	365	2
112	365	2
110	365	2
110	365	2
108	365	2
108	366	1
106	366	1
106	366	1
106	367	1
106	367	1
106	367	1
106	367	1
106	368	1
106	368	1
106	368	1
106	369	1
106	370	1
106	370	1
106	370	1
106	370	1
106	370	1
106	370	1
106	370	1
106	370	1
106	371	1
108	371	1
108	372	1
108	372	2
108	372	2
108	374	1
110	374	1
110	374	1
110	374	1
112	375	1
112	375	1
112	375	1
112	375	1
112	375	1
114	376	1
118	376	1
128	377	2
148	383	2
160	386	2
166	385	2
172	385	2
174	386	2
172	389	2
170	393	2
172	397	2
174	397	2
174	398	2
176	406	2
168	404	1
164	402	1
166	404	2
166	407	2
168	411	2
166	413	2
166	412	2
168	415	2
166	415	2
164	419	2
164	419	2
168	416	2
166	419	2
168	419	2
170	419	2
172	419	2
174	420	2
166	424	2
160	428	2
162	428	2
164	428	2
160	429	3
154	433	3
150	433	3
148	437	2
146	437	2
140	442	2
136	442	2
132	439	3
