h	w	p
215	359	1
212	358	1
194	355	1
194	351	2
204	351	2
202	348	3
259	256	4
263	260	4
152	268	3
156	269	1
158	270	1
158	270	1
159	270	1
160	272	1
160	272	1
162	272	1
162	274	1
160	274	1
162	276	1
164	277	1
166	278	1
166	279	1
166	279	1
168	279	1
169	279	1
170	279	1
168	278	1
166	278	1
166	279	1
164	279	1
164	279	1
164	281	1
164	279	1
164	279	1
164	279	1
162	279	1
160	282	1
160	283	1
160	282	1
158	283	1
158	283	1
158	286	1
158	287	1
160	287	1
159	288	1
158	288	1
158	288	1
158	288	1
158	288	1
158	288	1
158	288	1
158	288	1
158	287	1
158	287	1
158	287	1
159	287	1
159	287	1
160	287	1
159	287	1
160	287	1
160	287	1
160	286	1
160	286	1
160	286	1
160	286	1
160	286	1
160	286	1
160	286	1
160	286	1
160	286	1
160	285	1
160	285	1
160	283	1
160	283	1
160	283	1
160	282	1
158	281	1
158	279	1
158	279	1
158	278	1
158	277	1
156	276	1
156	274	1
158	272	1
158	270	1
158	270	1
156	270	1
158	269	1
158	268	1
158	267	1
158	265	1
158	265	1
158	265	1
158	265	1
158	265	1
158	265	1
158	264	1
158	264	1
158	265	1
158	265	1
158	265	1
158	265	1
158	265	1
158	264	1
158	264	1
158	264	1
158	264	1
158	264	1
158	264	1
158	264	1
158	263	1
158	263	1
158	263	1
158	263	1
158	263	1
158	263	1
158	263	1
158	264	1
158	264	1
158	264	1
158	265	1
158	265	1
158	265	1
158	265	1
156	267	1
156	268	1
156	269	1
156	270	1
156	270	1
156	270	1
158	270	1
158	272	1
158	272	1
158	273	1
158	273	1
158	274	1
158	274	1
160	274	1
160	274	1
160	274	1
160	274	1
160	274	1
160	274	1
160	274	1
158	274	1
158	274	1
158	274	1
158	274	1
156	274	1
156	274	1
156	274	1
154	274	1
154	274	1
152	274	1
152	274	1
152	274	1
152	274	1
150	276	1
150	277	1
150	277	1
150	277	1
150	277	1
150	278	1
150	278	1
150	278	1
150	278	1
150	278	1
148	278	1
148	278	1
148	278	1
148	279	1
148	279	1
148	279	1
148	279	1
148	281	1
148	282	1
150	282	1
150	283	1
150	283	1
150	283	1
152	283	1
152	283	1
152	286	1
154	286	1
154	287	1
154	287	1
154	287	1
152	288	1
152	288	1
152	288	1
152	288	1
150	288	1
150	288	1
150	288	1
150	288	1
150	288	1
148	288	1
146	288	1
146	288	1
146	288	1
146	288	1
144	288	1
144	288	1
146	288	1
146	288	1
146	290	1
144	291	1
144	292	1
146	292	1
146	292	1
146	292	1
146	292	1
148	292	1
150	292	1
150	292	1
150	292	1
150	292	1
150	292	1
152	292	1
152	292	1
152	292	1
152	292	1
152	292	1
152	292	1
152	292	1
152	292	1
152	292	1
152	292	1
152	294	1
152	294	1
152	294	1
150	294	1
150	294	1
150	294	1
148	294	1
148	294	1
148	294	1
148	294	1
148	294	1
148	294	1
148	292	1
148	292	1
148	292	1
148	292	1
148	292	1
148	292	1
146	292	1
148	291	1
148	291	1
148	291	1
148	291	1
148	290	1
148	290	1
148	288	1
148	288	1
148	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
146	288	1
148	288	1
148	288	1
148	288	1
148	288	1
148	290	1
148	290	1
148	290	1
150	288	1
150	288	1
150	290	1
150	290	1
152	288	1
152	288	1
150	288	1
152	288	1
152	288	1
152	288	1
152	288	1
152	288	1
152	288	1
152	288	1
152	288	1
152	288	1
150	288	1
150	290	1
150	290	1
148	290	1
148	291	1
148	291	1
150	291	1
150	291	1
150	291	1
150	291	1
152	291	1
150	291	1
148	292	1
146	292	1
146	292	1
144	292	1
144	292	1
142	291	1
142	291	2
140	288	2
174	428	2
173	426	2
172	425	1
172	426	1
173	426	1
173	428	1
173	428	1
172	428	1
172	428	1
172	426	1
172	426	1
172	426	1
172	426	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
170	428	1
168	428	1
166	429	1
166	429	1
166	430	1
164	430	1
164	433	1
164	433	1
164	433	1
164	434	1
164	435	1
166	437	2
166	438	2
168	440	2
168	442	3
170	442	1
170	442	3
172	443	5
174	442	5
176	442	5
178	442	4
182	442	5
144	315	5
142	315	4
142	319	4
144	322	4
142	323	4
142	323	3
142	323	3
140	324	3
138	323	3
136	323	3
134	323	3
134	322	3
134	321	3
134	319	4
134	319	5
198	455	5
198	456	5
311	327	5
311	326	5
196	460	4
196	461	3
194	461	2
196	464	2
194	469	3
146	456	2
146	460	1
146	464	1
142	464	1
138	469	1
136	469	1
138	473	1
137	478	1
138	478	1
138	474	1
137	473	1
136	469	1
134	469	1
134	469	1
134	464	1
134	455	1
136	443	1
136	437	1
136	433	1
136	430	1
138	424	1
138	420	1
138	417	1
138	416	1
138	416	1
138	415	1
138	413	1
138	413	1
138	415	1
138	415	1
138	415	1
140	415	1
140	415	1
140	416	1
140	416	1
140	417	1
140	419	1
140	419	1
140	419	1
140	420	1
140	421	1
140	422	1
140	424	1
138	425	1
138	425	1
138	428	1
138	429	1
136	431	1
136	433	1
134	437	1
134	438	1
132	440	1
130	443	1
130	447	1
128	449	1
128	451	1
128	455	1
128	456	1
128	457	1
128	457	1
128	460	1
128	460	1
128	461	1
128	461	1
130	461	1
128	465	1
128	471	2
130	473	2
138	365	5
136	367	2
136	365	2
138	365	2
86	182	2
86	182	2
86	180	2
86	180	2
86	180	2
86	180	2
88	180	1
88	180	1
88	180	1
88	180	3
88	182	3
90	184	3
90	184	3
92	187	3
92	189	3
90	193	3
90	198	4
90	201	4
92	206	4
94	207	4
92	209	4
92	211	3
90	213	2
92	215	3
92	214	3
90	215	2
92	216	2
92	218	2
94	219	1
94	219	1
94	220	1
96	221	1
96	222	1
98	222	1
98	223	1
98	224	1
98	224	1
100	225	1
102	225	1
102	226	1
102	227	1
102	227	1
102	228	1
102	228	2
102	229	2
102	232	2
104	234	2
106	237	2
106	238	2
108	241	2
110	246	2
110	250	2
112	255	2
114	256	2
116	260	2
114	263	2
116	265	2
116	268	1
114	269	1
114	269	1
112	269	1
112	270	1
112	270	1
112	272	1
112	272	1
112	272	1
112	270	1
110	270	1
110	269	1
110	269	1
110	268	1
110	265	1
112	261	1
112	261	1
112	260	1
112	255	1
114	250	2
114	243	2
112	236	2
114	233	2
114	231	2
114	228	1
114	225	1
112	223	2
114	224	2
114	224	1
114	223	1
114	222	1
114	220	1
114	220	1
114	222	1
114	223	1
116	225	1
114	225	1
112	227	1
112	228	1
112	231	1
114	233	1
114	236	1
114	237	1
116	238	1
114	240	1
116	243	1
116	245	1
116	246	1
116	247	1
114	248	1
114	249	1
114	250	1
114	251	1
114	251	1
114	252	1
114	252	1
114	252	1
114	252	1
114	252	1
114	252	1
114	252	1
114	252	1
114	253	2
126	440	4
126	440	4
126	440	3
126	442	2
128	446	2
126	448	1
126	451	1
128	453	1
126	455	1
124	460	1
122	463	1
122	465	1
122	465	1
122	467	1
122	469	1
122	471	1
122	474	1
122	475	1
122	475	1
122	476	1
123	478	1
124	478	1
124	478	1
123	479	1
122	480	1
122	482	1
122	482	1
122	483	1
122	483	1
122	484	1
120	485	1
120	485	1
120	487	1
120	487	1
118	488	1
118	489	1
118	489	1
118	490	1
118	491	1
118	492	1
118	494	1
118	496	1
116	497	1
114	500	1
116	504	1
114	508	1
114	511	1
114	514	3
112	517	3
112	523	3
112	527	1
110	532	1
110	534	1
110	536	1
110	538	1
110	541	1
110	543	1
108	545	1
108	547	1
108	550	1
108	551	1
108	552	1
108	554	1
108	554	1
106	556	1
106	557	1
106	559	1
104	561	1
104	563	1
104	564	1
102	565	1
102	565	1
102	566	1
102	566	1
102	566	1
102	566	1
104	565	1
104	565	1
104	566	1
104	565	1
104	565	1
104	564	1
104	563	1
102	563	1
102	563	1
102	561	1
102	560	1
102	560	1
102	559	1
102	559	1
100	557	1
100	556	2
100	556	4
100	554	4
100	554	4
100	552	4
100	552	3
217	538	3
217	537	3
218	536	3
335	383	3
335	383	3
335	383	3
335	383	2
335	383	2
333	383	2
333	383	2
335	381	2
335	379	2
337	376	2
337	374	2
335	374	2
335	374	3
479	372	3
156	315	3
156	315	2
154	317	2
154	318	1
152	318	1
152	319	1
152	319	1
152	319	1
152	318	1
150	318	1
150	318	1
150	317	1
148	317	1
146	315	1
144	315	1
144	314	1
142	313	1
142	312	1
142	310	1
142	310	2
140	309	2
140	308	3
142	308	4
465	401	4
465	402	4
463	402	4
156	310	4
158	310	4
160	314	3
158	315	2
158	319	1
156	322	2
152	326	2
152	328	2
152	331	2
144	333	2
140	337	2
136	339	1
136	342	1
138	345	1
138	346	1
134	346	1
132	347	1
134	349	1
136	351	1
134	352	1
134	355	1
134	357	1
136	361	1
140	365	1
138	365	1
138	367	1
138	368	1
142	370	1
142	371	1
142	372	1
142	373	1
144	374	1
146	374	1
146	374	1
144	374	1
146	374	1
146	375	1
148	375	1
148	375	1
146	374	1
148	375	1
148	375	1
150	375	1
148	376	1
146	377	1
146	377	1
146	377	1
150	375	1
148	374	1
146	374	1
146	374	1
148	374	1
148	374	1
148	372	1
148	372	1
148	372	1
150	372	1
150	371	1
150	371	1
150	370	1
150	370	1
150	370	1
150	368	1
148	368	1
148	368	1
150	368	1
150	367	1
150	366	1
150	363	1
150	361	1
150	358	1
150	355	1
150	351	1
150	344	1
148	336	1
150	324	1
150	318	1
150	312	1
150	308	1
152	306	1
154	305	1
154	306	1
156	306	1
154	306	1
152	306	1
150	308	1
152	310	1
150	312	1
