h	w	p
215	359	1
216	362	1
225	365	1
229	374	3
136	350	2
136	349	1
134	346	1
132	348	2
132	351	1
126	374	1
124	383	1
122	384	1
122	386	1
122	386	1
122	388	1
124	388	1
126	388	1
126	388	1
126	389	1
126	389	1
126	390	1
126	392	1
126	392	1
126	393	1
126	394	1
126	394	1
128	395	1
128	397	1
128	398	1
130	399	1
130	401	1
130	401	1
130	403	1
130	406	1
132	406	1
130	408	1
130	409	1
130	410	1
132	410	1
132	411	1
132	412	1
132	413	1
132	413	1
132	415	1
132	415	1
132	415	1
132	415	1
130	415	1
130	415	1
130	415	1
130	413	1
130	411	1
132	410	1
132	408	1
130	406	1
130	403	1
130	401	1
130	397	1
132	394	1
132	390	1
130	385	1
130	383	1
128	379	1
128	374	1
128	370	1
126	368	1
126	367	1
126	367	1
126	366	1
126	366	1
126	365	1
126	365	1
126	365	1
124	365	1
124	365	1
124	366	1
124	366	1
124	366	1
124	368	1
124	370	1
122	371	1
122	372	1
122	375	1
122	377	1
122	379	1
122	379	1
122	381	1
120	383	1
120	385	1
120	388	1
120	389	1
120	392	1
118	393	1
118	397	1
116	399	1
116	401	1
116	402	1
116	404	1
114	406	1
114	407	1
114	408	1
114	410	1
114	410	1
114	411	1
114	412	1
114	415	1
114	415	1
114	415	1
114	415	1
114	416	1
114	417	1
112	419	1
114	419	1
114	419	1
114	419	1
116	419	1
116	420	1
116	420	1
118	420	1
118	420	1
118	421	1
120	421	1
120	421	1
122	421	1
122	421	1
124	421	1
126	421	1
126	421	1
126	421	1
128	421	1
128	422	1
128	424	1
128	424	1
128	424	1
128	424	1
128	424	1
128	425	1
128	425	1
128	425	1
128	424	1
126	424	1
128	424	1
126	424	1
126	422	1
126	421	1
128	419	1
128	415	1
128	411	1
128	410	1
128	407	1
130	406	1
130	406	1
130	404	1
130	404	1
128	406	1
130	404	1
128	406	1
128	406	1
128	406	1
128	406	1
128	406	1
128	407	1
128	408	1
128	409	1
128	410	1
130	411	1
130	412	1
130	412	1
128	415	1
130	415	1
130	415	1
128	416	1
128	416	1
128	417	1
126	419	1
126	419	1
128	417	1
128	415	1
128	415	1
126	415	1
128	415	2
126	415	2
124	415	2
124	412	2
126	410	2
128	406	2
128	403	2
130	399	2
130	398	2
130	397	2
132	394	2
132	392	2
132	388	1
132	386	1
130	383	1
130	381	1
130	379	1
130	377	1
130	375	1
130	374	1
130	368	1
130	365	1
130	364	1
130	361	1
130	359	1
130	357	1
130	357	1
132	356	1
132	354	1
132	354	1
134	353	1
134	353	1
134	353	1
134	353	1
136	353	1
136	353	1
136	353	1
136	352	1
136	353	1
134	353	1
134	354	1
134	354	1
134	354	1
132	354	1
132	354	1
132	354	1
130	354	1
130	354	1
128	354	1
128	354	1
128	354	1
128	353	1
128	352	1
128	352	1
128	351	1
128	350	1
128	349	1
128	348	1
130	347	1
130	346	1
130	345	1
130	344	1
130	343	1
130	343	1
130	344	1
130	342	1
130	342	1
132	342	1
132	342	1
134	344	1
134	344	1
136	345	1
138	347	1
138	350	1
