episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s2e07b	1	1	0.0	7.0	7.0	end of previous	end of previous	end of previous	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False
s2e07b	1	2	7.0	12.0	5.0	C leaves his apartment leaving M alone	Chandler leaves his apartment and leaves Monica alone.	Chandler quitte son appartement et laisse Monica seule.	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s2e07b	2	3	12.0	68.0	56.0	R drops by Ra and M to pick up items for the cat	Ross drops by Rachel and Monica to pick up items for the cat.	Ross passe chez Rachel et Monica pour prendre des objets pour le chat.	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e07b	2	4	68.0	190.0	122.0	R take voice messages remotely... + listen to the message of Ra	Ross takes voice messages remotely and listens to Rachel's message.	Ross prend les messages vocaux à distance et écoute le message de Rachel.	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e07b	2	5	190.0	231.0	41.0	Julie rings the doorbell for R to come down	Julie rings the doorbell for Ross to come down.	Julie sonne à la porte pour que Ross descende.	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s2e07b	2	6	231.0	238.0	7.0	R joins Julie + leaves Ra behind	Ross joins Julie and leaves Rachel behind.	Ross rejoint Julie et laisse Rachel derrière lui.	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s2e07b	3	7	238.0	343.0	105.0	Pb arrives at J and tells him about his discussion with Scott	Phoebe arrives at Joey and tells him about her discussion with Scott.	Phoebe arrive chez Joey et lui parle de sa discussion avec Scott.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s2e07b	4	8	343.0	347.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e07b	5	9	347.0	435.0	88.0	Julie w R choose the cat they like, but R hesitates	Julie and Ross choose the cat they like, but Ross hesitates.	Julie et Ross choisissent le chat qui leur plaît, mais Ross hésite.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s2e07b	6	10	435.0	438.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e07b	7	11	438.0	444.0	6.0	Ra closed the cafe	Rachel closes the coffee shop.	Rachel fait la fermeture du café.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s2e07b	7	12	444.0	527.0	83.0	R comes to continue their conversation	Ross comes in to continue their conversation.	Ross vient poursuivre leur conversation.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False
s2e07b	7	13	527.0	547.0	20.0	R goes angry...	Ross leaves angry.	Ross part en colère.	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s2e07b	7	14	547.0	601.0	54.0	R retraces his steps... and Ra will open the door for him	Ross retraces his steps and Rachel lets him in.	Ross revient sur ses pas et Rachel lui ouvre la porte.	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s2e07b	7	15	601.0	615.0	14.0	R and Ra kiss !	Ross and Rachel kiss	Ross et Rachel s'embrassent	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s2e07b	8	16	615.0	723.0	108.0	M is at C's at 6am and he manages to dissuade her to take a nap	Monica is at Chandler's at 6am and he manages to dissuade her from taking a nap.	Monica est chez Chandler à 6 heures du matin et il parvient à la dissuader de faire une sieste.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False
