episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s2e03a	1	1	0.0	3.0	3.0	the guys are playing cards	The friends are playing cards.	Les amis jouent aux cartes.	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s2e03a	1	2	3.0	71.0	68.0	C walks into M's + announces to them that he broke up w a girl for still superficial reasons	Chandler walks into Monica's and announces that he broke up with a girl for superficial reasons again.	Chandler entre chez Monica et leur annonce qu'il a rompu avec une fille pour des raisons encore superficielles.	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
s2e03a	2	3	71.0	78.0	7.0	theme song	theme song	chanson thème	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
s2e03a	3	4	78.0	93.0	15.0	the guys are trying to figure out the reasoning of C	The group is trying to figure out Chandler's reasoning.	Le groupe essaie de comprendre le raisonnement de Chandler.	False	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e03a	3	5	93.0	119.0	26.0	the weird neighbor tells M w Ra that they still have to bother his bird...	The weird neighbor tells Monica and Rachel that they have bothered his bird again.	Le voisin bizarre dit à Monica et Rachel qu'elles ont encore dérangé son oiseau.	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s2e03a	3	6	119.0	154.0	35.0	the weird neighbor goes home	The weird neighbor goes home.	Le voisin bizarre rentre chez lui.	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e03a	3	7	154.0	175.0	21.0	he knocks on the ceiling + the guys answer him by knocking harder	He knocks on the ceiling and the group retaliates by knocking harder.	Il frappe au plafond et le groupe lui répond en frappant plus fort.	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e03a	4	8	175.0	203.0	28.0	Mr Heckles is dead (the weird neighbor)	Mr. Heckles is dead (the weird neighbor).	M. Heckles est mort (le voisin bizarre).	True	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s2e03a	5	9	203.0	317.0	114.0	R questions Pb about her beliefs	Ross questions Phoebe about her beliefs.	Ross interroge Phoebe sur ses croyances.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e03a	5	10	317.0	327.0	10.0	the concierge introduces Mr. Heckles' notary because he bequeaths them his inheritance	The concierge introduces Mr. Heckles' notary because he bequeaths them his inheritance.	Le concierge présente le notaire de M. Heckles car il leur lègue son héritage.	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
