episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s2e02b	1	1	0.0	41.0	41.0	end of previous	end of previous	fin de scène	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s2e02b	2	2	41.0	44.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e02b	3	3	44.0	65.0	21.0	M is on the phone + C w R are sleeping on Ben's crib	Monica is on the phone and Chandler and Ross are asleep on Ben's crib.	Monica est au téléphone et Chandler et Ross dorment sur le berceau de Ben.	False	False	False	True	False	False	False	False	True	True	False	True	False	False	False	True	False	False	False	False	False	False
s2e02b	3	4	65.0	164.0	99.0	the guys try that R tastes breast milk	The friends try to make Ross taste breast milk.	Les amis essaient de faire goûter le lait maternel à Ross.	False	True	True	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s2e02b	4	5	164.0	169.0	5.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e02b	5	6	169.0	257.0	88.0	J goes home dressed as a cowboy like Ambry man in white + C motivates him	Joey goes home dressed as a cowboy like Ambry man in white and Chandler motivates him.	Joey rentre chez lui habillé en cow-boy comme l'homme d'Ambry en blanc et Chandler le motive.	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s2e02b	6	7	257.0	371.0	114.0	M finds Ra to explain herself w her + Pb joins in their hugs	Monica finds Rachel to explain herself and Phoebe joins in their hugs.	Monica retrouve Rachel pour s'expliquer avec elle et Phoebe se joint à leurs câlins.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s2e02b	7	8	371.0	375.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e02b	8	9	375.0	432.0	57.0	J + Ambry man getting ready for a duel	Joey and Ambry man are getting ready for a duel.	Joey et Ambry man se préparent pour un duel.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s2e02b	8	10	432.0	471.0	39.0	the first customer enters the store + Ambry man splashes it in the eyes	The first customer enters the store and Ambry man splashes him in the eyes.	Le premier client entre dans le magasin et l'homme d'Ambry l'éclabousse dans les yeux.	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s2e02b	8	11	471.0	497.0	26.0	Annabel asks J what just happened + he invites her for a coffee and she accepts	Annabel asks Joey what just happened and he invites her for a coffee and she accepts.	Annabel demande à Joey ce qui vient de se passer, il l'invite à prendre un café et elle accepte.	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s2e02b	9	12	497.0	619.0	122.0	Ra w Julie discuss together and explain	Rachel and Julie talk together and explain themselves.	Rachel et Julie parlent ensemble et s'expliquent.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False
s2e02b	9	13	619.0	631.0	12.0	Julie leaves the coffee shop	Julie leaves the coffee shop.	Julie quitte le café.	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s2e02b	10	14	631.0	662.0	31.0	J w C wait for R to taste breast milk (accompanied by Oreo !)	Joey and Chandler wait for Ross to taste breast milk (with Oreos).	Joey et Chandler attendent que Ross goûte au lait maternel (avec des Oreos).	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
