episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s2e03b	1	1	0.0	66.0	66.0	end of previous	end of previous	fin de scène	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s2e03b	1	2	66.0	89.0	23.0	C returns to his apartment to call ...	Chandler returns to his apartment to make a call.	Chandler retourne à son appartement pour faire un appel.	False	False	True	False	False	False	False	True	True	False	True	True	False	False	False	False	False	False	False	False	False	True
s2e03b	2	3	89.0	108.0	19.0	C calls... Janis ! 	Chandler calls Janice.	Chandler appelle Janice.	True	True	False	True	True	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	True
s2e03b	3	4	108.0	127.0	19.0	C announces to the guys that he phoned Janis	Chandler announces to his friends that he phoned Janice.	Chandler annonce à ses amis qu'il a téléphoné à Janice.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s2e03b	3	5	127.0	184.0	57.0	Janis wanted to see C's face when he saw she was married and pregnant	Janice wanted to see Chandler's face when he found out she was married and pregnant.	Janice voulait voir la tête de Chandler quand il verrait qu'elle était mariée et enceinte.	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s2e03b	4	6	184.0	208.0	24.0	M tries somehow to get rid of Ra's lamp	Monica tries somehow to get rid of Rachel's lamp.	Monica essaie tant bien que mal de se débarrasser de la lampe de Rachel.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e03b	4	7	208.0	328.0	120.0	R tries one last time to convince Pb of the theory of evolution... but gets caught at his own game	Ross tries one last time to convince Phoebe of the theory of evolution, but gets caught at his own game.	Ross tente une dernière fois de convaincre Phoebe de la théorie de l'évolution... mais se fait prendre à son propre jeu.	False	True	False	False	True	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s2e03b	4	8	328.0	370.0	42.0	M drops Ra's lamp while putting on her jacket	Monica drops Rachel's lamp while putting on her jacket.	Monica fait tomber la lampe de Rachel en enfilant son chandail.	False	False	True	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e03b	4	9	370.0	511.0	141.0	C is comforted by M, Ra w Pb	Chandler is comforted by Monica, Rachel and Phoebe.	Chandler est réconforté par Monica, Rachel et Phoebe.	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s2e03b	5	10	511.0	514.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e03b	6	11	514.0	540.0	26.0	M gives Ra a clock that she can leave in their apartment to make amends	Monica gives Rachel a clock that she can leave in their apartment to make amends.	Monica donne à Rachel une horloge qu'elle peut laisser dans leur appartement pour se faire pardonner.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s2e03b	6	12	540.0	604.0	64.0	C announces to them that he has a date	Chandler announces to them that he has a date.	Chandler leur annonce qu'il a un rendez-vous.	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s2e03b	6	13	604.0	612.0	8.0	M, Ra w Pb leave the Heckels' apartment	Monica, Rachel and Phoebe leave Mr. Heckels' apartment.	Monica, Rachel et Phoebe quittent l'appartement de M. Heckels.	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s2e03b	6	14	612.0	622.0	10.0	J brings the mega magnifying glass for the TV	Joey brings the mega magnifying glass for the TV.	Joey apporte la méga loupe pour la télé.	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s2e03b	6	15	622.0	645.0	23.0	R leaves C alone in the Heckels apartment	Ross leaves Chandler alone in Mr. Heckels' apartment.	Ross laisse Chandler seul dans l'appartement de M. Heckels.	False	False	True	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False	False	False	False	True
s2e03b	6	16	645.0	654.0	9.0	C bids farewell to Mr. Heckels	Chandler bids farewell to Mr. Heckels.	Chandler fait ses adieux à M. Heckels.	False	False	True	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s2e03b	7	17	654.0	683.0	29.0	During his date, C only thinks about the size of her head	During his date, Chandler only thinks about the size of her head.	Pendant son rendez-vous, Chandler ne pense qu'à la taille de sa tête.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False
