episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s2e01b	1	1	0.0	5.0	5.0	end of previous	end of previous	fin de scène	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s2e01b	1	2	5.0	40.0	35.0	Ra asks Polo to go back to the bedroom	Rachel asks Paolo to go back to her bedroom.	Rachel demande à Paolo de retourner dans sa chambre.	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e01b	1	3	40.0	50.0	10.0	R w Julie arrive at M	Ross and Julie arrive at Monica's.	Ross et Julie arrivent chez Monica.	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s2e01b	1	4	50.0	103.0	53.0	Paolo leaves the bedroom + it seems to bother R	Paolo leaves the bedroom and it seems bother Ross.	Paolo quitte la chambre et cela semble déranger Ross.	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e01b	1	5	103.0	131.0	28.0	M returns to the charge so that Pb cuts her hair	Monica asks Phoebe to cut her hair again.	Monica revient à la charge pour que Phoebe lui coupe les cheveux.	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s2e01b	2	6	131.0	134.0	3.0	transition	transition 	transition 	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e01b	3	7	134.0	215.0	81.0	Pb misunderstood M's request and it's terrible !!	Phoebe misunderstood Monica's request and it's terrible!	Phoebe a mal compris la demande de Monica et c'est terrible !	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s2e01b	4	8	215.0	219.0	4.0	transition	transition 	transition 	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e01b	5	9	219.0	253.0	34.0	C has his pants measured at the tailor that J had spoken to him about	Chandler has his pants measured at the tailor Joey told him about.	Chandler fait mesurer son pantalon chez le tailleur dont Joey lui avait parlé.	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s2e01b	6	10	253.0	296.0	43.0	the guys are checking in on M	The friends visit Monica.	Les amis vont voir Monica.	True	False	False	True	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s2e01b	6	11	296.0	363.0	67.0	R w Pb return to see M + J checks in on Ra	Ross and Phoebe return to see Monica and Joey checks in on Rachel.	Ross et Phoebe reviennent pour voir Monica et Joey prend des nouvelles de Rachel.	False	False	True	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e01b	6	12	363.0	386.0	23.0	C is coming back from the tailor	Chandler returns from the tailor.	Chandler revient de chez le tailleur.	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s2e01b	6	13	386.0	469.0	83.0	C w R explain to J that this is not how you take measurements	Chandler and Ross explain to Joey that this is not how you take measurements.	Chandler et Ross expliquent à Joey que ce n'est pas comme ça qu'on prend des mesures.	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s2e01b	7	14	469.0	472.0	3.0	transition	transition 	transition 	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e01b	8	15	472.0	508.0	36.0	R w C laugh at M w her haircut	Ross and Chandler laugh at Monica's haircut.	Ross et Chandler se moquent de Monica avec sa coupe de cheveux.	False	False	False	True	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s2e01b	8	16	508.0	540.0	32.0	M goes back to locking herself in his bedroom w Pb + Ra wants to talk to R before he leaves	Monica goes back to lock herself in her bedroom with Phoebe. Rachel wants to speak with Ross before he leaves.	Monica retourne s'enfermer dans sa chambre avec Phoebe. Rachel veut parler à Ross avant son départ.	False	False	True	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e01b	8	17	540.0	650.0	110.0	Ra and R talk to each other on the balcony	Rachel and Ross speak on the balcony.	Rachel et Ross se parlent sur le balcon.	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e01b	8	18	650.0	662.0	12.0	R finished his conversation w Ra + J calls his father to talk about the tailor	Ross finishes his conversation with Rachel and Joey calls his father to talk about the tailor.	Ross termine sa conversation avec Rachel et Joey appelle son père pour parler du tailleur.	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s2e01b	9	19	662.0	675.0	13.0	Pb offered Julie a haircut	Phoebe offered a haircut to Julie.	Phoebe a offert une coupe de cheveux à Julie.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False
s2e01b	9	20	675.0	701.0	26.0	Pb asks Ra who is the person Julie asked for her haircut	Phoebe asks Rachel who Julie asked for a haircut.	Phoebe demande à Rachel à qui Julie a demandé pour une coupe de cheveux.	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False
