episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s2e05a	1	1	0.0	37.0	37.0	R w C watch the fight	Ross and Chandler watch the fight.	Ross et Chandler regardent le combat.	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False
s2e05a	1	2	37.0	64.0	27.0	C receives a call from a Jade who wishes to speak to Bob	Chandler receives a call from a Jade who wishes to speak to Bob.	Chandler reçoit un appel d'une Jade qui souhaite parler à Bob.	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False
s2e05a	2	3	64.0	70.0	6.0	theme song	theme song	chanson thème	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s2e05a	3	4	70.0	73.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e05a	4	5	73.0	159.0	86.0	C tooks Jade's call and concludes to meet her	Chandler tooks Jade's call and decides to meet her.	Chandler prend l'appel de Jade et décide de la rencontrer.	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s2e05a	5	6	159.0	164.0	5.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e05a	6	7	164.0	219.0	55.0	While R is on the phone with Julie, C asks how much for R's birthday	While Ross is on the phone with Julie, Chandler asks how much they have for Ross' birthday.	Alors que Ross est au téléphone avec Julie, Chandler demande combien il y a pour l'anniversaire de Ross.	True	False	False	True	False	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
s2e05a	6	8	219.0	265.0	46.0	C w R will join Jade	Chandler and Ross go meet Jade.	Chandler et Ross vont rejoindre Jade.	False	False	True	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e05a	6	9	265.0	299.0	34.0	M tells them she has a promotion and wants to go celebrate	Monica tells them she got a promotion and wants to go celebrate.	Monica leur dit qu'elle a eu une promotion et qu'elle veut aller fêter ça.	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s2e05a	6	10	299.0	308.0	9.0	M goes to her room to change	Monica goes to her room to change.	Monica va dans sa chambre pour se changer.	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s2e05a	7	11	308.0	311.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e05a	8	12	311.0	350.0	39.0	R asks C to go tell him the truth	Ross asks Chandler to go tell her the truth.	Ross demande à Chandler de lui dire la vérité.	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s2e05a	8	13	350.0	395.0	45.0	C approaches Jade and strikes up a conversation	Chandler approaches Jade and strikes up a conversation.	Chandler s'approche de Jade et engage la conversation.	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s2e05a	9	14	395.0	399.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e05a	10	15	399.0	435.0	36.0	R tries to make a toast for M...	Ross tries to make a toast for Monica.	Ross essaie de porter un toast pour Monica.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s2e05a	10	16	435.0	444.0	9.0	the waiter comes to see if they are ready to order	The waiter comes to see if they are ready to order.	Le serveur vient voir s'ils sont prêts à commander.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s2e05a	10	17	444.0	459.0	15.0	the waiter returns to his edge seat	The waiter leaves.	Le serveur repart.	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s2e05a	10	18	459.0	488.0	29.0	C gave R's phone number to Jade so she thinks he's another guy	Chandler gave Ross's phone number to Jade so she thinks he's another guy.	Chandler a donné le numéro de téléphone de Ross à Jade pour qu'elle pense que c'est un autre gars.	False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s2e05a	10	19	488.0	551.0	63.0	the waiter takes everyone's order	The waiter takes everyone's order.	Le serveur prend la commande de tout le monde.	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s2e05a	11	20	551.0	671.0	120.0	Ra, Pb w J explain to them that they have less money than them for going out	Rachel, Phoebe and Joey explain to them that they have less money than them for going out.	Rachel, Phoebe et Joey leur expliquent qu'ils ont moins d'argent qu'eux pour sortir.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
