episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s2e14b	1	1	0.0	20.0	20.0	end of previous		False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s2e14b	2	2	20.0	23.0	3.0	transition		False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s2e14b	3	3	23.0	69.0	46.0	C and J argue over bracelet		True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False
s2e14b	3	4	69.0	90.0	21.0	J goes to his room		False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False
s2e14b	3	5	90.0	117.0	27.0	J comes out of his room to confront C, but the latter is on his knees to conceal that he has lost the bracelet		False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s2e14b	4	6	117.0	126.0	9.0	M cooks and her parents watch TV		True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	4	7	126.0	208.0	82.0	R walks into M's house and helps her ask her parents for financial help		False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s2e14b	5	8	208.0	225.0	17.0	C and Pb return to the cafe to find the bracelet		True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s2e14b	5	9	225.0	242.0	17.0	Ra has the bracelet		False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s2e14b	5	10	242.0	283.0	41.0	J arrives and C offers him the real bracelet		False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False
s2e14b	6	11	283.0	306.0	23.0	R writes a check to M to help her financially		True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	6	12	306.0	324.0	18.0	the guys go through the boxes of M and discover a lot of stuff... and they start watching the video tape		False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s2e14b	6	13	324.0	343.0	19.0	Ra walks in and joint the guys		False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	6	14	343.0	377.0	34.0	Ra enters the prom video tape		False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	6	15	377.0	421.0	44.0	M enters the prom video tape		False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	6	16	421.0	474.0	53.0	R enters the prom video tape		False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	6	17	474.0	505.0	31.0	Roy enters the prom video tape		False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	6	18	505.0	598.0	93.0	Ra is crying because her prom date isn't coming		False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	6	19	598.0	659.0	61.0	M and Ra go to their prom w their date + R is sad because he was ready to accompany Ra		False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s2e14b	7	20	659.0	677.0	18.0	M ends the video tape alone...		False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s2e14b	7	21	677.0	692.0	15.0	... but, her parents recorded their sexual intercourse on the videotape !		False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
