episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s3e02a	1	1	0.0	22.0	22.0	J tastes a glass of fat	Joey drinks a glass of fat.	Joey bois un verre de graisse.	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e02a	1	2	22.0	43.0	21.0	R asks C and J to get ready	Ross asks Chandler and Joey to get ready.	Ross demande à Chandler et Joey de se préparer.	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s3e02a	1	3	43.0	76.0	33.0	Ra comes out of the bathroom not ready to leave	Rachel comes out of the bathroom but is not ready to leave.	Rachel sort de la salle de bain, mais n'est pas prête à partir.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s3e02a	1	4	76.0	79.0	3.0	She's going to look for what to wear	She's going to look for what to wear.	Elle va chercher ce qu'elle va porter.	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	True	False	False	False	False	False	False
s3e02a	2	5	79.0	87.0	8.0	theme song	theme song	chanson thème	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False
s3e02a	3	6	87.0	111.0	24.0	R is nervous for his speech	Ross is nervous for his speech.	Ross est nerveux pour son discours.	False	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e02a	3	7	111.0	131.0	20.0	Pb is ready to go	Phoebe is ready to go.	Phoebe est prête à partir.	False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e02a	3	8	131.0	183.0	52.0	C argues w J for a seat	Chandler argues with Joey for a seat.	Chandler se dispute avec Joey pour avoir une place.	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s3e02a	3	9	183.0	215.0	32.0	M is not dressed for the evening	Monica is not dressed for the evening.	Monica n'est pas habillée pour la soirée.	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e02a	3	10	215.0	229.0	14.0	Ra asks what they think of her choice of clothes	Rachel asks what they think of her clothing choice.	Rachel demande ce qu'ils pensent de son choix de vêtements.	False	True	False	False	True	False	False	False	False	True	False	True	False	False	False	True	False	False	False	False	False	False
