episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s3e02b	1	1	0.0	5.0	5.0	end of previous	end of previous	fin de scène	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s3e02b	1	2	5.0	52.0	47.0	J is mad because C hid his tuxedo	Joey is mad because Chandler hid his tuxedo.	Joey est en colère parce que Chandler a caché son smoking.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s3e02b	1	3	52.0	55.0	3.0	J slams the door	Joey slams the door.	Joey claque la porte.	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e02b	1	4	55.0	81.0	26.0	Pb now has a huge cabbage to hide the hummus stain	Phoebe now has a huge cabbage to hide the hummus stain.	Phoebe a maintenant un énorme chou pour cacher la tache de houmous.	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e02b	1	5	81.0	92.0	11.0	R's watch no longer works	Ross's watch no longer works.	La montre de Ross ne fonctionne plus.	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s3e02b	1	6	92.0	133.0	41.0	Ra wants Pb's opinion for the choice of her shoes ... R freaks out on Ra	Rachel wants Phoebe's opinion on her shoes choice. Ross freaks out on Rachel.	Rachel veut l'avis de Phoebe sur le choix de ses chaussures. Ross se défoule sur Rachel.	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e02b	1	7	133.0	163.0	30.0	M wants to call Michelle to make sure it was her on Dr B's answering machine	Monica wants to call Michelle to make sure it was her on Richard's answering machine.	Monica veut appeler Michelle pour s'assurer que c'était bien elle sur le répondeur de Richard.	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e02b	1	8	163.0	244.0	81.0	Michelle reminds M	Michelle reminds Monica.	Michelle le rappelle à Monica.	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s3e02b	1	9	244.0	251.0	7.0	M goes back to get ready and C and Pb go to join her	Monica goes back to get ready and Chandler and Phoebe go to join her.	Monica retourne se préparer et Chandler et Phoebe vont la rejoindre.	False	False	True	False	False	False	False	False	True	True	False	True	False	False	False	True	False	False	False	False	False	False
s3e02b	1	10	251.0	345.0	94.0	Ra doesn't want to go anymore	Rachel doesn't want to go anymore.	Rachel ne veut plus y aller.	False	True	True	False	True	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
