episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s3e24b	1	1	0.0	35.0	35.0	end of previous	end of scene	fin de scène	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e24b	2	2	35.0	38.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e24b	3	3	38.0	147.0	109.0		Pete tells Monica that he wants to keep on doing ultimate fighting until he wins the championship.	Pete dit à Monica qu'il veut continuer à faire du combat ultime jusqu'à ce qu'il gagne le championnat.	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e24b	4	4	147.0	151.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e24b	5	5	151.0	171.0	20.0		Monica is nervous before Pete's match.	Monica est nerveuse avant le match de Pete.	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s3e24b	5	6	171.0	203.0	32.0		Ross tells Phoebe that he likes Bonnie.	Ross dit à Phoebe qu' il apprécie Bonnie.	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e24b	5	7	203.0	231.0	28.0		Chandler says that Doug slapped his ass again and it continues despite what he tried.	Chandler raconte que Doug lui a encore claqué les fesses et que ça continue malgré ce qu'il a essayé.	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s3e24b	6	8	231.0	327.0	96.0		Chandler finally tells Doug that he doesn't want to be slapped on the butt anymore.	Chandler finit par dire à Doug qu'il ne veut plus être claqué sur les fesses.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e24b	7	9	327.0	329.0	2.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e24b	8	10	329.0	441.0	112.0		Rachel has a hard time accepting that Ross could be in a relationship with someone else again.	Rachel a du mal à accepter que Ross puisse être de nouveau en couple avec quelqu'un d'autre.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False
s3e24b	9	11	441.0	443.0	2.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e24b	10	12	443.0	570.0	127.0		Monica and Pete break up by mutual agreement.	Monica et Pete rompent d'un commun accord.	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e24b	11	13	570.0	628.0	58.0		All of Chandler's coworkers get their butts slapped by Doug, so he too now agrees to get wedged.	Tous les collègues de Chandler se font claquer les fesses par Doug, alors lui aussi accepte maintenant de se faire calquer.	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e24b	12	14	628.0	668.0	40.0		The gang watches Pete get hurt during his fight and Monica doesn't watch.	La gang regarde Pete se faire blessé durant son combat et Monica ne le regarde pas.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False
