episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s3e07a	1	1	0.0	11.0	11.0	R recounts a discussion he had w Carol (dinosaur) ...	Ross recounts a discussion he had with Carol about dinosaurs.	Ross raconte une discussion qu'il a eue avec Carol à propos des dinosaures.	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e07a	1	2	11.0	20.0	9.0	Ra is in her head ...	Rachel is in her head.	Rachel part dans ses pensées.	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e07a	1	3	20.0	30.0	10.0	M is in her head ...	Monica is in her head.	Monica aussi.	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e07a	1	4	30.0	38.0	8.0	C is in his head ...	Chandler is in his head.	Puis au tour de Chandler d'être absorbé par ses pensées.	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e07a	1	5	38.0	54.0	16.0	Gunther is in his head + claims to be in love w Ra !	Gunther is in his head and claims to be in love with Rachel.	Gunther est lui aussi dans ses pensées et prétend être l'amoureux de Rachel.	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e07a	1	6	54.0	64.0	10.0	J is in his head ...	Joey is in his head.	Joey est dans ses pensées.	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e07a	1	7	64.0	67.0	3.0	Pb is in her head ... + she wonders who is singing !	Phoebe is in her head and she wonders who is singing.	Phoebe se met à penser et elle se demande qui chante.	False	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
s3e07a	2	8	67.0	74.0	7.0	theme song	theme song	chanson thème	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s3e07a	3	9	74.0	78.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e07a	3	10	78.0	91.0	13.0	R asks the guys he played w when he was young	Ross asks the guys he played with when he was young.	Ross demande aux gars avec qui il jouait quand il était jeune.	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e07a	3	11	91.0	155.0	64.0	Janice's ex husband is on TV (mattress king)	Janice's ex husband is on TV (mattress king).	L'ex-mari de Janice est à la télé (matelas king).	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s3e07a	4	12	155.0	159.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e07a	5	13	159.0	228.0	69.0	Ra tries to convince R to go to dinner w her father	Rachel tries to convince Ross to go to dinner with her father.	Rachel essaie de convaincre Ross d'aller dîner avec son père.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s3e07a	5	14	228.0	237.0	9.0	Gunther stares at R	Gunther stares at Ross.	Gunther dévisage Ross.	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False
s3e07a	5	15	237.0	273.0	36.0	J has a new teaching acting job	Joey has a new teaching acting job.	Joey a un nouveau travail d'enseignant-acteur.	False	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True	False	False
s3e07a	6	16	273.0	278.0	5.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e07a	7	17	278.0	330.0	52.0	M shops for a new mattress from Mattress King ...	Monica shops for a new mattress from Mattress King.	Monica achète un nouveau matelas chez Mattress King.	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e07a	8	18	330.0	412.0	82.0	J gives his first class	Joey gives his first class.	Joey donne son premier cours.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e07a	9	19	412.0	415.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e07a	10	20	415.0	446.0	31.0	Pb asks J how his first class was	Phoebe asks Joey how his first class was.	Phoebe demande à Joey comment s'est passé son premier cours.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e07a	10	21	446.0	485.0	39.0	Mattress delivery	Mattress delivery at Monica's apartment.	Livraison du matelas à l'appartement de Monica.	False	True	False	False	True	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False	False
s3e07a	10	22	485.0	529.0	44.0	Pb boxing w J ...	Phoebe boxing with Joey.	Phoebe fait de la boxe avec Joey.	False	False	False	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s3e07a	11	23	529.0	532.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e07a	12	24	532.0	604.0	72.0	Ra's father joins them at the resto	Rachel's father joins them at the resto.	Le père de Rachel les rejoint au restaurant.	True	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True
