h	w	p
215	359	1
219	358	1
235	365	1
217	355	1
200	342	2
172	337	3
158	342	2
144	354	1
142	353	1
142	350	1
140	348	1
142	344	1
142	342	1
142	340	1
142	337	1
142	336	1
142	335	1
140	333	1
140	332	1
142	330	1
142	328	1
146	324	1
146	322	1
146	319	1
148	318	1
150	315	1
152	315	1
152	314	1
152	313	1
152	314	1
150	315	1
144	322	1
140	327	1
140	328	1
140	332	1
138	333	1
138	333	1
138	333	1
140	337	2
140	333	2
142	332	2
142	331	2
144	330	2
146	327	2
152	322	2
154	319	2
156	319	1
156	318	1
160	318	1
160	319	1
160	319	1
162	319	1
162	321	1
166	324	1
166	327	1
168	331	1
168	333	1
168	335	1
168	337	1
166	342	1
166	349	1
164	352	1
162	356	1
162	359	1
162	362	1
162	365	1
162	370	1
162	374	1
164	376	3
162	379	4
162	383	4
136	479	4
138	478	4
140	478	6
144	478	5
148	475	5
152	474	5
152	475	5
152	478	3
154	478	3
156	479	1
156	484	1
156	488	1
156	491	1
158	493	1
158	494	1
158	496	1
158	496	1
160	496	1
164	496	1
162	496	1
162	496	1
162	496	1
166	494	1
172	492	1
174	491	1
174	491	1
174	488	1
176	485	1
176	483	1
176	480	1
176	478	1
176	475	2
174	471	2
170	464	2
160	453	2
158	449	2
154	446	2
152	442	2
150	437	1
148	434	1
148	431	1
148	428	1
146	424	1
144	420	1
142	415	1
144	411	1
144	408	1
144	406	2
140	399	2
136	390	2
134	383	2
134	374	2
134	362	2
138	355	2
138	352	1
140	348	1
140	345	1
142	340	1
144	336	1
144	335	1
144	333	1
146	333	1
148	331	1
150	330	1
148	328	1
148	328	1
150	329	1
152	331	1
150	331	1
148	331	1
150	332	1
150	332	1
150	333	1
152	336	1
150	337	1
150	339	1
150	340	1
150	341	1
150	342	1
150	345	1
150	346	1
150	347	1
152	347	1
150	347	1
150	351	1
152	353	1
152	355	1
152	352	1
152	352	1
148	353	1
148	352	1
142	415	2
140	419	2
138	416	2
138	415	2
136	410	2
136	407	2
138	337	2
142	415	2
122	352	1
122	342	2
120	336	2
120	328	2
120	324	2
118	324	2
118	315	2
120	306	2
120	292	2
120	292	2
120	288	2
122	279	2
122	270	2
122	265	2
124	270	2
124	270	1
126	269	2
128	268	2
128	270	2
130	274	2
130	274	2
130	274	1
132	278	1
134	279	2
136	279	2
136	283	2
136	288	1
134	292	1
134	295	1
134	297	1
132	305	1
128	310	1
128	315	1
126	315	1
126	318	1
126	324	1
122	328	1
120	333	1
118	336	1
116	337	1
116	342	1
116	348	1
114	353	1
118	361	1
124	367	1
126	370	1
124	372	1
126	375	1
128	379	1
130	379	1
130	379	1
130	380	1
130	383	1
130	383	1
132	384	1
132	384	1
132	385	1
132	385	1
134	386	1
130	385	1
130	388	1
130	388	1
130	386	1
130	385	1
128	385	1
124	383	1
126	383	1
126	380	1
120	379	1
116	376	1
114	374	1
116	371	1
114	368	1
112	367	1
112	365	1
112	363	1
112	361	1
114	357	1
114	356	1
116	353	1
120	352	1
120	350	1
122	348	1
122	346	1
120	344	1
122	342	1
122	339	1
124	337	1
122	336	1
120	333	1
120	328	1
122	328	1
124	328	1
126	328	1
126	324	1
126	319	1
128	321	1
128	322	1
132	324	1
134	324	1
134	324	1
134	324	1
134	324	1
136	328	1
142	331	1
142	331	1
142	332	1
140	332	1
142	335	1
142	337	1
140	339	1
138	339	1
136	340	1
138	342	1
142	344	1
142	346	1
142	347	1
142	348	1
142	349	1
140	347	1
138	348	1
138	349	1
140	351	1
140	352	1
140	351	1
138	351	1
138	351	1
140	352	1
144	353	1
142	352	1
138	351	1
140	351	1
140	350	1
140	350	1
140	351	1
140	351	1
142	351	1
144	351	1
146	350	1
148	349	1
148	349	1
148	348	1
150	348	1
150	347	1
148	346	1
148	346	1
148	345	1
148	345	1
148	346	1
150	349	1
154	352	1
158	356	1
160	358	1
162	361	1
166	365	1
168	367	1
170	369	1
172	371	1
176	374	1
178	376	1
180	379	1
182	380	1
186	383	1
188	384	1
186	383	1
186	383	1
184	383	1
184	383	1
184	383	1
184	383	1
184	383	1
186	383	1
186	383	1
188	384	1
188	384	1
190	385	1
