episode	scene	segment	onset	offset	duration	descriptor	caption	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	ONbond_end	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Pheob_Rach	loc_coffeeshop	loc_outside	loc_other
s3e25b	1	1	0.0	16.0	16.0	end of previous	fin de scène	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e25b	2	2	16.0	19.0	3.0	transition	transition	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e25b	3	3	19.0	36.0	17.0		Chandler et Monica discute du jeu de la soirée d'hier.	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s3e25b	3	4	36.0	71.0	35.0		La gang se plaint du bruit que Ross et Bonnie ont fait durant la nuit.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s3e25b	3	5	71.0	85.0	14.0		Bonnie leur demande s'ils ont bien dormi.	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s3e25b	3	6	85.0	101.0	16.0		Joey réalise qu'il a dormi sous le sable et a maintenant une paire de seins.	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e25b	3	7	101.0	160.0	59.0		Rachel suggère à Bonnie d'aller se raser les cheveux parce que ça lui va bien.	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e25b	4	8	160.0	163.0	3.0	transition	transition	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e25b	5	9	163.0	189.0	26.0		Chandler questionne encore Monica à savoir pourquoi il ne pourrait pas être son petit ami.	False	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s3e25b	5	10	189.0	198.0	9.0		Phoebe est déçue parce que Phoebe Sr a annulé leur souper.	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s3e25b	5	11	198.0	234.0	36.0		Elle décide tout de même d'entrer chez Phoebe Sr par effraction pour trouver des informations sur son père.	False	True	False	False	False	False	False	False	False	True	True	False	True	False	False	False	False	False	False	False	False	False	True
s3e25b	5	12	234.0	261.0	27.0		Bonnie montre ses cheveux rasés à tout le monde et Ross ne semble pas apprécier.	False	True	True	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e25b	6	13	261.0	264.0	3.0	transition	transition	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e25b	7	14	264.0	290.0	26.0		Ross est furieux que Rachel ait poussé Bonnie à se raser les cheveux.	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s3e25b	7	15	290.0	299.0	9.0		Bonnie demande à Ross s'il veut l'accompagner à la plage.	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s3e25b	7	16	299.0	385.0	86.0		Rachel et Ross se disent qu'ils sont encore amoureux l'un de l'autre et s'embrassent.	False	False	True	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s3e25b	7	17	385.0	405.0	20.0		Chandler refuse de jouer au Strip Poker avec Joey pour se pratiquer.	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s3e25b	7	18	405.0	412.0	7.0		Rachel offre à Ross de la rejoindre en haut et Joey demande à Ross de jouer au Stip Poker.	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s3e25b	8	19	412.0	415.0	3.0	transition	transition	False	False	False	False	False	True	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s3e25b	9	20	415.0	467.0	52.0		Phoebe est entrée chez Phoebe Sr à la recherche d'indices pour retrouver son père.	True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s3e25b	9	21	467.0	569.0	102.0		Phoebe Sr avoue à Phoebe qu'elle est sa mère biologique.	False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e25b	10	22	569.0	591.0	22.0		Joey et Chandler demande à Ross s'ils sont de retour en couple.	True	False	False	True	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s3e25b	10	23	591.0	605.0	14.0		Bonnie revient de la plage et demande à Ross de la rejoindre là-haut.	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s3e25b	10	24	605.0	646.0	41.0		Ross est mitigé entre Bonnie et Rachel.	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e25b	10	25	646.0	663.0	17.0		Ross choisit l'une des deux chambres (Rachel ou Bonnie).	False	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s3e25b	10	26	663.0	704.0	41.0		Chandler pratique sa présentation afin de convaincre Monica de l'accompagner pour une date.	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
