episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s4e22a	1	1	0.0	54.0	54.0		Phoebe is exhausted from being pregnant.	Phoebe est épuisée d'être enceinte.	False	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
s4e22a	2	2	54.0	61.0	7.0	theme song	theme song	chanson thème	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False
s4e22a	3	3	61.0	64.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e22a	4	4	64.0	142.0	78.0		Ross chooses Joey as best man at his wedding.	Ross choisit Joey comme témoin à son mariage.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	False
s4e22a	5	5	142.0	145.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e22a	6	6	145.0	160.0	15.0		Phoebe is feeling the pinch from her triplets.	Phoebe ressent des coups de ses triplets.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e22a	6	7	160.0	218.0	58.0		Rachel, Monica and Phoebe are not invited to Ross's bachelor party and Rachel threatens not to invite him to Phoebe's babyshower.	Rachel, Monica et Phoebe ne sont pas invitées à l'enterrement de vie de garçon de Ross et Rachel le menace de ne pas l'inviter au babyshower de Phoebe.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s4e22a	6	8	218.0	236.0	18.0		Phoebe is happy and moved at the same time to know that they are going to organize her a babyshower.	Phoebe est heureuse et émue en même temps de savoir qu'on va lui organiser un babyshower.	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s4e22a	7	9	236.0	271.0	35.0		Ross and Joey plan the preparations for the party.	Ross et Joey planifient les préparatifs pour le party.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False
s4e22a	7	10	271.0	306.0	35.0		Chandler is disappointed that he will not be involved in the party preparations and especially that he was not chosen as the best man.	Chandler est déçu de ne pas participer aux préparatifs pour le party et surtout de ne pas avoir été choisi comme témoin d'honneur.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False
