episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s4e23b	1	1	0.0	7.0	7.0	end of previous	end of scene	fin de scène	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	True	False
s4e23b	2	2	7.0	10.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e23b	3	3	10.0	117.0	107.0		Emily lets Ross know that maybe they are better off not getting married right now and pushing him away.	Emily fait savoir à Ross qu'ils sont peut-être mieux de ne pas se marier maintenant et de le repousser.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s4e23b	4	4	117.0	121.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e23b	5	5	121.0	240.0	119.0		Phoebe tries to get Rachel to forget about Ross with some impromptu stuff.	Phoebe essaye de faire oublier Ross à Rachel par quelques trucs improvisés.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e23b	6	6	240.0	244.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e23b	7	7	244.0	255.0	11.0		Chandler tries to reach the basket with his shoes because he is bored.	Chandler tente d'atteindre la corbeille avec ses chaussures à l'aide de ses pieds parce qu'il s'ennuie.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s4e23b	7	8	255.0	297.0	42.0		Chandler apologizes to Joey for his mood, but Joey reiterates that this is his best day ever!	Chandler s'excuse à Joey pour son humeur, mais Joey réitère que c'est sa meilleure journée à vie !	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s4e23b	7	9	297.0	303.0	6.0		Monica enters their room and Joey asks her to come see his video that he filmed during his day.	Monica entre dans leur chambre et Joey lui demande de venir voir sa vidéo qu'il a filmé durant sa journée.	False	True	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True
s4e23b	7	10	303.0	333.0	30.0		Joey asked a stranger to say hello to his friend (Chandler) who doesn't like his hat.	Joey a demandé à une inconnue de saluer son ami (Chandler) qui n'aime pas son chapeau.	False	False	False	False	True	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True
