episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s4e17b	1	1	0.0	72.0	72.0	end of previous	end of scene	fin de scène	False	False	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e17b	2	2	72.0	75.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	3	3	75.0	116.0	41.0		"Chandler and Joey want to watch TV at Monica and Rachel's house because they don't want to lose their ""free"" porn."	Chandler et Joey veulent regarder la télévision chez Monica et Rachel parce qu'ils ne veulent pas perdre leurs pornographies « gratuites ».	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s4e17b	3	4	116.0	161.0	45.0		Phoebe wants to sell knives to raise money.	Phoebe veut vendre des couteaux pour amasser de l'argent.	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	False	True	False	False	False	False	False
s4e17b	4	5	161.0	170.0	9.0		Ross falls asleep next to the phone to wait for Emily's call.	Ross s'est endormi à côté du téléphone pour attendre l'appel d'Emily.	True	False	False	True	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	True
s4e17b	4	6	170.0	207.0	37.0		Emily explains to Ross that there is someone else in her life.	Emily explique à Ross qu'il y a quelqu'un d'autre dans sa vie.	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s4e17b	5	7	207.0	211.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	6	8	211.0	343.0	132.0		Ross goes to meet Emily in London to prove his love for her.	Ross va rejoindre Emily à Londres pour lui prouver son amour.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e17b	7	9	343.0	346.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	8	10	346.0	419.0	73.0		Phoebe and her brother are going to start a massage business in the back of the caravan.	Phoebe et son frère vont démarrer une entreprise de massage à l'arrière de la caravan.	True	False	False	True	False	False	False	True	True	False	False	True	False	False	False	False	True	False	False	False	False	False
s4e17b	8	11	419.0	463.0	44.0		Ross is in London waiting for Emily to come home.	Ross est à Londres et attend qu'Emily rentre chez elle.	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False	False	True	False	False	False	False	True
s4e17b	9	12	463.0	466.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	10	13	466.0	478.0	12.0		Chandler and Joey are playing cards.	Chandler et Joey jouent aux cartes.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e17b	10	14	478.0	520.0	42.0		Emily has returned from London to talk with Ross.	Emily est revenue de Londres pour parler avec Ross.	False	True	False	False	False	False	False	True	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s4e17b	10	15	520.0	609.0	89.0		Emily calls home so Ross hears her on the answering machine and tells her that she loves him too.	Emily appelle chez elle pour que Ross l'entend sur le répondeur et lui dit qu'elle l'aime aussi.	True	True	False	False	True	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	True
s4e17b	11	16	609.0	613.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	12	17	613.0	678.0	65.0		Chandler and Joey decide to turn off the television and they end up turning it back on!	Chandler et Joey décident de fermer la télévision et ils finissent par la rallumer !	False	False	False	True	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e17b	13	18	678.0	683.0	5.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e17b	14	19	683.0	703.0	20.0		Alice and Frank accompany Phoebe to the doctor to see the triplets.	Alice et Frank accompagnent Phoebe chez le médecin pour voir les triplets.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
