episode	scene	segment	onset	offset	duration	raw_descriptor	caption_eng	caption_fr	ONbond_location	ONbond_charact_entry	ONbond_charact_leave	ONbond_time_jump	ONbond_goal_change	ONbond_music_transit	ONbond_theme_song	OFFbond_location	OFFbond_charact_entry	OFFbond_charact_leave	OFFbond_time_jump	OFFbond_goal_change	OFFbond_music_transit	OFFbond_theme_song	OFFbond_end	loc_apt1_Mon_Rach	loc_apt2_Chan_Joey	loc_apt3_Ross	loc_apt4_Phoeb_Rach	loc_coffeeshop	loc_outside	loc_other
s4e06a	1	1	0.0	14.0	14.0		Ross and Cheryl say goodbye.	Ross et Cheryl se disent au revoir.	False	False	False	False	False	False	False	False	True	True	False	False	False	False	False	False	False	False	False	True	False	False
s4e06a	1	2	14.0	81.0	67.0		Ross explains to them where he met Cheryl.	Ross leur explique où il a rencontré Cheryl.	False	True	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	True	False	False
s4e06a	2	3	81.0	89.0	8.0	theme song	theme song	chanson thème	False	False	False	False	False	False	True	True	False	False	True	False	False	False	False	False	False	False	False	False	False	False
s4e06a	3	4	89.0	168.0	79.0		Chandler wants to give Kathy a special edition of her favorite book for her birthday.	Chandler veut offrir à Kathy une édition spéciale de son livre favori pour son anniversaire.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s4e06a	3	5	168.0	235.0	67.0		Phoebe will help Monica financially with her catering project.	Phoebe va aider financièrement Monica dans son projet de traiteur.	False	True	False	False	True	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s4e06a	3	6	235.0	260.0	25.0		Joey and Kathy enter Monica and Rachel's house.	Joey et Kathy entrent chez Monica et Rachel.	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	True	False	False	False	False	False	False
s4e06a	3	7	260.0	278.0	18.0		The gang asks Joey if he has thought about getting Kathy a gift.	La gang demande à Joey s'il a pensé offrir un cadeau à Kathy.	False	False	True	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e06a	4	8	278.0	281.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e06a	5	9	281.0	296.0	15.0		Rachel doesn't want help finishing her crossword puzzle.	Rachel ne veut pas être aidée pour terminer son mot-croisé.	False	False	False	True	False	False	False	False	True	False	False	False	False	False	False	True	False	False	False	False	False	False
s4e06a	5	10	296.0	362.0	66.0		Phoebe asks Monica to pay her back.	Phoebe demande à Monica de la rembourser.	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	True	False	False	False	False	False	False
s4e06a	6	11	362.0	365.0	3.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e06a	7	12	365.0	444.0	79.0		Ross is shocked to find that Cheryl's apartment is a mess.	Ross est sous le choc de constater que l'appartement de Cheryl est en désordre.	True	False	False	True	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	True
s4e06a	8	13	444.0	448.0	4.0	transition	transition	transition	False	False	False	False	False	True	False	True	False	False	True	False	False	False	False	False	False	False	False	False	True	False
s4e06a	9	14	448.0	470.0	22.0		Monica and Phoebe have finished picking up and it's time for payment.	Monica et Phoebe ont fini de ramasser et c'est l'heure du paiement.	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	False	True
s4e06a	9	15	470.0	500.0	30.0		Monica asks to be paid and Mrs. Burkart starts to cry.	Monica demande à être payée et Madame Burkart se met à pleurer.	False	True	False	False	False	False	False	False	False	True	False	False	False	False	False	False	False	False	False	False	False	True
s4e06a	9	16	500.0	508.0	8.0		Monica quickly goes back to the kitchen because it has made her uncomfortable.	Monica retourne rapidement à la cuisine parce que ça l'a mise mal à l'aise.	False	False	True	False	False	False	False	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True
s4e06a	10	17	508.0	554.0	46.0		Rachel hides a request to Chandler to help her with her crossword puzzle.	Rachel dissimule une demande à Chandler pour qu'il l'aide dans son mot-croisé.	True	False	False	True	False	False	False	False	True	False	False	True	False	False	False	True	False	False	False	False	False	False
s4e06a	10	18	554.0	650.0	96.0		Chandler suggests Joey go shopping for a gift for Kathy instead of him.	Chandler propose à Joey d'aller magasiner un cadeau pour Kathy à sa place.	False	True	False	False	True	False	False	True	False	False	True	False	False	False	False	True	False	False	False	False	False	False
s4e06a	11	19	650.0	686.0	36.0		Phoebe explains to Monica that some people find ways not to pay.	Phoebe explique à Monica que certaines personnes trouvent des manières pour ne pas payer.	True	False	False	True	False	False	False	False	False	False	False	False	False	False	True	False	False	False	False	False	False	True
