season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e19	c01	u003	['Chandler Bing']	Hey Eddie. Daahh!! What're you doin' here?	"[['Hey', 'Eddie', '.'], ['Daahh', '!!'], ['What', ""'re"", 'you', 'doin', ""'"", 'here', '?']]"	Scared
s02	e19	c01	u004	['Eddie Menuek']	Nothin' roomie, just watchin' you sleep.	"[['Nothin', ""'"", 'roomie', ',', 'just', 'watchin', ""'"", 'you', 'sleep', '.']]"	Neutral
s02	e19	c01	u005	['Chandler Bing']	Why?	[['Why', '?']]	Scared
s02	e19	c01	u006	['Eddie Menuek']	Makes me feel um, peaceful, heh-heh, please.	[['Makes', 'me', 'feel', 'um', ',', 'peaceful', ',', 'heh', '-', 'heh', ',', 'please', '.']]	Neutral
s02	e19	c01	u007	['Chandler Bing']	I can't sleep now.	"[['I', 'ca', ""n't"", 'sleep', 'now', '.']]"	Neutral
s02	e19	c01	u008	['Eddie Menuek']	You want me to sing?	[['You', 'want', 'me', 'to', 'sing', '?']]	Neutral
s02	e19	c01	u009	['Chandler Bing']	No, look, that's it, it's over, I want you out, I want you out of the apartment now.	"[['No', ',', 'look', ',', 'that', ""'s"", 'it', ',', 'it', ""'s"", 'over', ',', 'I', 'want', 'you', 'out', ',', 'I', 'want', 'you', 'out', 'of', 'the', 'apartment', 'now', '.']]"	Mad
s02	e19	c01	u010	['Eddie Menuek']	Woah, woah, woah, what're, what're you talkin' about man.	"[['Woah', ',', 'woah', ',', 'woah', ',', 'what', ""'re"", ',', 'what', ""'re"", 'you', 'talkin', ""'"", 'about', 'man', '.']]"	Neutral
s02	e19	c01	u011	['Chandler Bing']	Hannibal Lecter...better roommate than you.	[['Hannibal', 'Lecter', '...'], ['better', 'roommate', 'than', 'you', '.']]	Mad
s02	e19	c01	u012	['Eddie Menuek']	No. See now I don't think you're being fair. I mean one night you see me and you get scared, I mean, what about all the other nights when you don't see me, huh? What about last night when you went and got a drink of water and I was nice enough to hide behind the door, what's that about, huh?	"[['No', '.'], ['See', 'now', 'I', 'do', ""n't"", 'think', 'you', ""'re"", 'being', 'fair', '.'], ['I', 'mean', 'one', 'night', 'you', 'see', 'me', 'and', 'you', 'get', 'scared', ',', 'I', 'mean', ',', 'what', 'about', 'all', 'the', 'other', 'nights', 'when', 'you', 'do', ""n't"", 'see', 'me', ',', 'huh', '?'], ['What', 'about', 'last', 'night', 'when', 'you', 'went', 'and', 'got', 'a', 'drink', 'of', 'water', 'and', 'I', 'was', 'nice', 'enough', 'to', 'hide', 'behind', 'the', 'door', ',', 'what', ""'s"", 'that', 'about', ',', 'huh', '?']]"	Neutral
