season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e06	c02	u002	['Phoebe Buffay']	Hey Rach, wanna hear the new song I'm thinkin' of singing this afternoon? I wrote it this morning in the shower.	"[['Hey', 'Rach', ',', 'wan', 'na', 'hear', 'the', 'new', 'song', 'I', ""'m"", 'thinkin', ""'"", 'of', 'singing', 'this', 'afternoon', '?'], ['I', 'wrote', 'it', 'this', 'morning', 'in', 'the', 'shower', '.']]"	Joyful
s02	e06	c02	u003	['Rachel Green']	Ok.	[['Ok', '.']]	Peaceful
s02	e06	c02	u004	['Phoebe Buffay']	I'm in the shower and I'm writing a song. Stop me if you've heard it. My skin is soapy, and my hair is wet, and Tegrin spelled backward is Nirget.	"[['I', ""'m"", 'in', 'the', 'shower', 'and', 'I', ""'m"", 'writing', 'a', 'song', '.'], ['Stop', 'me', 'if', 'you', ""'ve"", 'heard', 'it', '.'], ['My', 'skin', 'is', 'soapy', ',', 'and', 'my', 'hair', 'is', 'wet', ',', 'and', 'Tegrin', 'spelled', 'backward', 'is', 'Nirget', '.']]"	Peaceful
s02	e06	c02	u005	['Terry']	Uh, Rachel, sweetheart, could I see ya for a minute?	[['Uh', ',', 'Rachel', ',', 'sweetheart', ',', 'could', 'I', 'see', 'ya', 'for', 'a', 'minute', '?']]	Neutral
s02	e06	c02	u006	['Rachel Green']	What's up?	"[['What', ""'s"", 'up', '?']]"	Powerful
s02	e06	c02	u007	['Terry']	F.Y.I.. I've decided to pay a professional musician to play in here on Sunday afternoons. Her name is Stephanie... something. She's supposed to be very good.	"[['F.Y.I', '..'], ['I', ""'ve"", 'decided', 'to', 'pay', 'a', 'professional', 'musician', 'to', 'play', 'in', 'here', 'on', 'Sunday', 'afternoons', '.'], ['Her', 'name', 'is', 'Stephanie', '...'], ['something', '.'], ['She', ""'s"", 'supposed', 'to', 'be', 'very', 'good', '.']]"	Neutral
s02	e06	c02	u008	['Rachel Green']	But what about Phoebe?	[['But', 'what', 'about', 'Phoebe', '?']]	Mad
s02	e06	c02	u009	['Terry']	Rachel, it's not that your friend is bad, it's that she's so bad, she makes me want to put my finger through my eye into my brain and swirl it around.	"[['Rachel', ',', 'it', ""'s"", 'not', 'that', 'your', 'friend', 'is', 'bad', ',', 'it', ""'s"", 'that', 'she', ""'s"", 'so', 'bad', ',', 'she', 'makes', 'me', 'want', 'to', 'put', 'my', 'finger', 'through', 'my', 'eye', 'into', 'my', 'brain', 'and', 'swirl', 'it', 'around', '.']]"	Neutral
s02	e06	c02	u010	['Rachel Green']	Ok, ok, so you're not a fan, but I mean, come on, you cannot do this to her.	"[['Ok', ',', 'ok', ',', 'so', 'you', ""'re"", 'not', 'a', 'fan', ',', 'but', 'I', 'mean', ',', 'come', 'on', ',', 'you', 'can', 'not', 'do', 'this', 'to', 'her', '.']]"	Mad
s02	e06	c02	u011	['Terry']	Uh--	[['Uh', '--']]	Scared
s02	e06	c02	u012	['Rachel Green']	Oh, no no no no. Oh no no no no. I have to do this to her?	[['Oh', ',', 'no', 'no', 'no', 'no', '.'], ['Oh', 'no', 'no', 'no', 'no', '.'], ['I', 'have', 'to', 'do', 'this', 'to', 'her', '?']]	Mad
s02	e06	c02	u013	['Phoebe Buffay']	Lather, rinse, repeat, and lather, rinse, repeat, and lather, rinse, repeat, as needed.	[['Lather', ',', 'rinse', ',', 'repeat', ',', 'and', 'lather', ',', 'rinse', ',', 'repeat', ',', 'and', 'lather', ',', 'rinse', ',', 'repeat', ',', 'as', 'needed', '.']]	Joyful
s02	e06	c03	u002	['Chandler Bing']	You know, I don't think we brought enough stuff. Did you forget to pack the baby's anvil?	"[['You', 'know', ',', 'I', 'do', ""n't"", 'think', 'we', 'brought', 'enough', 'stuff', '.'], ['Did', 'you', 'forget', 'to', 'pack', 'the', 'baby', ""'s"", 'anvil', '?']]"	Scared
s02	e06	c03	u003	['Joey Tribbiani']	It's gonna be worth it. It's a known fact that women love babies, all righ? Women love guys who love babies. It's that whole sensitive thing. Quick, aim him at that pack o' babes over there. Maybe one of them will break away. No, no wait, for get them, we got one, hard left. All right, gimme the baby.	"[['It', ""'s"", 'gon', 'na', 'be', 'worth', 'it', '.'], ['It', ""'s"", 'a', 'known', 'fact', 'that', 'women', 'love', 'babies', ',', 'all', 'righ', '?'], ['Women', 'love', 'guys', 'who', 'love', 'babies', '.'], ['It', ""'s"", 'that', 'whole', 'sensitive', 'thing', '.'], ['Quick', ',', 'aim', 'him', 'at', 'that', 'pack', 'o', ""'"", 'babes', 'over', 'there', '.'], ['Maybe', 'one', 'of', 'them', 'will', 'break', 'away', '.'], ['No', ',', 'no', 'wait', ',', 'for', 'get', 'them', ',', 'we', 'got', 'one', ',', 'hard', 'left', '.'], ['All', 'right', ',', 'gim', 'me', 'the', 'baby', '.']]"	Joyful
s02	e06	c03	u004	['Chandler Bing']	No, I got him.	[['No', ',', 'I', 'got', 'him', '.']]	Neutral
s02	e06	c03	u005	['Joey Tribbiani']	No, seriously.	[['No', ',', 'seriously', '.']]	Scared
s02	e06	c03	u006	['Chandler Bing']	Oh, seriously you want him?	[['Oh', ',', 'seriously', 'you', 'want', 'him', '?']]	Scared
s02	e06	c03	u007	['Caroline']	Hello.	[['Hello', '.']]	Neutral
s02	e06	c03	u008	['Chandler Bing', 'Joey Tribbiani']	Hello.	[['Hello', '.']]	Neutral
s02	e06	c03	u009	['Caroline']	And who is this little cutie pie?	[['And', 'who', 'is', 'this', 'little', 'cutie', 'pie', '?']]	Joyful
s02	e06	c03	u010	['Chandler Bing']	Well, don't, don't think me immodest, but, me?	"[['Well', ',', 'do', ""n't"", ',', 'do', ""n't"", 'think', 'me', 'immodest', ',', 'but', ',', 'me', '?']]"	Scared
s02	e06	c03	u011	['Joey Tribbiani']	You wanna smell him?	[['You', 'wan', 'na', 'smell', 'him', '?']]	Joyful
s02	e06	c03	u012	['Caroline']	I assume we're talking about the baby now.	"[['I', 'assume', 'we', ""'re"", 'talking', 'about', 'the', 'baby', 'now', '.']]"	Peaceful
