season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e15	c01	u001	['Rachel Green']	Coffee.	[['Coffee', '.']]	Neutral
s01	e15	c01	u002	['Joey Tribbiani']	Thank you.	[['Thank', 'you', '.']]	Neutral
s01	e15	c01	u003	['Rachel Green']	Cappuccino.	[['Cappuccino', '.']]	Neutral
s01	e15	c01	u004	['Ross Geller']	Grazie.	[['Grazie', '.']]	Neutral
s01	e15	c01	u005	['Rachel Green']	And a nice hot cider for Monica.	[['And', 'a', 'nice', 'hot', 'cider', 'for', 'Monica', '.']]	Neutral
s01	e15	c01	u006	['Monica Geller']	Aww, thank you. Uh Rach?	[['Aww', ',', 'thank', 'you', '.'], ['Uh', 'Rach', '?']]	Scared
s01	e15	c01	u007	['Rachel Green']	Yeah?	[['Yeah', '?']]	Neutral
s01	e15	c01	u008	['Monica Geller']	Why does my cinamon stick have an eraser?	[['Why', 'does', 'my', 'cinamon', 'stick', 'have', 'an', 'eraser', '?']]	Neutral
s01	e15	c01	u009	['Rachel Green']	Oh! That's why. I'm sorry!	"[['Oh', '!'], ['That', ""'s"", 'why', '.'], ['I', ""'m"", 'sorry', '!']]"	Neutral
s01	e15	c06	u001	['Monica Geller']	OK, try this salmon mousse.	[['OK', ',', 'try', 'this', 'salmon', 'mousse', '.']]	Joyful
s01	e15	c06	u002	['Joey Tribbiani']	Mmmm. Good.	[['Mmmm.', 'Good', '.']]	Joyful
s01	e15	c06	u003	['Monica Geller']	Is it better than the other salmon mousse?	[['Is', 'it', 'better', 'than', 'the', 'other', 'salmon', 'mousse', '?']]	Joyful
s01	e15	c06	u004	['Joey Tribbiani']	It's creamier.	"[['It', ""'s"", 'creamier', '.']]"	Peaceful
s01	e15	c06	u005	['Monica Geller']	Yeah, well, is that better?	[['Yeah', ',', 'well', ',', 'is', 'that', 'better', '?']]	Mad
s01	e15	c06	u006	['Joey Tribbiani']	I don't know. We're talking about whipped fish, Monica. I'm just happy I'm keeping it down, y'know?	"[['I', 'do', ""n't"", 'know', '.'], ['We', ""'re"", 'talking', 'about', 'whipped', 'fish', ',', 'Monica', '.'], ['I', ""'m"", 'just', 'happy', 'I', ""'m"", 'keeping', 'it', 'down', ',', ""y'know"", '?']]"	Joyful
s01	e15	c06	u008	['Rachel Green']	My God! What happened to you?	[['My', 'God', '!'], ['What', 'happened', 'to', 'you', '?']]	Scared
