season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e19	c02	u001	['Monica Geller']	Mail call, Rachel Green, bunk seven.	[['Mail', 'call', ',', 'Rachel', 'Green', ',', 'bunk', 'seven', '.']]	Neutral
s01	e19	c02	u002	['Rachel Green']	Thank you. Oh, cool! Free sample of coffee!	[['Thank', 'you', '.'], ['Oh', ',', 'cool', '!'], ['Free', 'sample', 'of', 'coffee', '!']]	Joyful
s01	e19	c02	u003	['Monica Geller']	Oh good! 'Cause where else would we get any?	"[['Oh', 'good', '!'], [""'"", 'Cause', 'where', 'else', 'would', 'we', 'get', 'any', '?']]"	Joyful
s01	e19	c02	u004	['Rachel Green']	Oh. Right. ...Oh great.	[['Oh', '.'], ['Right', '.'], ['...'], ['Oh', 'great', '.']]	Joyful
s01	e19	c02	u005	['Monica Geller']	What is it?	[['What', 'is', 'it', '?']]	Neutral
s01	e19	c02	u006	['Rachel Green']	Country club newsletter. My mother sends me the engagement notices for 'inspiration.' Oh my God! Oh my God, it's Barry and Mindy!	"[['Country', 'club', 'newsletter', '.'], ['My', 'mother', 'sends', 'me', 'the', 'engagement', 'notices', 'for', ""'"", 'inspiration', '.'], [""'"", 'Oh', 'my', 'God', '!'], ['Oh', 'my', 'God', ',', 'it', ""'s"", 'Barry', 'and', 'Mindy', '!']]"	Joyful
s01	e19	c02	u007	['Monica Geller']	Barry who you almost...?	[['Barry', 'who', 'you', 'almost', '...?']]	Neutral
s01	e19	c02	u008	['Rachel Green']	Barry who I almost.	[['Barry', 'who', 'I', 'almost', '.']]	Neutral
s01	e19	c02	u009	['Monica Geller']	And Mindy, your maid of...?	[['And', 'Mindy', ',', 'your', 'maid', 'of', '...?']]	Neutral
s01	e19	c02	u010	['Rachel Green']	Mindy, my maid of. Oh!	[['Mindy', ',', 'my', 'maid', 'of', '.'], ['Oh', '!']]	Powerful
s01	e19	c02	u011	['Monica Geller']	That's Mindy? Wow, she is pretty. Lucky. To have had a friend like you.	"[['That', ""'s"", 'Mindy', '?'], ['Wow', ',', 'she', 'is', 'pretty', '.'], ['Lucky', '.'], ['To', 'have', 'had', 'a', 'friend', 'like', 'you', '.']]"	Joyful
s01	e19	c04	u001	['Chandler Bing']	I can't believe we are even having this discussion.	"[['I', 'ca', ""n't"", 'believe', 'we', 'are', 'even', 'having', 'this', 'discussion', '.']]"	Mad
s01	e19	c04	u002	['Joey Tribbiani']	I agree. I'm, like, in disbelief.	"[['I', 'agree', '.'], ['I', ""'m"", ',', 'like', ',', 'in', 'disbelief', '.']]"	Neutral
s01	e19	c04	u003	['Chandler Bing']	I mean, don't you think if things were gonna happen with Rachel, they would've happened already?	"[['I', 'mean', ',', 'do', ""n't"", 'you', 'think', 'if', 'things', 'were', 'gon', 'na', 'happen', 'with', 'Rachel', ',', 'they', 'would', ""'ve"", 'happened', 'already', '?']]"	Neutral
s01	e19	c04	u004	['Ross Geller']	I'm telling you, she said she's looking for a relationship with someone exactly like me.	"[['I', ""'m"", 'telling', 'you', ',', 'she', 'said', 'she', ""'s"", 'looking', 'for', 'a', 'relationship', 'with', 'someone', 'exactly', 'like', 'me', '.']]"	Neutral
s01	e19	c04	u005	['Joey Tribbiani']	She really said that?	[['She', 'really', 'said', 'that', '?']]	Neutral
s01	e19	c04	u006	['Ross Geller']	Well, I added the 'exactly like me' part... But she said she's looking for someone, and someone is gonna be there tonight.	"[['Well', ',', 'I', 'added', 'the', ""'"", 'exactly', 'like', 'me', ""'"", 'part', '...'], ['But', 'she', 'said', 'she', ""'s"", 'looking', 'for', 'someone', ',', 'and', 'someone', 'is', 'gon', 'na', 'be', 'there', 'tonight', '.']]"	Neutral
s01	e19	c04	u007	['Joey Tribbiani']	'Tonight' tonight?	"[[""'"", 'Tonight', ""'"", 'tonight', '?']]"	Neutral
