season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e24	c01	u002	['Rachel Green']	Hey Joey, how'd the audition go?	"[['Hey', 'Joey', ',', 'how', ""'d"", 'the', 'audition', 'go', '?']]"	Neutral
s02	e24	c01	u003	['Joey Tribbiani']	Incredible! I met the director this time and you'll never believe who it was.	"[['Incredible', '!'], ['I', 'met', 'the', 'director', 'this', 'time', 'and', 'you', ""'ll"", 'never', 'believe', 'who', 'it', 'was', '.']]"	Joyful
s02	e24	c01	u004	['#ALL#']	Who?	[['Who', '?']]	Neutral
s02	e24	c01	u005	['Joey Tribbiani']	All right. I'll give you one hint. Warren Beatty.	"[['All', 'right', '.'], ['I', ""'ll"", 'give', 'you', 'one', 'hint', '.'], ['Warren', 'Beatty', '.']]"	Neutral
s02	e24	c01	u006	['#ALL#']	Wow!	[['Wow', '!']]	Joyful
s02	e24	c01	u007	['Joey Tribbiani']	Yeah, there's just one thing that might be kind've a problem. See, I, uh, had to kiss this guy.	"[['Yeah', ',', 'there', ""'s"", 'just', 'one', 'thing', 'that', 'might', 'be', 'kind', ""'ve"", 'a', 'problem', '.'], ['See', ',', 'I', ',', 'uh', ',', 'had', 'to', 'kiss', 'this', 'guy', '.']]"	Scared
s02	e24	c01	u008	['Chandler Bing']	'Cause he was just so darn cute.	"[[""'"", 'Cause', 'he', 'was', 'just', 'so', 'darn', 'cute', '.']]"	Joyful
s02	e24	c01	u009	['Joey Tribbiani']	No, as part of the audition. See, I'm up for this part of this guy, who the main guy kisses.	"[['No', ',', 'as', 'part', 'of', 'the', 'audition', '.'], ['See', ',', 'I', ""'m"", 'up', 'for', 'this', 'part', 'of', 'this', 'guy', ',', 'who', 'the', 'main', 'guy', 'kisses', '.']]"	Neutral
s02	e24	c01	u010	['Ross Geller']	Well, hey. You're an actor, I say you just suck it up and do it. Or you just do it.	"[['Well', ',', 'hey', '.'], ['You', ""'re"", 'an', 'actor', ',', 'I', 'say', 'you', 'just', 'suck', 'it', 'up', 'and', 'do', 'it', '.'], ['Or', 'you', 'just', 'do', 'it', '.']]"	Peaceful
s02	e24	c01	u011	['Joey Tribbiani']	I did do it, I'm a professional.	"[['I', 'did', 'do', 'it', ',', 'I', ""'m"", 'a', 'professional', '.']]"	Peaceful
s02	e24	c01	u012	['Monica Geller']	Then what's the problem?	"[['Then', 'what', ""'s"", 'the', 'problem', '?']]"	Mad
