season	episode	scene	utterance	speaker	transcript	tokens	emotion
s03	e17	c03	u002	['Joey Tribbiani']	Hey, can you close that window Chandler? My nipples can cut glass over here!	[['Hey', ',', 'can', 'you', 'close', 'that', 'window', 'Chandler', '?'], ['My', 'nipples', 'can', 'cut', 'glass', 'over', 'here', '!']]	Neutral
s03	e17	c03	u003	['Phoebe Buffay']	Wait. Really?! 'Cause mine get me out of tickets.	"[['Wait', '.'], ['Really', '?!'], [""'"", 'Cause', 'mine', 'get', 'me', 'out', 'of', 'tickets', '.']]"	Neutral
s03	e17	c03	u004	['Ross Geller']	Look, you guys I just wanna say, I really, really appreciate you spending this time with me. It's been a pretty hard time right now, so I just wanna say thanks.	"[['Look', ',', 'you', 'guys', 'I', 'just', 'wan', 'na', 'say', ',', 'I', 'really', ',', 'really', 'appreciate', 'you', 'spending', 'this', 'time', 'with', 'me', '.'], ['It', ""'s"", 'been', 'a', 'pretty', 'hard', 'time', 'right', 'now', ',', 'so', 'I', 'just', 'wan', 'na', 'say', 'thanks', '.']]"	Joyful
s03	e17	c03	u005	['Chandler Bing']	Can somebody else hug him? I have to stay by the window.	[['Can', 'somebody', 'else', 'hug', 'him', '?'], ['I', 'have', 'to', 'stay', 'by', 'the', 'window', '.']]	Neutral
s03	e17	c03	u006	['Ross Geller']	Oh hey, hey, huh, how about this weekend we have a laser disc marathon okay, and maybe a tournament on my new dart board? Huh, huh, what do you think? Two days of darts, it'll be great!	"[['Oh', 'hey', ',', 'hey', ',', 'huh', ',', 'how', 'about', 'this', 'weekend', 'we', 'have', 'a', 'laser', 'disc', 'marathon', 'okay', ',', 'and', 'maybe', 'a', 'tournament', 'on', 'my', 'new', 'dart', 'board', '?'], ['Huh', ',', 'huh', ',', 'what', 'do', 'you', 'think', '?'], ['Two', 'days', 'of', 'darts', ',', 'it', ""'ll"", 'be', 'great', '!']]"	Joyful
s03	e17	c03	u007	['Joey Tribbiani']	It'll be great for next weekend.	"[['It', ""'ll"", 'be', 'great', 'for', 'next', 'weekend', '.']]"	Joyful
s03	e17	c03	u008	['Ross Geller']	No, no, no, this weekend guys!	[['No', ',', 'no', ',', 'no', ',', 'this', 'weekend', 'guys', '!']]	Neutral
s03	e17	c03	u009	['Joey Tribbiani']	It'll be great for next weekend. I mean, it'll be grrreat.	"[['It', ""'ll"", 'be', 'great', 'for', 'next', 'weekend', '.'], ['I', 'mean', ',', 'it', ""'ll"", 'be', 'grrreat', '.']]"	Joyful
s03	e17	c03	u010	['Ross Geller']	What's going on?	"[['What', ""'s"", 'going', 'on', '?']]"	Neutral
s03	e17	c03	u011	['Phoebe Buffay']	Well, we were um, sorta invited to go skiing, y'know Rachel's sister's cabin.	"[['Well', ',', 'we', 'were', 'um', ',', 'sorta', 'invited', 'to', 'go', 'skiing', ',', ""y'know"", 'Rachel', ""'s"", 'sister', ""'s"", 'cabin', '.']]"	Neutral
