season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e04	c01	u001	['Monica Geller']	Alright. Phoebe?	[['Alright', '.'], ['Phoebe', '?']]	Neutral
s01	e04	c01	u002	['Phoebe Buffay']	Okay, okay. If I were omnipotent for a day, I would want, um, world peace, no more hunger, good things for the rain-forest...And bigger boobs!	[['Okay', ',', 'okay', '.'], ['If', 'I', 'were', 'omnipotent', 'for', 'a', 'day', ',', 'I', 'would', 'want', ',', 'um', ',', 'world', 'peace', ',', 'no', 'more', 'hunger', ',', 'good', 'things', 'for', 'the', 'rain', '-', 'forest', '...'], ['And', 'bigger', 'boobs', '!']]	Joyful
s01	e04	c01	u003	['Ross Geller']	Yeah, see.. you took mine. Chandler, what about you?	[['Yeah', ',', 'see', '..'], ['you', 'took', 'mine', '.'], ['Chandler', ',', 'what', 'about', 'you', '?']]	Joyful
s01	e04	c01	u004	['Chandler Bing']	Uh, if I were omnipotent for a day, I'd.. make myself omnipotent forever.	"[['Uh', ',', 'if', 'I', 'were', 'omnipotent', 'for', 'a', 'day', ',', 'I', ""'d"", '..'], ['make', 'myself', 'omnipotent', 'forever', '.']]"	Joyful
s01	e04	c01	u005	['Rachel Green']	"See, there's always one guy. ""If I had a wish, I'd wish for three more wishes."""	"[['See', ',', 'there', ""'s"", 'always', 'one', 'guy', '.'], ['""', 'If', 'I', 'had', 'a', 'wish', ',', 'I', ""'d"", 'wish', 'for', 'three', 'more', 'wishes', '.', '""']]"	Joyful
s01	e04	c01	u006	['#ALL#']	Hey Joey. Hi. Hey, buddy.	[['Hey', 'Joey', '.'], ['Hi', '.'], ['Hey', ',', 'buddy', '.']]	Joyful
s01	e04	c01	u007	['Monica Geller']	Hey, Joey, what would you do if you were omnipotent?	[['Hey', ',', 'Joey', ',', 'what', 'would', 'you', 'do', 'if', 'you', 'were', 'omnipotent', '?']]	Neutral
s01	e04	c01	u008	['Joey Tribbiani']	Probably kill myself!	[['Probably', 'kill', 'myself', '!']]	Neutral
s01	e04	c01	u009	['Monica Geller']	..Excuse me?	[['..'], ['Excuse', 'me', '?']]	Neutral
s01	e04	c01	u010	['Joey Tribbiani']	Hey, if Little Joey's dead, then I got no reason to live!	"[['Hey', ',', 'if', 'Little', 'Joey', ""'s"", 'dead', ',', 'then', 'I', 'got', 'no', 'reason', 'to', 'live', '!']]"	Sad
