season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e14	c01	u001	['Joey Tribbiani']	I'm tellin' you Ross, she wants you.	"[['I', ""'m"", 'tellin', ""'"", 'you', 'Ross', ',', 'she', 'wants', 'you', '.']]"	Joyful
s01	e14	c01	u002	['Ross Geller']	She barely knows me. We just live in the same building.	[['She', 'barely', 'knows', 'me', '.'], ['We', 'just', 'live', 'in', 'the', 'same', 'building', '.']]	Neutral
s01	e14	c01	u003	['Chandler Bing']	Any contact?	[['Any', 'contact', '?']]	Neutral
s01	e14	c01	u004	['Ross Geller']	She lent me an egg once.	[['She', 'lent', 'me', 'an', 'egg', 'once', '.']]	Neutral
s01	e14	c01	u005	['Joey Tribbiani']	You're in!	"[['You', ""'re"", 'in', '!']]"	Joyful
s01	e14	c01	u006	['Ross Geller']	Aw, right.	[['Aw', ',', 'right', '.']]	Neutral
s01	e14	c01	u007	['Woman']	Hi, Ross.	[['Hi', ',', 'Ross', '.']]	Neutral
s01	e14	c01	u008	['Ross Geller']	Hey.	[['Hey', '.']]	Scared
s01	e14	c01	u009	['Chandler Bing']	Come on, Ross, you gotta get back in the game here, ok? The Rachel thing's not happening, your ex-wife is a lesbianI don't think we need a third...	"[['Come', 'on', ',', 'Ross', ',', 'you', 'got', 'ta', 'get', 'back', 'in', 'the', 'game', 'here', ',', 'ok', '?'], ['The', 'Rachel', 'thing', ""'s"", 'not', 'happening', ',', 'your', 'ex-wife', 'is', 'a', 'lesbianI', 'do', ""n't"", 'think', 'we', 'need', 'a', 'third', '...']]"	Joyful
s01	e14	c01	u010	['Joey Tribbiani']	Excuse me, could we get an egg over here, still in the shell? Thanks.	[['Excuse', 'me', ',', 'could', 'we', 'get', 'an', 'egg', 'over', 'here', ',', 'still', 'in', 'the', 'shell', '?'], ['Thanks', '.']]	Neutral
s01	e14	c01	u011	['Ross Geller']	An egg?	[['An', 'egg', '?']]	Neutral
s01	e14	c01	u012	['Joey Tribbiani']	"Yeah, you're gonna go up to her and say, ""Here's your egg back, I'm returning your egg."""	"[['Yeah', ',', 'you', ""'re"", 'gon', 'na', 'go', 'up', 'to', 'her', 'and', 'say', ',', '""', 'Here', ""'s"", 'your', 'egg', 'back', ',', 'I', ""'m"", 'returning', 'your', 'egg', '.', '""']]"	Neutral
s01	e14	c01	u013	['Chandler Bing']	I think it's winning.	"[['I', 'think', 'it', ""'s"", 'winning', '.']]"	Neutral
s01	e14	c01	u014	['Ross Geller']	I think it's insane.	"[['I', 'think', 'it', ""'s"", 'insane', '.']]"	Scared
s01	e14	c01	u015	['Chandler Bing']	She'll love it. Go with the egg, my friend.	"[['She', ""'ll"", 'love', 'it', '.'], ['Go', 'with', 'the', 'egg', ',', 'my', 'friend', '.']]"	Joyful
s01	e14	c01	u017	['Joey Tribbiani']	Think it'll work?	"[['Think', 'it', ""'ll"", 'work', '?']]"	Scared
s01	e14	c01	u018	['Chandler Bing']	No, it's suicide. The man's got an egg.	"[['No', ',', 'it', ""'s"", 'suicide', '.'], ['The', 'man', ""'s"", 'got', 'an', 'egg', '.']]"	Sad
s01	e14	c02	u001	['Monica Geller']	You can not do this.	[['You', 'can', 'not', 'do', 'this', '.']]	Mad
s01	e14	c02	u002	['Rachel Green']	Do what, do what?	[['Do', 'what', ',', 'do', 'what', '?']]	Scared
s01	e14	c02	u003	['Monica Geller']	Roger wants to take her out tomorrow night.	[['Roger', 'wants', 'to', 'take', 'her', 'out', 'tomorrow', 'night', '.']]	Neutral
s01	e14	c02	u004	['Rachel Green']	No! Phoebes! Don't you remember why you dumped the guy?	"[['No', '!'], ['Phoebes', '!'], ['Do', ""n't"", 'you', 'remember', 'why', 'you', 'dumped', 'the', 'guy', '?']]"	Scared
s01	e14	c02	u005	['Phoebe Buffay']	'Cause he was creepy, and mean, and a little frightening... alright, still, it's nice to have a date on Valentine's Day!	"[[""'"", 'Cause', 'he', 'was', 'creepy', ',', 'and', 'mean', ',', 'and', 'a', 'little', 'frightening', '...'], ['alright', ',', 'still', ',', 'it', ""'s"", 'nice', 'to', 'have', 'a', 'date', 'on', 'Valentine', ""'s"", 'Day', '!']]"	Scared
s01	e14	c02	u006	['Monica Geller']	But Phoebe, you can go out with a creepy guy any night of the year. I know I do.	[['But', 'Phoebe', ',', 'you', 'can', 'go', 'out', 'with', 'a', 'creepy', 'guy', 'any', 'night', 'of', 'the', 'year', '.'], ['I', 'know', 'I', 'do', '.']]	Peaceful
s01	e14	c02	u007	['Rachel Green']	Well, what are you guys doing tomorrow night?	[['Well', ',', 'what', 'are', 'you', 'guys', 'doing', 'tomorrow', 'night', '?']]	Peaceful
s01	e14	c02	u008	['Joey Tribbiani']	Actually, tomorrow night kinda depends on how tonight goes.	[['Actually', ',', 'tomorrow', 'night', 'kinda', 'depends', 'on', 'how', 'tonight', 'goes', '.']]	Neutral
s01	e14	c02	u009	['Chandler Bing']	Oh, uh, listen, about tonight...	[['Oh', ',', 'uh', ',', 'listen', ',', 'about', 'tonight', '...']]	Scared
s01	e14	c02	u010	['Joey Tribbiani']	No, no, no, don't you dare bail on me. The only reason she's goin' out with me is because I said I could bring a friend for her friend.	"[['No', ',', 'no', ',', 'no', ',', 'do', ""n't"", 'you', 'dare', 'bail', 'on', 'me', '.'], ['The', 'only', 'reason', 'she', ""'s"", 'goin', ""'"", 'out', 'with', 'me', 'is', 'because', 'I', 'said', 'I', 'could', 'bring', 'a', 'friend', 'for', 'her', 'friend', '.']]"	Mad
s01	e14	c02	u011	['Chandler Bing']	Yes, I know, but her friend sounds like such a...	[['Yes', ',', 'I', 'know', ',', 'but', 'her', 'friend', 'sounds', 'like', 'such', 'a', '...']]	Scared
s01	e14	c02	u012	['Joey Tribbiani']	Pathetic mess? I know, butcome on, man, she's needy, she's vulnerable. I'm thinkin', cha-ching! Thanks. Look, you have not been out with a woman since Janice. You're doin' this.	"[['Pathetic', 'mess', '?'], ['I', 'know', ',', 'butcome', 'on', ',', 'man', ',', 'she', ""'s"", 'needy', ',', 'she', ""'s"", 'vulnerable', '.'], ['I', ""'m"", 'thinkin', ""'"", ',', 'cha', '-', 'ching', '!'], ['Thanks', '.'], ['Look', ',', 'you', 'have', 'not', 'been', 'out', 'with', 'a', 'woman', 'since', 'Janice', '.'], ['You', ""'re"", 'doin', ""'"", 'this', '.']]"	Mad
s01	e14	c02	u013	['Ross Geller']	Hi. She said yes.	[['Hi', '.'], ['She', 'said', 'yes', '.']]	Neutral
s01	e14	c02	u014	['Chandler Bing']	Yes! Way to go, man! Still got the egg, huh?	[['Yes', '!'], ['Way', 'to', 'go', ',', 'man', '!'], ['Still', 'got', 'the', 'egg', ',', 'huh', '?']]	Joyful
s01	e14	c03	u001	['Joey Tribbiani']	How do I look?	[['How', 'do', 'I', 'look', '?']]	Joyful
s01	e14	c03	u002	['Chandler Bing']	Oh, uh, I... don't... care. Ok, now, remember, no trading. You get the pretty one, I get the mess.	"[['Oh', ',', 'uh', ',', 'I', '...'], ['do', ""n't"", '...'], ['care', '.'], ['Ok', ',', 'now', ',', 'remember', ',', 'no', 'trading', '.'], ['You', 'get', 'the', 'pretty', 'one', ',', 'I', 'get', 'the', 'mess', '.']]"	Joyful
s01	e14	c03	u003	['Lorraine']	Hi, Joey. Well well, look what you brought. Very nice.	[['Hi', ',', 'Joey', '.'], ['Well', 'well', ',', 'look', 'what', 'you', 'brought', '.'], ['Very', 'nice', '.']]	Joyful
s01	e14	c03	u004	['Chandler Bing']	...And what did you bring?	[['...'], ['And', 'what', 'did', 'you', 'bring', '?']]	Neutral
s01	e14	c03	u005	['Lorraine']	She's checking the coats. Joey, I'm gonna go wash the cab smell off my hands. Will you get me a white Zinfandel, and a glass of red for Janice.	"[['She', ""'s"", 'checking', 'the', 'coats', '.'], ['Joey', ',', 'I', ""'m"", 'gon', 'na', 'go', 'wash', 'the', 'cab', 'smell', 'off', 'my', 'hands', '.'], ['Will', 'you', 'get', 'me', 'a', 'white', 'Zinfandel', ',', 'and', 'a', 'glass', 'of', 'red', 'for', 'Janice', '.']]"	Neutral
s01	e14	c03	u006	['Chandler Bing']	Janice?	[['Janice', '?']]	Neutral
s01	e14	c03	u008	['Janice Litman Goralnik']	Oh.... my.... God.	[['Oh', '....'], ['my', '....'], ['God', '.']]	Joyful
s01	e14	c03	u009	['Chandler Bing']	Hey, it's Janice.	"[['Hey', ',', 'it', ""'s"", 'Janice', '.']]"	Mad
s01	e14	c04	u001	['Chandler Bing']	Ok, I'm makin' a break for it, I'm goin' out the window.	"[['Ok', ',', 'I', ""'m"", 'makin', ""'"", 'a', 'break', 'for', 'it', ',', 'I', ""'m"", 'goin', ""'"", 'out', 'the', 'window', '.']]"	Scared
