season	episode	scene	utterance	speaker	transcript	tokens	emotion
s03	e14	c01	u002	['Singer']	'Cause every time I see your face, I can't help but fall from grace. I know.....	"[[""'"", 'Cause', 'every', 'time', 'I', 'see', 'your', 'face', ',', 'I', 'ca', ""n't"", 'help', 'but', 'fall', 'from', 'grace', '.'], ['I', 'know', '.....']]"	Joyful
s03	e14	c01	u003	['Joey Tribbiani']	Wow! This girl is good.	[['Wow', '!'], ['This', 'girl', 'is', 'good', '.']]	Joyful
s03	e14	c01	u004	['Phoebe Buffay']	Oh-ho yeah! A song with rhyming words. Oo, I never thought of that before.	[['Oh', '-', 'ho', 'yeah', '!'], ['A', 'song', 'with', 'rhyming', 'words', '.'], ['Oo', ',', 'I', 'never', 'thought', 'of', 'that', 'before', '.']]	Joyful
s03	e14	c01	u005	['Chandler Bing']	I like her.	[['I', 'like', 'her', '.']]	Joyful
s03	e14	c01	u006	['Phoebe Buffay']	Why? Because she can sing and play guitar and do both at the same time?	[['Why', '?'], ['Because', 'she', 'can', 'sing', 'and', 'play', 'guitar', 'and', 'do', 'both', 'at', 'the', 'same', 'time', '?']]	Mad
s03	e14	c01	u007	['Chandler Bing']	Well, that's pretty much all I'm looking for from these people.	"[['Well', ',', 'that', ""'s"", 'pretty', 'much', 'all', 'I', ""'m"", 'looking', 'for', 'from', 'these', 'people', '.']]"	Joyful
s03	e14	c01	u008	['Monica Geller']	Look at you. All jealous.	[['Look', 'at', 'you', '.'], ['All', 'jealous', '.']]	Neutral
s03	e14	c01	u009	['Ross Geller']	Yeah Pheebs, come on, you two have completely different styles. Y'know, she's more.. y'know, and you're more	"[['Yeah', 'Pheebs', ',', 'come', 'on', ',', 'you', 'two', 'have', 'completely', 'different', 'styles', '.'], [""Y'know"", ',', 'she', ""'s"", 'more', '..'], [""y'know"", ',', 'and', 'you', ""'re"", 'more']]"	Peaceful
s03	e14	c01	u010	['Singer']	beside meeeee-eeee-ee. .	[['beside', 'meeeee', '-', 'eeee', '-', 'ee', '.'], ['.']]	Joyful
s03	e14	c01	u011	['Phoebe Buffay']	Okay, see, see, everyone else is happy she's done.	"[['Okay', ',', 'see', ',', 'see', ',', 'everyone', 'else', 'is', 'happy', 'she', ""'s"", 'done', '.']]"	Mad
