season	episode	scene	utterance	speaker	transcript	tokens	emotion
s03	e23	c01	u002	['Joey Tribbiani']	Hey, wouldn't be cool if our duck and chick had a little baby? We could call it Chuck.	"[['Hey', ',', 'would', ""n't"", 'be', 'cool', 'if', 'our', 'duck', 'and', 'chick', 'had', 'a', 'little', 'baby', '?'], ['We', 'could', 'call', 'it', 'Chuck', '.']]"	Joyful
s03	e23	c01	u003	['Chandler Bing']	Or... Dick.	[['Or', '...'], ['Dick', '.']]	Neutral
s03	e23	c01	u004	['Ross Geller']	Hey.	[['Hey', '.']]	Neutral
s03	e23	c01	u005	['Chandler Bing', 'Joey Tribbiani']	Hey.	[['Hey', '.']]	Neutral
s03	e23	c01	u006	['Ross Geller']	Listen, I-I need a favor. Umm, I was in the shower, and as I was cleansing myself, I ah, I-I, well I felt something.	[['Listen', ',', 'I', '-', 'I', 'need', 'a', 'favor', '.'], ['Umm', ',', 'I', 'was', 'in', 'the', 'shower', ',', 'and', 'as', 'I', 'was', 'cleansing', 'myself', ',', 'I', 'ah', ',', 'I', '-', 'I', ',', 'well', 'I', 'felt', 'something', '.']]	Scared
s03	e23	c01	u007	['Chandler Bing']	Was it like a sneeze only better?	[['Was', 'it', 'like', 'a', 'sneeze', 'only', 'better', '?']]	Joyful
s03	e23	c01	u008	['Ross Geller']	No, no, I mean, I mean a thing on my body.	[['No', ',', 'no', ',', 'I', 'mean', ',', 'I', 'mean', 'a', 'thing', 'on', 'my', 'body', '.']]	Scared
s03	e23	c01	u009	['Joey Tribbiani']	What was it?	[['What', 'was', 'it', '?']]	Scared
s03	e23	c01	u010	['Ross Geller']	Well, I don't know, it's-it's kinda in a place that's not... It's not visually accessible to me, and I was hoping maybe you guys could-could help me out.	"[['Well', ',', 'I', 'do', ""n't"", 'know', ',', 'it', ""'s"", '-', 'it', ""'s"", 'kinda', 'in', 'a', 'place', 'that', ""'s"", 'not', '...'], ['It', ""'s"", 'not', 'visually', 'accessible', 'to', 'me', ',', 'and', 'I', 'was', 'hoping', 'maybe', 'you', 'guys', 'could', '-', 'could', 'help', 'me', 'out', '.']]"	Scared
s03	e23	c01	u011	['Chandler Bing', 'Joey Tribbiani']	Whoa!!!	[['Whoa', '!!!']]	Scared
s03	e23	c01	u012	['Chandler Bing']	No!!	[['No', '!!']]	Scared
s03	e23	c01	u013	['Ross Geller']	Come on you guys, it's no big deal!	"[['Come', 'on', 'you', 'guys', ',', 'it', ""'s"", 'no', 'big', 'deal', '!']]"	Scared
