season	episode	scene	utterance	speaker	transcript	tokens	emotion
s03	e24	c02	u002	['Rachel Green']	So, come on, what was the big news Pete wanted to tell you Mon?! Or should I say Mrs. Monica Becker?	[['So', ',', 'come', 'on', ',', 'what', 'was', 'the', 'big', 'news', 'Pete', 'wanted', 'to', 'tell', 'you', 'Mon', '?!'], ['Or', 'should', 'I', 'say', 'Mrs.', 'Monica', 'Becker', '?']]	Joyful
s03	e24	c02	u003	['Phoebe Buffay']	No-no-no oh, keep your name, don't take his name.	"[['No', '-', 'no', '-', 'no', 'oh', ',', 'keep', 'your', 'name', ',', 'do', ""n't"", 'take', 'his', 'name', '.']]"	Scared
s03	e24	c02	u004	['Monica Geller']	He didn't ask me to marry him.	"[['He', 'did', ""n't"", 'ask', 'me', 'to', 'marry', 'him', '.']]"	Sad
s03	e24	c02	u005	['#ALL#']	Ohh.	[['Ohh', '.']]	Sad
s03	e24	c02	u006	['Phoebe Buffay']	Well then definately don't take his name.	"[['Well', 'then', 'definately', 'do', ""n't"", 'take', 'his', 'name', '.']]"	Mad
s03	e24	c02	u007	['Monica Geller']	He wanted to tell me he's gonna compete is some ultimate fighting competition thingy.	"[['He', 'wanted', 'to', 'tell', 'me', 'he', ""'s"", 'gon', 'na', 'compete', 'is', 'some', 'ultimate', 'fighting', 'competition', 'thingy', '.']]"	Sad
s03	e24	c02	u008	['The Guys']	Pete?!	[['Pete', '?!']]	Mad
s03	e24	c02	u009	['Rachel Green']	Why?! What is it?	[['Why', '?!'], ['What', 'is', 'it', '?']]	Mad
s03	e24	c02	u010	['Monica Geller']	I don't know exactly. It's-it's sorta like wrestling.	"[['I', 'do', ""n't"", 'know', 'exactly', '.'], ['It', ""'s"", '-', 'it', ""'s"", 'sorta', 'like', 'wrestling', '.']]"	Scared
s03	e24	c02	u011	['Phoebe Buffay']	Oh?!	[['Oh', '?!']]	Sad
s03	e24	c02	u012	['Monica Geller']	Yeah, but without the costumes.	[['Yeah', ',', 'but', 'without', 'the', 'costumes', '.']]	Neutral
s03	e24	c02	u013	['Phoebe Buffay']	Oh.	[['Oh', '.']]	Sad
s03	e24	c02	u014	['Joey Tribbiani']	And it's not fake, it's totally brutal.	"[['And', 'it', ""'s"", 'not', 'fake', ',', 'it', ""'s"", 'totally', 'brutal', '.']]"	Scared
s03	e24	c02	u015	['Chandler Bing']	"Yeah, it's two guys in a ring, and the rules are ""There are no rules."""	"[['Yeah', 'it', ""'s"", 'two', 'guys', 'in', 'a', 'ring', ',', 'and', 'the', 'rules', 'are', '""', 'There', 'are', 'no', 'rules', '.', '""']]"	Scared
s03	e24	c02	u016	['Monica Geller']	So you can like, bite, and pull people's hair and stuff?	"[['So', 'you', 'can', 'like', ',', 'bite', ',', 'and', 'pull', 'people', ""'s"", 'hair', 'and', 'stuff', '?']]"	Joyful
s03	e24	c02	u017	['Ross Geller']	Yeah, anything goes, except ah, eye gouging and fish hooking.	[['Yeah', ',', 'anything', 'goes', ',', 'except', 'ah', ',', 'eye', 'gouging', 'and', 'fish', 'hooking', '.']]	Powerful
s03	e24	c02	u018	['Monica Geller']	What's fish hooking?	"[['What', ""'s"", 'fish', 'hooking', '?']]"	Peaceful
s03	e24	c02	u019	['Ross Geller']	Huh, what's fish hooking... Thanks man, that would have been really hard to describe. What is that taste?	"[['Huh', ',', 'what', ""'s"", 'fish', 'hooking', '...'], ['Thanks', 'man', ',', 'that', 'would', 'have', 'been', 'really', 'hard', 'to', 'describe', '.'], ['What', 'is', 'that', 'taste', '?']]"	Joyful
s03	e24	c02	u020	['Joey Tribbiani']	What? My hands are totally clean, I just gave the duck a bath.	[['What', '?'], ['My', 'hands', 'are', 'totally', 'clean', ',', 'I', 'just', 'gave', 'the', 'duck', 'a', 'bath', '.']]	Joyful
s03	e24	c03	u002	['Doug']	So thanks for the warm welcome. It's good to have you guys on my team, and I come to play. I hope you do too. Now, let's go out there and get 'em! Huh? And remember, there is no 'I' in team.	"[['So', 'thanks', 'for', 'the', 'warm', 'welcome', '.'], ['It', ""'s"", 'good', 'to', 'have', 'you', 'guys', 'on', 'my', 'team', ',', 'and', 'I', 'come', 'to', 'play', '.'], ['I', 'hope', 'you', 'do', 'too', '.'], ['Now', ',', 'let', ""'s"", 'go', 'out', 'there', 'and', 'get', ""'"", 'em', '!'], ['Huh', '?'], ['And', 'remember', ',', 'there', 'is', 'no', ""'"", 'I', ""'"", 'in', 'team', '.']]"	Joyful
s03	e24	c03	u003	['Chandler Bing']	Yes, but there's two in martini, soo everybody back to my office.	"[['Yes', ',', 'but', 'there', ""'s"", 'two', 'in', 'martini', ',', 'soo', 'everybody', 'back', 'to', 'my', 'office', '.']]"	Neutral
s03	e24	c03	u004	['Doug']	You! Chuckles! What's your name?	"[['You', '!'], ['Chuckles', '!'], ['What', ""'s"", 'your', 'name', '?']]"	Joyful
s03	e24	c03	u005	['Chandler Bing']	Oh it's Bing, sir. I'm sorry , I was just ah...	"[['Oh', 'it', ""'s"", 'Bing', ',', 'sir', '.'], ['I', ""'m"", 'sorry', ',', 'I', 'was', 'just', 'ah', '...']]"	Neutral
s03	e24	c03	u006	['Doug']	No-no, I heard what you said, funny. I like funny. This team is about hard work, but it's also about having fun. Good to have you aboard Bing!	"[['No', '-', 'no', ',', 'I', 'heard', 'what', 'you', 'said', ',', 'funny', '.'], ['I', 'like', 'funny', '.'], ['This', 'team', 'is', 'about', 'hard', 'work', ',', 'but', 'it', ""'s"", 'also', 'about', 'having', 'fun', '.'], ['Good', 'to', 'have', 'you', 'aboard', 'Bing', '!']]"	Joyful
s03	e24	c05	u002	['Hoshi']	You are iron. You are steel! Let me ask you something, how come when I call your computer support line, I have to wait an hour and a half?	[['You', 'are', 'iron', '.'], ['You', 'are', 'steel', '!'], ['Let', 'me', 'ask', 'you', 'something', ',', 'how', 'come', 'when', 'I', 'call', 'your', 'computer', 'support', 'line', ',', 'I', 'have', 'to', 'wait', 'an', 'hour', 'and', 'a', 'half', '?']]	Powerful
s03	e24	c05	u003	['Peter Becker']	I told you, we're adding new operators all the time. Could we concentrate on my training?	"[['I', 'told', 'you', ',', 'we', ""'re"", 'adding', 'new', 'operators', 'all', 'the', 'time', '.'], ['Could', 'we', 'concentrate', 'on', 'my', 'training', '?']]"	Joyful
s03	e24	c05	u004	['Hoshi']	It's just hard when I know I have e-mail I can't get!	"[['It', ""'s"", 'just', 'hard', 'when', 'I', 'know', 'I', 'have', 'e-mail', 'I', 'ca', ""n't"", 'get', '!']]"	Mad
s03	e24	c05	u005	['Monica Geller']	Hi!	[['Hi', '!']]	Joyful
s03	e24	c05	u006	['Peter Becker']	Monica! Hi honey.	[['Monica', '!'], ['Hi', 'honey', '.']]	Joyful
s03	e24	c05	u007	['Hoshi']	All right, on the table.	[['All', 'right', ',', 'on', 'the', 'table', '.']]	Neutral
s03	e24	c05	u008	['Monica Geller']	Hey, umm, so listen umm, my friends were telling me a little about this ah, ultimate fighting thing and it, well it sounds really dangerous. I-I don't want you to get hurt, 'cause I kinda like you.	"[['Hey', ',', 'umm', ',', 'so', 'listen', 'umm', ',', 'my', 'friends', 'were', 'telling', 'me', 'a', 'little', 'about', 'this', 'ah', ',', 'ultimate', 'fighting', 'thing', 'and', 'it', ',', 'well', 'it', 'sounds', 'really', 'dangerous', '.'], ['I', '-', 'I', 'do', ""n't"", 'want', 'you', 'to', 'get', 'hurt', ',', ""'cause"", 'I', 'kinda', 'like', 'you', '.']]"	Mad
s03	e24	c05	u009	['Peter Becker']	Oh, believe me, I don't want to get hurt either. I'm being smart about this. See these guys? They're the best trainers in the world, and Hoshi here used to be a paid assassin. A house painter! He used to be a house painter.	"[['Oh', ',', 'believe', 'me', ',', 'I', 'do', ""n't"", 'want', 'to', 'get', 'hurt', 'either', '.'], ['I', ""'m"", 'being', 'smart', 'about', 'this', '.'], ['See', 'these', 'guys', '?'], ['They', ""'re"", 'the', 'best', 'trainers', 'in', 'the', 'world', ',', 'and', 'Hoshi', 'here', 'used', 'to', 'be', 'a', 'paid', 'assassin', '.'], ['A', 'house', 'painter', '!'], ['He', 'used', 'to', 'be', 'a', 'house', 'painter', '.']]"	Scared
s03	e24	c05	u010	['Monica Geller']	Promise me you'll be careful.	"[['Promise', 'me', 'you', ""'ll"", 'be', 'careful', '.']]"	Scared
s03	e24	c05	u011	['Peter Becker']	I promise.	[['I', 'promise', '.']]	Peaceful
s03	e24	c05	u012	['Monica Geller']	Hey, are we still on for tonight?	[['Hey', ',', 'are', 'we', 'still', 'on', 'for', 'tonight', '?']]	Neutral
s03	e24	c05	u013	['Peter Becker']	Yeah.	[['Yeah', '.']]	Neutral
s03	e24	c05	u014	['Monica Geller']	Okay, good, 'cause umm, well maybe we could have a little workout of our own...	"[['Okay', ',', 'good', ',', ""'cause"", 'umm', ',', 'well', 'maybe', 'we', 'could', 'have', 'a', 'little', 'workout', 'of', 'our', 'own', '...']]"	Joyful
s03	e24	c05	u015	['Hoshi']	No! No boom-boom before big fight!	[['No', '!'], ['No', 'boom', '-', 'boom', 'before', 'big', 'fight', '!']]	Mad
