season	episode	scene	utterance	speaker	transcript	tokens	emotion
s03	e04	c01	u002	['Host']	Welcome everybody, welcome to Amazing Discoveries!	[['Welcome', 'everybody', ',', 'welcome', 'to', 'Amazing', 'Discoveries', '!']]	Joyful
s03	e04	c01	u003	['Phoebe Buffay']	Oh, oh! It's on again!	"[['Oh', ',', 'oh', '!'], ['It', ""'s"", 'on', 'again', '!']]"	Joyful
s03	e04	c01	u004	['Joey Tribbiani']	You guys, can we please not watch this all right.	[['You', 'guys', ',', 'can', 'we', 'please', 'not', 'watch', 'this', 'all', 'right', '.']]	Neutral
s03	e04	c01	u005	['#ALL#']	Shhhh!	[['Shhhh', '!']]	Sad
s03	e04	c01	u006	['Host']	Folks, has this ever happened to you. You go to the refrigerator to get a nice glass of milk, and these darn cartons are so flingin'-flangin' hard to open.	"[['Folks', ',', 'has', 'this', 'ever', 'happened', 'to', 'you', '.'], ['You', 'go', 'to', 'the', 'refrigerator', 'to', 'get', 'a', 'nice', 'glass', 'of', 'milk', ',', 'and', 'these', 'darn', 'cartons', 'are', 'so', ""flingin'"", '-', 'flangin', ""'"", 'hard', 'to', 'open', '.']]"	Powerful
s03	e04	c01	u007	['Joey Tribbiani']	Oh, you said it Mike. Aw! There's got to be a better way!	"[['Oh', ',', 'you', 'said', 'it', 'Mike', '.'], ['Aw', '!'], ['There', ""'s"", 'got', 'to', 'be', 'a', 'better', 'way', '!']]"	Joyful
s03	e04	c01	u008	['Mike']	And there is Kevin.	[['And', 'there', 'is', 'Kevin', '.']]	Neutral
s03	e04	c01	u009	['Joey Tribbiani']	Can we please turn this off?	[['Can', 'we', 'please', 'turn', 'this', 'off', '?']]	Scared
s03	e04	c01	u010	['Rachel Green']	Noo way, Kevin.	[['Noo', 'way', ',', 'Kevin', '.']]	Scared
s03	e04	c01	u011	['Mike']	There is a revolutionary new product that guarantees that you'll never have to open up milk cartons again. Meet the Milk Master 2000.	"[['There', 'is', 'a', 'revolutionary', 'new', 'product', 'that', 'guarantees', 'that', 'you', ""'ll"", 'never', 'have', 'to', 'open', 'up', 'milk', 'cartons', 'again', '.'], ['Meet', 'the', 'Milk', 'Master', '2000', '.']]"	Joyful
s03	e04	c01	u012	['Ross Geller']	Are you intrigued?	[['Are', 'you', 'intrigued', '?']]	Neutral
s03	e04	c01	u013	['Chandler Bing']	You're flingin'-flangin' right I am!	"[['You', ""'re"", ""flingin'"", '-', 'flangin', ""'"", 'right', 'I', 'am', '!']]"	Neutral
s03	e04	c01	u014	['Mike']	Keep in mind, he's never used this product before, you're gonna see how easy this is to do. Go ahead. This works with any milk carton.	"[['Keep', 'in', 'mind', ',', 'he', ""'s"", 'never', 'used', 'this', 'product', 'before', ',', 'you', ""'re"", 'gon', 'na', 'see', 'how', 'easy', 'this', 'is', 'to', 'do', '.'], ['Go', 'ahead', '.'], ['This', 'works', 'with', 'any', 'milk', 'carton', '.']]"	Powerful
s03	e04	c01	u015	['Joey Tribbiani']	Wow, it is easy. Now, I can have milk everyday.	[['Wow', ',', 'it', 'is', 'easy', '.'], ['Now', ',', 'I', 'can', 'have', 'milk', 'everyday', '.']]	Joyful
s03	e04	c04	u002	['Phoebe Buffay']	Oh, it's your audition from this morning. Can I use the phone again?	"[['Oh', ',', 'it', ""'s"", 'your', 'audition', 'from', 'this', 'morning', '.'], ['Can', 'I', 'use', 'the', 'phone', 'again', '?']]"	Neutral
s03	e04	c04	u003	['Rachel Green']	Sure Pheebs, you know, that's what it's there for, emergencies and pretend agents.	"[['Sure', 'Pheebs', ',', 'you', 'know', ',', 'that', ""'s"", 'what', 'it', ""'s"", 'there', 'for', ',', 'emergencies', 'and', 'pretend', 'agents', '.']]"	Neutral
s03	e04	c04	u004	['Joey Tribbiani']	Come on baby, come on!	[['Come', 'on', 'baby', ',', 'come', 'on', '!']]	Joyful
s03	e04	c04	u005	['Phoebe Buffay']	'Hi, I have Phoebe Buffay returning a page. Okay, well, um, she's in her car I'll have to patch you through.'	"[[""'"", 'Hi', ',', 'I', 'have', 'Phoebe', 'Buffay', 'returning', 'a', 'page', '.'], ['Okay', ',', 'well', ',', 'um', ',', 'she', ""'s"", 'in', 'her', 'car', 'I', ""'ll"", 'have', 'to', 'patch', 'you', 'through', '.'], [""'""]]"	Neutral
s03	e04	c04	u006	['Rachel Green']	Very nice touch.	[['Very', 'nice', 'touch', '.']]	Joyful
s03	e04	c04	u007	['Phoebe Buffay']	'Okay, go ahead.' Um, hi Annie. Fantastic! You got it. Oh, okay, um, 'Will he work for scale?' you ask me. Well, I don't know about that, except that I do and he will. Great, oh you are such a sweetheart. I would love to have lunch with you, how about we have lunch next.... Op, went through a tunnel.	"[[""'"", 'Okay', ',', 'go', 'ahead', '.'], [""'"", 'Um', ',', 'hi', 'Annie', '.'], ['Fantastic', '!'], ['You', 'got', 'it', '.'], ['Oh', ',', 'okay', ',', 'um', ',', ""'"", 'Will', 'he', 'work', 'for', 'scale', '?'], [""'"", 'you', 'ask', 'me', '.'], ['Well', ',', 'I', 'do', ""n't"", 'know', 'about', 'that', ',', 'except', 'that', 'I', 'do', 'and', 'he', 'will', '.'], ['Great', ',', 'oh', 'you', 'are', 'such', 'a', 'sweetheart', '.'], ['I', 'would', 'love', 'to', 'have', 'lunch', 'with', 'you', ',', 'how', 'about', 'we', 'have', 'lunch', 'next', '....'], ['Op', ',', 'went', 'through', 'a', 'tunnel', '.']]"	Joyful
s03	e04	c04	u008	['Rachel Green']	Unbelievable.	[['Unbelievable', '.']]	Joyful
s03	e04	c04	u009	['Joey Tribbiani']	Thank you so much.	[['Thank', 'you', 'so', 'much', '.']]	Joyful
s03	e04	c04	u010	['Phoebe Buffay']	It was really fun, I mean I've never talked on a car phone before.	"[['It', 'was', 'really', 'fun', ',', 'I', 'mean', 'I', ""'ve"", 'never', 'talked', 'on', 'a', 'car', 'phone', 'before', '.']]"	Joyful
s03	e04	c04	u011	['Joey Tribbiani']	You were amazing, could you just do me this huge favor, you see there's this one other audition that I really, really want, and Estelle couldn't get me in.	"[['You', 'were', 'amazing', ',', 'could', 'you', 'just', 'do', 'me', 'this', 'huge', 'favor', ',', 'you', 'see', 'there', ""'s"", 'this', 'one', 'other', 'audition', 'that', 'I', 'really', ',', 'really', 'want', ',', 'and', 'Estelle', 'could', ""n't"", 'get', 'me', 'in.']]"	Joyful
s03	e04	c04	u012	['Phoebe Buffay']	Oh, I don't know. I mean it was fun one time.	"[['Oh', ',', 'I', 'do', ""n't"", 'know', '.'], ['I', 'mean', 'it', 'was', 'fun', 'one', 'time', '.']]"	Joyful
s03	e04	c04	u013	['Joey Tribbiani']	Come on, please, it'll be just this one more, well actually it's two.	"[['Come', 'on', ',', 'please', ',', 'it', ""'ll"", 'be', 'just', 'this', 'one', 'more', ',', 'well', 'actually', 'it', ""'s"", 'two', '.']]"	Neutral
s03	e04	c04	u014	['Phoebe Buffay']	Two?	[['Two', '?']]	Neutral
s03	e04	c04	u015	['Joey Tribbiani']	Yeah! Well, well really it's three. Please. You're so good at it. I love you.	"[['Yeah', '!'], ['Well', ',', 'well', 'really', 'it', ""'s"", 'three', '.'], ['Please', '.'], ['You', ""'re"", 'so', 'good', 'at', 'it', '.'], ['I', 'love', 'you', '.']]"	Joyful
s03	e04	c04	u016	['Phoebe Buffay']	Okay, I'll do it, but just these three, right	"[['Okay', ',', 'I', ""'ll"", 'do', 'it', ',', 'but', 'just', 'these', 'three', ',', 'right']]"	Scared
s03	e04	c04	u017	['Joey Tribbiani']	Nooo, four.	[['Nooo', ',', 'four', '.']]	Scared
s03	e04	c05	u002	['Janice Litman Goralnik']	So, how come you wanted to eat in tonight?	[['So', ',', 'how', 'come', 'you', 'wanted', 'to', 'eat', 'in', 'tonight', '?']]	Neutral
s03	e04	c05	u003	['Chandler Bing']	'Cause, I wanted to uh, give you this.	"[[""'"", 'Cause', ',', 'I', 'wanted', 'to', 'uh', ',', 'give', 'you', 'this', '.']]"	Peaceful
s03	e04	c05	u004	['Janice Litman Goralnik']	Ohhh, are you a puppy! Contact paper! I never really know what to say when someone you're sleeping with gives you contact paper.	"[['Ohhh', ',', 'are', 'you', 'a', 'puppy', '!'], ['Contact', 'paper', '!'], ['I', 'never', 'really', 'know', 'what', 'to', 'say', 'when', 'someone', 'you', ""'re"", 'sleeping', 'with', 'gives', 'you', 'contact', 'paper', '.']]"	Joyful
s03	e04	c05	u005	['Chandler Bing']	Well, wait there's, there's more. See the contact paper is to go into your brand new drawer. See, the drawer actually goes in my dresser.	"[['Well', ',', 'wait', 'there', ""'s"", ',', 'there', ""'s"", 'more', '.'], ['See', 'the', 'contact', 'paper', 'is', 'to', 'go', 'into', 'your', 'brand', 'new', 'drawer', '.'], ['See', ',', 'the', 'drawer', 'actually', 'goes', 'in', 'my', 'dresser', '.']]"	Peaceful
s03	e04	c05	u006	['Janice Litman Goralnik']	Oh, you didn't have to do this.	"[['Oh', ',', 'you', 'did', ""n't"", 'have', 'to', 'do', 'this', '.']]"	Neutral
s03	e04	c05	u007	['Chandler Bing']	Yes, I did. Yes, I did. Because, you're my girlfriend, and that's what girlfriends should, should get.	"[['Yes', ',', 'I', 'did', '.'], ['Yes', ',', 'I', 'did', '.'], ['Because', ',', 'you', ""'re"", 'my', 'girlfriend', ',', 'and', 'that', ""'s"", 'what', 'girlfriends', 'should', ',', 'should', 'get', '.']]"	Joyful
s03	e04	c05	u008	['Janice Litman Goralnik']	Well, I gotta buy a vowel. Because, oh my Gawd! Who, would've thought that someday, Chandler Bing would buy me a drawer.	"[['Well', ',', 'I', 'got', 'ta', 'buy', 'a', 'vowel', '.'], ['Because', ',', 'oh', 'my', 'Gawd', '!'], ['Who', ',', 'would', ""'ve"", 'thought', 'that', 'someday', ',', 'Chandler', 'Bing', 'would', 'buy', 'me', 'a', 'drawer', '.']]"	Joyful
s03	e04	c05	u009	['Chandler Bing']	Well, not me. But that's what's happened, and, ah, and, and there's more. We should take a trip.	"[['Well', ',', 'not', 'me', '.'], ['But', 'that', ""'s"", 'what', ""'s"", 'happened', ',', 'and', ',', 'ah', ',', 'and', ',', 'and', 'there', ""'s"", 'more', '.'], ['We', 'should', 'take', 'a', 'trip', '.']]"	Joyful
s03	e04	c05	u010	['Janice Litman Goralnik']	We should?	[['We', 'should', '?']]	Neutral
s03	e04	c05	u011	['Chandler Bing']	Yep, we're a couple and that's what couples do. And, I wanna meet your parents. We should take a trip with your parents!	"[['Yep', ',', 'we', ""'re"", 'a', 'couple', 'and', 'that', ""'s"", 'what', 'couples', 'do', '.'], ['And', ',', 'I', 'wan', 'na', 'meet', 'your', 'parents', '.'], ['We', 'should', 'take', 'a', 'trip', 'with', 'your', 'parents', '!']]"	Joyful
s03	e04	c05	u012	['Janice Litman Goralnik']	I don't think we need to, because you're tripping me out right now! Are you okay?	"[['I', 'do', ""n't"", 'think', 'we', 'need', 'to', ',', 'because', 'you', ""'re"", 'tripping', 'me', 'out', 'right', 'now', '!'], ['Are', 'you', 'okay', '?']]"	Joyful
s03	e04	c05	u013	['Chandler Bing']	I am, I actually am. I mean this is amazing. My entire life I have feared this place, and now that I'm here it's like what was the big deal. I could probably say 'Let's move in together.' and I'd be okay.	"[['I', 'am', ',', 'I', 'actually', 'am', '.'], ['I', 'mean', 'this', 'is', 'amazing', '.'], ['My', 'entire', 'life', 'I', 'have', 'feared', 'this', 'place', ',', 'and', 'now', 'that', 'I', ""'m"", 'here', 'it', ""'s"", 'like', 'what', 'was', 'the', 'big', 'deal', '.'], ['I', 'could', 'probably', 'say', ""'"", 'Let', ""'s"", 'move', 'in', 'together', '.'], [""'"", 'and', 'I', ""'d"", 'be', 'okay', '.']]"	Joyful
s03	e04	c05	u014	['Janice Litman Goralnik']	You probably want us to move in together?	[['You', 'probably', 'want', 'us', 'to', 'move', 'in', 'together', '?']]	Neutral
s03	e04	c05	u015	['Chandler Bing']	It doesn't scare me!	"[['It', 'does', ""n't"", 'scare', 'me', '!']]"	Joyful
s03	e04	c05	u016	['Janice Litman Goralnik']	Yeah, well, it scares me! I mean I not even divorced yet, Chandler. You know, you just invited me over here for pasta, and all of the sudden you're talking about moving in together. And, and I wasn't even that hungry. You know what, it's getting a little late, and I-I should just, um...	"[['Yeah', ',', 'well', ',', 'it', 'scares', 'me', '!'], ['I', 'mean', 'I', 'not', 'even', 'divorced', 'yet', ',', 'Chandler', '.'], ['You', 'know', ',', 'you', 'just', 'invited', 'me', 'over', 'here', 'for', 'pasta', ',', 'and', 'all', 'of', 'the', 'sudden', 'you', ""'re"", 'talking', 'about', 'moving', 'in', 'together', '.'], ['And', ',', 'and', 'I', 'was', ""n't"", 'even', 'that', 'hungry', '.'], ['You', 'know', 'what', ',', 'it', ""'s"", 'getting', 'a', 'little', 'late', ',', 'and', 'I', '-', 'I', 'should', 'just', ',', 'um', '...']]"	Scared
s03	e04	c05	u017	['Chandler Bing']	Oh, no, no, no, don't go! I've scared ya'! I've said too much! I'm hopeless, and awkward, and desperate for love!! Hey, Janice! It's me. Um, yeah, I-I-I just wanna apologize in advance for having chased you down the street.	"[['Oh', ',', 'no', ',', 'no', ',', 'no', ',', 'do', ""n't"", 'go', '!'], ['I', ""'ve"", 'scared', 'ya', ""'"", '!'], ['I', ""'ve"", 'said', 'too', 'much', '!'], ['I', ""'m"", 'hopeless', ',', 'and', 'awkward', ',', 'and', 'desperate', 'for', 'love', '!!'], ['Hey', ',', 'Janice', '!'], ['It', ""'s"", 'me', '.'], ['Um', ',', 'yeah', ',', 'I-I-I', 'just', 'wan', 'na', 'apologize', 'in', 'advance', 'for', 'having', 'chased', 'you', 'down', 'the', 'street', '.']]"	Sad
s03	e04	c06	u002	['Rachel Green']	Honey, this will help.	[['Honey', ',', 'this', 'will', 'help', '.']]	Neutral
s03	e04	c06	u003	['Chandler Bing']	So, I finally catch up to her and she says this relationship is going to fast and we have to slow down.	[['So', ',', 'I', 'finally', 'catch', 'up', 'to', 'her', 'and', 'she', 'says', 'this', 'relationship', 'is', 'going', 'to', 'fast', 'and', 'we', 'have', 'to', 'slow', 'down', '.']]	Neutral
s03	e04	c06	u004	['Monica Geller', 'Rachel Green']	Uff.	[['Uff', '.']]	Neutral
s03	e04	c06	u005	['Monica Geller']	That is never good.	[['That', 'is', 'never', 'good', '.']]	Sad
s03	e04	c06	u006	['Chandler Bing']	Then I got all needy and clingy.	[['Then', 'I', 'got', 'all', 'needy', 'and', 'clingy', '.']]	Neutral
s03	e04	c06	u007	['Rachel Green']	Okay, wait a minute, wait a minute, wait a minute. Maybe it's not so bad. How did you leave it?	"[['Okay', ',', 'wait', 'a', 'minute', ',', 'wait', 'a', 'minute', ',', 'wait', 'a', 'minute', '.'], ['Maybe', 'it', ""'s"", 'not', 'so', 'bad', '.'], ['How', 'did', 'you', 'leave', 'it', '?']]"	Peaceful
s03	e04	c06	u008	['Chandler Bing']	She said she'd call me.	"[['She', 'said', 'she', ""'d"", 'call', 'me', '.']]"	Neutral
s03	e04	c06	u009	['Monica Geller', 'Rachel Green']	Ohh!	[['Ohh', '!']]	Neutral
s03	e04	c06	u010	['Chandler Bing']	Oh God.	[['Oh', 'God', '.']]	Neutral
s03	e04	c06	u011	['Monica Geller']	Welcome to our side of the tunnel.	[['Welcome', 'to', 'our', 'side', 'of', 'the', 'tunnel', '.']]	Peaceful
s03	e04	c06	u012	['Chandler Bing']	This ice cream tastes like crap by the way.	[['This', 'ice', 'cream', 'tastes', 'like', 'crap', 'by', 'the', 'way', '.']]	Mad
s03	e04	c06	u013	['Rachel Green']	Yeah, well that's that lo-cal, non dairy, soy milk junk. We sort of, we save the real stuff for those really terminal cases.	"[['Yeah', ',', 'well', 'that', ""'s"", 'that', 'lo', '-', 'cal', ',', 'non', 'dairy', ',', 'soy', 'milk', 'junk', '.'], ['We', 'sort', 'of', ',', 'we', 'save', 'the', 'real', 'stuff', 'for', 'those', 'really', 'terminal', 'cases', '.']]"	Neutral
s03	e04	c06	u014	['Monica Geller']	You know, when you start get screwed over all the time, you gotta switch to low-fat.	[['You', 'know', ',', 'when', 'you', 'start', 'get', 'screwed', 'over', 'all', 'the', 'time', ',', 'you', 'got', 'ta', 'switch', 'to', 'low', '-', 'fat', '.']]	Powerful
