season	episode	scene	utterance	speaker	transcript	tokens	emotion
s03	e15	c02	u002	['Chandler Bing']	Come on Chloe! Finish up with your customer first. Come on Chloe! Come on Chloe!!	[['Come', 'on', 'Chloe', '!'], ['Finish', 'up', 'with', 'your', 'customer', 'first', '.'], ['Come', 'on', 'Chloe', '!'], ['Come', 'on', 'Chloe', '!!']]	Neutral
s03	e15	c02	u003	['Issac']	Can I help you?	[['Can', 'I', 'help', 'you', '?']]	Powerful
s03	e15	c02	u004	['Chandler Bing']	Uh-oh.	[['Uh-oh', '.']]	Scared
s03	e15	c02	u005	['Joey Tribbiani']	Uh, y'know what, we're having second thoughts about our copying needs. And we'll need a little more time to think about it.	"[['Uh', ',', ""y'know"", 'what', ',', 'we', ""'re"", 'having', 'second', 'thoughts', 'about', 'our', 'copying', 'needs', '.'], ['And', 'we', ""'ll"", 'need', 'a', 'little', 'more', 'time', 'to', 'think', 'about', 'it', '.']]"	Scared
s03	e15	c02	u006	['Issac']	Chloe, switch with me, there's some guys here that got a crush on you.	"[['Chloe', ',', 'switch', 'with', 'me', ',', 'there', ""'s"", 'some', 'guys', 'here', 'that', 'got', 'a', 'crush', 'on', 'you', '.']]"	Powerful
s03	e15	c02	u007	['Chandler Bing']	Okay, that hurt us.	[['Okay', ',', 'that', 'hurt', 'us', '.']]	Mad
s03	e15	c02	u008	['Chloe']	Hi guys. I haven't seen you since this morning.	"[['Hi', 'guys', '.'], ['I', 'have', ""n't"", 'seen', 'you', 'since', 'this', 'morning', '.']]"	Neutral
s03	e15	c02	u009	['Chandler Bing']	Well ah, ........y'know.	"[['Well', 'ah', ',', '........'], [""y'know"", '.']]"	Neutral
s03	e15	c02	u010	['Chloe']	Hey, what are you guys doing tomorrow night?	[['Hey', ',', 'what', 'are', 'you', 'guys', 'doing', 'tomorrow', 'night', '?']]	Joyful
s03	e15	c02	u011	['Joey Tribbiani']	Both of us?	[['Both', 'of', 'us', '?']]	Joyful
s03	e15	c02	u012	['Chloe']	Maybe. Does that scare ya?	[['Maybe', '.'], ['Does', 'that', 'scare', 'ya', '?']]	Joyful
s03	e15	c02	u014	['Chloe']	Relax. It's just Issac's D.J.-ing at the Philly. You should come.	"[['Relax', '.'], ['It', ""'s"", 'just', 'Issac', ""'s"", 'D.J.', '-ing', 'at', 'the', 'Philly', '.'], ['You', 'should', 'come', '.']]"	Joyful
s03	e15	c02	u015	['Joey Tribbiani']	We'll be there.	"[['We', ""'ll"", 'be', 'there', '.']]"	Joyful
s03	e15	c02	u016	['Chloe']	Great. I'll ah, see ya then.	"[['Great', '.'], ['I', ""'ll"", 'ah', ',', 'see', 'ya', 'then', '.']]"	Joyful
s03	e15	c02	u017	['Chandler Bing']	All right, rock on.	[['All', 'right', ',', 'rock', 'on', '.']]	Joyful
s03	e15	c03	u003	['Mischa']	He's says, 'Walking with you makes this strange city, feel like home.'	"[['He', ""'s"", 'says', ',', ""'"", 'Walking', 'with', 'you', 'makes', 'this', 'strange', 'city', ',', 'feel', 'like', 'home', '.'], [""'""]]"	Neutral
s03	e15	c03	u004	['Phoebe Buffay']	Me too. Although this city is my home, so. So that's dumb what I said, don't tell him I said that. Umm, you make something up. Nice, thank you. This is me. Here.	"[['Me', 'too', '.'], ['Although', 'this', 'city', 'is', 'my', 'home', ',', 'so', '.'], ['So', 'that', ""'s"", 'dumb', 'what', 'I', 'said', ',', 'do', ""n't"", 'tell', 'him', 'I', 'said', 'that', '.'], ['Umm', ',', 'you', 'make', 'something', 'up', '.'], ['Nice', ',', 'thank', 'you', '.'], ['This', 'is', 'me', '.'], ['Here', '.']]"	Neutral
