season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e01	c02	u002	['Rachel Green']	Oh my god. Oh my god. Excuse me. Move! Move! Emergency! Excuse me!	[['Oh', 'my', 'god', '.'], ['Oh', 'my', 'god', '.'], ['Excuse', 'me', '.'], ['Move', '!'], ['Move', '!'], ['Emergency', '!'], ['Excuse', 'me', '!']]	Joyful
s02	e01	c02	u003	['Ross Geller']	Rach!	[['Rach', '!']]	Joyful
s02	e01	c02	u004	['Rachel Green']	Oh, there you are! Hi! Oh, so, so, how was China, you?	[['Oh', ',', 'there', 'you', 'are', '!'], ['Hi', '!'], ['Oh', ',', 'so', ',', 'so', ',', 'how', 'was', 'China', ',', 'you', '?']]	Joyful
s02	e01	c02	u005	['Ross Geller']	It was, it was great. Oh, what happened?	[['It', 'was', ',', 'it', 'was', 'great', '.'], ['Oh', ',', 'what', 'happened', '?']]	Scared
s02	e01	c02	u006	['Rachel Green']	What?	[['What', '?']]	Scared
s02	e01	c02	u007	['Ross Geller']	You're bleeding.	"[['You', ""'re"", 'bleeding', '.']]"	Scared
s02	e01	c02	u008	['Rachel Green']	I am? Oh, look at that, yes I am. Enough about me, enough about me, Mr. Back from the Orient. Come on. I wanna hear everything! Everything.	[['I', 'am', '?'], ['Oh', ',', 'look', 'at', 'that', ',', 'yes', 'I', 'am', '.'], ['Enough', 'about', 'me', ',', 'enough', 'about', 'me', ',', 'Mr.', 'Back', 'from', 'the', 'Orient', '.'], ['Come', 'on', '.'], ['I', 'wan', 'na', 'hear', 'everything', '!'], ['Everything', '.']]	Joyful
s02	e01	c02	u009	['Ross Geller']	Well, where do I start? This is Julie. Julie, this is Rachel.	[['Well', ',', 'where', 'do', 'I', 'start', '?'], ['This', 'is', 'Julie', '.'], ['Julie', ',', 'this', 'is', 'Rachel', '.']]	Joyful
s02	e01	c02	u010	['Rachel Green']	These are, these aren't for you. These are for you. Welcome to our country.	"[['These', 'are', ',', 'these', 'are', ""n't"", 'for', 'you', '.'], ['These', 'are', 'for', 'you', '.'], ['Welcome', 'to', 'our', 'country', '.']]"	Neutral
s02	e01	c02	u011	['Julie']	Thank you. I'm from New York.	"[['Thank', 'you', '.'], ['I', ""'m"", 'from', 'New', 'York', '.']]"	Peaceful
s02	e01	c02	u012	['Rachel Green']	Ok, well, not a problem. We'll just use them to stop the bleeding. Ok. Baggage claim? Ok.	"[['Ok', ',', 'well', ',', 'not', 'a', 'problem', '.'], ['We', ""'ll"", 'just', 'use', 'them', 'to', 'stop', 'the', 'bleeding', '.'], ['Ok', '.'], ['Baggage', 'claim', '?'], ['Ok', '.']]"	Peaceful
s02	e01	c04	u002	['Ross Geller']	Hey, Rach, can I get some coffee?	[['Hey', ',', 'Rach', ',', 'can', 'I', 'get', 'some', 'coffee', '?']]	Neutral
s02	e01	c04	u003	['Rachel Green']	Yeah, sure.	[['Yeah', ',', 'sure', '.']]	Neutral
s02	e01	c04	u004	['Ross Geller']	Thank you.	[['Thank', 'you', '.']]	Joyful
s02	e01	c04	u005	['Chandler Bing']	Hey, Rach, can I get...	[['Hey', ',', 'Rach', ',', 'can', 'I', 'get', '...']]	Neutral
s02	e01	c04	u006	['Rachel Green']	Did you talk to him?	[['Did', 'you', 'talk', 'to', 'him', '?']]	Scared
s02	e01	c04	u007	['Chandler Bing']	Not yet.	[['Not', 'yet', '.']]	Neutral
s02	e01	c04	u008	['Rachel Green']	Then, no.	[['Then', ',', 'no', '.']]	Mad
s02	e01	c04	u009	['Chandler Bing']	So what the hell happened to you in China? I mean, when last we left you, you were totally in love with, you know.	[['So', 'what', 'the', 'hell', 'happened', 'to', 'you', 'in', 'China', '?'], ['I', 'mean', ',', 'when', 'last', 'we', 'left', 'you', ',', 'you', 'were', 'totally', 'in', 'love', 'with', ',', 'you', 'know', '.']]	Neutral
s02	e01	c04	u010	['Ross Geller']	I know, I know I was, but there was always this little voice inside that kept saying it's never gonna happen, move on. You know whose voice that was?	"[['I', 'know', ',', 'I', 'know', 'I', 'was', ',', 'but', 'there', 'was', 'always', 'this', 'little', 'voice', 'inside', 'that', 'kept', 'saying', 'it', ""'s"", 'never', 'gon', 'na', 'happen', ',', 'move', 'on', '.'], ['You', 'know', 'whose', 'voice', 'that', 'was', '?']]"	Mad
s02	e01	c04	u011	['Chandler Bing']	God?	[['God', '?']]	Scared
s02	e01	c04	u012	['Ross Geller']	It was you, pal.	[['It', 'was', 'you', ',', 'pal', '.']]	Joyful
s02	e01	c04	u013	['Chandler Bing']	Well, maybe it was God, doing me.	[['Well', ',', 'maybe', 'it', 'was', 'God', ',', 'doing', 'me', '.']]	Scared
s02	e01	c04	u014	['Ross Geller']	Look, you were right. She looks at me and sees a friend, that's all. But then I met Julie, and I don't know, we're havin' a great time. And I have to say, I never would've gone for it with her if it hadn't been for you.	"[['Look', ',', 'you', 'were', 'right', '.'], ['She', 'looks', 'at', 'me', 'and', 'sees', 'a', 'friend', ',', 'that', ""'s"", 'all', '.'], ['But', 'then', 'I', 'met', 'Julie', ',', 'and', 'I', 'do', ""n't"", 'know', ',', 'we', ""'re"", 'havin', ""'"", 'a', 'great', 'time', '.'], ['And', 'I', 'have', 'to', 'say', ',', 'I', 'never', 'would', ""'ve"", 'gone', 'for', 'it', 'with', 'her', 'if', 'it', 'had', ""n't"", 'been', 'for', 'you', '.']]"	Sad
s02	e01	c04	u015	['Chandler Bing']	Well, you owe me one, big guy.	[['Well', ',', 'you', 'owe', 'me', 'one', ',', 'big', 'guy', '.']]	Powerful
s02	e01	c04	u016	['Rachel Green']	Here's your lemonade.	"[['Here', ""'s"", 'your', 'lemonade', '.']]"	Neutral
s02	e01	c04	u017	['Ross Geller']	I didn't order lemonade.	"[['I', 'did', ""n't"", 'order', 'lemonade', '.']]"	Neutral
