season	episode	scene	utterance	speaker	transcript	tokens	emotion
s04	e17	c01	u002	['Mr. Treeger']	Ohhh, man!!	[['Ohhh', ',', 'man', '!!']]	Joyful
s04	e17	c01	u003	['Joey Tribbiani']	What is that?	[['What', 'is', 'that', '?']]	Powerful
s04	e17	c01	u004	['Chandler Bing']	Treeger's snaking the shower drain.	"[['Treeger', ""'s"", 'snaking', 'the', 'shower', 'drain', '.']]"	Joyful
s04	e17	c01	u005	['Mr. Treeger']	What in the name of hell?	[['What', 'in', 'the', 'name', 'of', 'hell', '?']]	Peaceful
s04	e17	c01	u006	['Joey Tribbiani']	Maybe he found you flip-flop.	[['Maybe', 'he', 'found', 'you', 'flip', '-', 'flop', '.']]	Sad
s04	e17	c01	u008	['Chandler Bing']	Hey!	[['Hey', '!']]	Mad
s04	e17	c01	u009	['Joey Tribbiani']	Whoa! Is this porn? What did I do? I must've hit something on the remote.	"[['Whoa', '!'], ['Is', 'this', 'porn', '?'], ['What', 'did', 'I', 'do', '?'], ['I', 'must', ""'ve"", 'hit', 'something', 'on', 'the', 'remote', '.']]"	Scared
s04	e17	c01	u010	['Chandler Bing']	Do we pay for this?	[['Do', 'we', 'pay', 'for', 'this', '?']]	Powerful
s04	e17	c01	u011	['Joey Tribbiani']	No, we didn't even pay our cable bill-maybe this is how they punish us.	"[['No', ',', 'we', 'did', ""n't"", 'even', 'pay', 'our', 'cable', 'bill', '-', 'maybe', 'this', 'is', 'how', 'they', 'punish', 'us', '.']]"	Neutral
s04	e17	c01	u012	['Chandler Bing']	Maybe we shouldn't pay our phone bill-free phone sex.	"[['Maybe', 'we', 'should', ""n't"", 'pay', 'our', 'phone', 'bill', '-', 'free', 'phone', 'sex', '.']]"	Sad
s04	e17	c01	u013	['Joey Tribbiani']	Maybe we shouldn't pay our gas bill?	"[['Maybe', 'we', 'should', ""n't"", 'pay', 'our', 'gas', 'bill', '?']]"	Peaceful
s04	e17	c01	u014	['Mr. Treeger']	Whoa, hey, that lady's all kinds of naked.	"[['Whoa', ',', 'hey', ',', 'that', 'lady', ""'s"", 'all', 'kinds', 'of', 'naked', '.']]"	Joyful
s04	e17	c01	u015	['Chandler Bing']	Yeah, Joey just pressed something on the remote and it just, came on!	[['Yeah', ',', 'Joey', 'just', 'pressed', 'something', 'on', 'the', 'remote', 'and', 'it', 'just', ',', 'came', 'on', '!']]	Joyful
s04	e17	c01	u016	['Mr. Treeger']	Yeah, it happened to me once. I was just flipping through the channels and bam! It was like finding money.	[['Yeah', ',', 'it', 'happened', 'to', 'me', 'once', '.'], ['I', 'was', 'just', 'flipping', 'through', 'the', 'channels', 'and', 'bam', '!'], ['It', 'was', 'like', 'finding', 'money', '.']]	Neutral
s04	e17	c01	u017	['Chandler Bing']	Like finding money with naked people on it!	[['Like', 'finding', 'money', 'with', 'naked', 'people', 'on', 'it', '!']]	Powerful
s04	e17	c01	u018	['Mr. Treeger']	Then I made the mistake of turning off the TV, I never got it back again. And I'm sad.	"[['Then', 'I', 'made', 'the', 'mistake', 'of', 'turning', 'off', 'the', 'TV', ',', 'I', 'never', 'got', 'it', 'back', 'again', '.'], ['And', 'I', ""'m"", 'sad', '.']]"	Peaceful
s04	e17	c01	u019	['Joey Tribbiani']	Why would he turn off the TV?	[['Why', 'would', 'he', 'turn', 'off', 'the', 'TV', '?']]	Neutral
s04	e17	c02	u002	['Rachel Green']	All right, y'know what, come on, do we really have to watch this while we eat?	"[['All', 'right', ',', ""y'know"", 'what', ',', 'come', 'on', ',', 'do', 'we', 'really', 'have', 'to', 'watch', 'this', 'while', 'we', 'eat', '?']]"	Powerful
s04	e17	c02	u003	['Chandler Bing', 'Joey Tribbiani', 'Ross Geller']	Oh no-no-no-no!	[['Oh', 'no', '-', 'no', '-', 'no', '-', 'no', '!']]	Sad
s04	e17	c02	u004	['Chandler Bing']	We don't know what could make this go away.	"[['We', 'do', ""n't"", 'know', 'what', 'could', 'make', 'this', 'go', 'away', '.']]"	Scared
s04	e17	c02	u005	['Joey Tribbiani']	Yeah, so no one touches the remote. And no one touches the TV!	[['Yeah', ',', 'so', 'no', 'one', 'touches', 'the', 'remote', '.'], ['And', 'no', 'one', 'touches', 'the', 'TV', '!']]	Sad
s04	e17	c02	u006	['Chandler Bing']	And no one touches the air around the TV!	[['And', 'no', 'one', 'touches', 'the', 'air', 'around', 'the', 'TV', '!']]	Peaceful
s04	e17	c02	u007	['Joey Tribbiani']	Imagine a protective porn bubble if you will, okay?	[['Imagine', 'a', 'protective', 'porn', 'bubble', 'if', 'you', 'will', ',', 'okay', '?']]	Mad
s04	e17	c02	u008	['Monica Geller']	Well at least, I'm going to mute it.	"[['Well', 'at', 'least', ',', 'I', ""'m"", 'going', 'to', 'mute', 'it', '.']]"	Powerful
s04	e17	c02	u009	['Chandler Bing', 'Joey Tribbiani', 'Ross Geller']	Oh no-no-no!	[['Oh', 'no', '-', 'no', '-', 'no', '!']]	Sad
s04	e17	c02	u010	['Chandler Bing']	We still have porn.	[['We', 'still', 'have', 'porn', '.']]	Scared
s04	e17	c02	u011	['Joey Tribbiani']	Hey.	[['Hey', '.']]	Peaceful
s04	e17	c02	u012	['Phoebe Buffay']	Hi!	[['Hi', '!']]	Powerful
s04	e17	c02	u013	['Monica Geller']	Hi!	[['Hi', '!']]	Joyful
s04	e17	c02	u014	['Rachel Green']	Honey, what are you doing? That's too heavy.	"[['Honey', ',', 'what', 'are', 'you', 'doing', '?'], ['That', ""'s"", 'too', 'heavy', '.']]"	Powerful
s04	e17	c02	u015	['Phoebe Buffay']	Yeah.	[['Yeah', '.']]	Neutral
s04	e17	c02	u016	['Rachel Green']	Give it here. Oh, God.	[['Give', 'it', 'here', '.'], ['Oh', ',', 'God', '.']]	Powerful
s04	e17	c02	u017	['Monica Geller']	Okay.	[['Okay', '.']]	Peaceful
