season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e02	c01	u002	['Monica Geller']	Ok, these were unbelievably expensive, and I know he's gonna grow out of them in like, 20 minutes, but I couldn't resist.	"[['Ok', ',', 'these', 'were', 'unbelievably', 'expensive', ',', 'and', 'I', 'know', 'he', ""'s"", 'gon', 'na', 'grow', 'out', 'of', 'them', 'in', 'like', ',', '20', 'minutes', ',', 'but', 'I', 'could', ""n't"", 'resist', '.']]"	Joyful
s02	e02	c01	u003	['Phoebe Buffay']	Oh, look at these! Hey, Ben. Just do it. Oh my God, oh, ok, was that too much pressure for him?	[['Oh', ',', 'look', 'at', 'these', '!'], ['Hey', ',', 'Ben', '.'], ['Just', 'do', 'it', '.'], ['Oh', 'my', 'God', ',', 'oh', ',', 'ok', ',', 'was', 'that', 'too', 'much', 'pressure', 'for', 'him', '?']]	Joyful
s02	e02	c01	u004	['Susan Bunch']	Oh, is he hungry already?	[['Oh', ',', 'is', 'he', 'hungry', 'already', '?']]	Neutral
s02	e02	c01	u005	['Carol Willick']	I guess so.	[['I', 'guess', 'so', '.']]	Neutral
s02	e02	c01	u006	['Chandler Bing']	You know, it's... something funny about sneakers. I'll be right back.	"[['You', 'know', ',', 'it', ""'s"", '...'], ['something', 'funny', 'about', 'sneakers', '.'], ['I', ""'ll"", 'be', 'right', 'back', '.']]"	Neutral
s02	e02	c01	u007	['Joey Tribbiani']	I gotta get one, too.	[['I', 'got', 'ta', 'get', 'one', ',', 'too', '.']]	Neutral
s02	e02	c01	u008	['Ross Geller']	What are you guys doing?	[['What', 'are', 'you', 'guys', 'doing', '?']]	Scared
s02	e02	c01	u009	['Chandler Bing']	We're just hanging out by the spoons. Ladle?	"[['We', ""'re"", 'just', 'hanging', 'out', 'by', 'the', 'spoons', '.'], ['Ladle', '?']]"	Neutral
s02	e02	c01	u010	['Ross Geller']	Look, would you guys grow up? That is the most natural beautiful thing in the world.	[['Look', ',', 'would', 'you', 'guys', 'grow', 'up', '?'], ['That', 'is', 'the', 'most', 'natural', 'beautiful', 'thing', 'in', 'the', 'world', '.']]	Mad
s02	e02	c01	u011	['Joey Tribbiani']	Yeah, we know, but there's a baby suckin' on it.	"[['Yeah', ',', 'we', 'know', ',', 'but', 'there', ""'s"", 'a', 'baby', 'suckin', ""'"", 'on', 'it', '.']]"	Neutral
s02	e02	c01	u012	['Ross Geller']	This is my son having lunch, ok? It's gonna happen a lot, so you'd better get used to it. Now if you have any problem with it, if you're uncomfortable, just ask questions. Carol's fine with it, now come on.	"[['This', 'is', 'my', 'son', 'having', 'lunch', ',', 'ok', '?'], ['It', ""'s"", 'gon', 'na', 'happen', 'a', 'lot', ',', 'so', 'you', ""'d"", 'better', 'get', 'used', 'to', 'it', '.'], ['Now', 'if', 'you', 'have', 'any', 'problem', 'with', 'it', ',', 'if', 'you', ""'re"", 'uncomfortable', ',', 'just', 'ask', 'questions', '.'], ['Carol', ""'s"", 'fine', 'with', 'it', ',', 'now', 'come', 'on', '.']]"	Mad
s02	e02	c01	u013	['Ross Geller']	Carol?	[['Carol', '?']]	Neutral
s02	e02	c01	u014	['Chandler Bing']	Carol? I was just wondering if Joey could ask you a question about breast-feeding?	[['Carol', '?'], ['I', 'was', 'just', 'wondering', 'if', 'Joey', 'could', 'ask', 'you', 'a', 'question', 'about', 'breast', '-', 'feeding', '?']]	Neutral
s02	e02	c01	u015	['Carol Willick']	Sure.	[['Sure', '.']]	Neutral
s02	e02	c01	u016	['Joey Tribbiani']	Uh, does it hurt?	[['Uh', ',', 'does', 'it', 'hurt', '?']]	Scared
s02	e02	c01	u017	['Carol Willick']	It did at first, but not anymore.	[['It', 'did', 'at', 'first', ',', 'but', 'not', 'anymore', '.']]	Neutral
s02	e02	c01	u018	['Joey Tribbiani']	Chandler?	[['Chandler', '?']]	Neutral
s02	e02	c01	u019	['Chandler Bing']	So, uh, how often can you do it?	[['So', ',', 'uh', ',', 'how', 'often', 'can', 'you', 'do', 'it', '?']]	Scared
s02	e02	c01	u020	['Carol Willick']	As much as he needs.	[['As', 'much', 'as', 'he', 'needs', '.']]	Neutral
s02	e02	c01	u021	['Joey Tribbiani']	Ok, I got one, I got one. Uh, if he blows into one, does the other one get bigger?	[['Ok', ',', 'I', 'got', 'one', ',', 'I', 'got', 'one', '.'], ['Uh', ',', 'if', 'he', 'blows', 'into', 'one', ',', 'does', 'the', 'other', 'one', 'get', 'bigger', '?']]	Joyful
s02	e02	c02	u002	['Julie']	Rachel, do you have any muffins left?	[['Rachel', ',', 'do', 'you', 'have', 'any', 'muffins', 'left', '?']]	Neutral
s02	e02	c02	u003	['Rachel Green']	Yeah, I forget which ones.	[['Yeah', ',', 'I', 'forget', 'which', 'ones', '.']]	Neutral
s02	e02	c02	u004	['Julie']	Oh, you're busy, that's ok, I'll get it. Anybody else want one?	"[['Oh', ',', 'you', ""'re"", 'busy', ',', 'that', ""'s"", 'ok', ',', 'I', ""'ll"", 'get', 'it', '.'], ['Anybody', 'else', 'want', 'one', '?']]"	Neutral
s02	e02	c02	u005	['#ALL#']	No thanks.	[['No', 'thanks', '.']]	Neutral
s02	e02	c02	u006	['Julie']	Oh, you're losin' your apron here, let me get it. There you go.	"[['Oh', ',', 'you', ""'re"", 'losin', ""'"", 'your', 'apron', 'here', ',', 'let', 'me', 'get', 'it', '.'], ['There', 'you', 'go', '.']]"	Neutral
s02	e02	c02	u007	['Rachel Green']	Thank you. What a bitch.	[['Thank', 'you', '.'], ['What', 'a', 'bitch', '.']]	Mad
s02	e02	c02	u008	['Julie']	Oh, listen you guys. I have this friend at Bloomingdale's who's quitting tomorrow and he wants to abuse his discount. So, anyone want to come with me and take advantage of it?	"[['Oh', ',', 'listen', 'you', 'guys', '.'], ['I', 'have', 'this', 'friend', 'at', 'Bloomingdale', ""'s"", 'who', ""'s"", 'quitting', 'tomorrow', 'and', 'he', 'wants', 'to', 'abuse', 'his', 'discount', '.'], ['So', ',', 'anyone', 'want', 'to', 'come', 'with', 'me', 'and', 'take', 'advantage', 'of', 'it', '?']]"	Neutral
s02	e02	c02	u009	['Phoebe Buffay']	I can't, I have to take my grandmother to the vet.	"[['I', 'ca', ""n't"", ',', 'I', 'have', 'to', 'take', 'my', 'grandmother', 'to', 'the', 'vet', '.']]"	Neutral
