season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e05	c01	u001	['Monica Geller']	Would you let it go? It's not that big a deal.	"[['Would', 'you', 'let', 'it', 'go', '?'], ['It', ""'s"", 'not', 'that', 'big', 'a', 'deal', '.']]"	Mad
s01	e05	c01	u002	['Ross Geller']	Not that big a deal? It's amazing. Ok, you just reach in there, there's one little maneuver, and bam, a bra right out the sleeve. All right, as far as I'm concerned, there is nothing a guy can do that even comes close. Am I right?	"[['Not', 'that', 'big', 'a', 'deal', '?'], ['It', ""'s"", 'amazing', '.'], ['Ok', ',', 'you', 'just', 'reach', 'in', 'there', ',', 'there', ""'s"", 'one', 'little', 'maneuver', ',', 'and', 'bam', ',', 'a', 'bra', 'right', 'out', 'the', 'sleeve', '.'], ['All', 'right', ',', 'as', 'far', 'as', 'I', ""'m"", 'concerned', ',', 'there', 'is', 'nothing', 'a', 'guy', 'can', 'do', 'that', 'even', 'comes', 'close', '.'], ['Am', 'I', 'right', '?']]"	Mad
s01	e05	c01	u003	['Rachel Green']	Come on! You guys can pee standing up.	[['Come', 'on', '!'], ['You', 'guys', 'can', 'pee', 'standing', 'up', '.']]	Mad
s01	e05	c01	u004	['Chandler Bing']	We can? All right, I'm tryin' that.	"[['We', 'can', '?'], ['All', 'right', ',', 'I', ""'m"", 'tryin', ""'"", 'that', '.']]"	Peaceful
s01	e05	c01	u005	['Joey Tribbiani']	Ok, you know what blows my mind? Women can see breasts any time they want. You just look down and there they are. How you get any work done is beyond me.	[['Ok', ',', 'you', 'know', 'what', 'blows', 'my', 'mind', '?'], ['Women', 'can', 'see', 'breasts', 'any', 'time', 'they', 'want', '.'], ['You', 'just', 'look', 'down', 'and', 'there', 'they', 'are', '.'], ['How', 'you', 'get', 'any', 'work', 'done', 'is', 'beyond', 'me', '.']]	Neutral
s01	e05	c01	u006	['Phoebe Buffay']	Oh, ok, you know what I don't get? The way guys can do so many mean things, and then not even care.	"[['Oh', ',', 'ok', ',', 'you', 'know', 'what', 'I', 'do', ""n't"", 'get', '?'], ['The', 'way', 'guys', 'can', 'do', 'so', 'many', 'mean', 'things', ',', 'and', 'then', 'not', 'even', 'care', '.']]"	Mad
s01	e05	c01	u008	['Ross Geller']	Multiple orgasms!	[['Multiple', 'orgasms', '!']]	Neutral
s01	e05	c03	u001	['Joey Tribbiani']	Monica, I'm tellin' you, this guy is perfect for you.	"[['Monica', ',', 'I', ""'m"", 'tellin', ""'"", 'you', ',', 'this', 'guy', 'is', 'perfect', 'for', 'you', '.']]"	Joyful
s01	e05	c03	u002	['Monica Geller']	Forget it. Not after your cousin who could belch the alphabet.	[['Forget', 'it', '.'], ['Not', 'after', 'your', 'cousin', 'who', 'could', 'belch', 'the', 'alphabet', '.']]	Mad
s01	e05	c03	u003	['Joey Tribbiani']	Come on. This guy's great. His name's Bob. He's Angela's... brother. He's smart, he's sophisticated, and he has a real job. Me, I go on three auditions a month and call myself an actor, but Bob is...	"[['Come', 'on', '.'], ['This', 'guy', ""'s"", 'great', '.'], ['His', 'name', ""'s"", 'Bob', '.'], ['He', ""'s"", 'Angela', ""'s"", '...'], ['brother', '.'], ['He', ""'s"", 'smart', ',', 'he', ""'s"", 'sophisticated', ',', 'and', 'he', 'has', 'a', 'real', 'job', '.'], ['Me', ',', 'I', 'go', 'on', 'three', 'auditions', 'a', 'month', 'and', 'call', 'myself', 'an', 'actor', ',', 'but', 'Bob', 'is', '...']]"	Joyful
s01	e05	c03	u004	['Monica Geller']	Oh, god help us.	[['Oh', ',', 'god', 'help', 'us', '.']]	Scared
s01	e05	c03	u005	['Joey Tribbiani']	What?	[['What', '?']]	Neutral
s01	e05	c03	u006	['Monica Geller']	Ugly Naked Guy's laying kitchen tile. Eww!	"[['Ugly', 'Naked', 'Guy', ""'s"", 'laying', 'kitchen', 'tile', '.'], ['Eww', '!']]"	Mad
s01	e05	c03	u007	['Joey Tribbiani']	Eww! Look, I'm asking a favor here. If I do this for her brother, maybe Angela will come back to me.	"[['Eww', '!'], ['Look', ',', 'I', ""'m"", 'asking', 'a', 'favor', 'here', '.'], ['If', 'I', 'do', 'this', 'for', 'her', 'brother', ',', 'maybe', 'Angela', 'will', 'come', 'back', 'to', 'me', '.']]"	Sad
s01	e05	c03	u008	['Monica Geller']	What's going on here? You go out with tons of girls.	"[['What', ""'s"", 'going', 'on', 'here', '?'], ['You', 'go', 'out', 'with', 'tons', 'of', 'girls', '.']]"	Neutral
s01	e05	c03	u009	['Joey Tribbiani']	I know, but, I made a huge mistake. I never should have broken up with her. Will you help me? Please?	[['I', 'know', ',', 'but', ',', 'I', 'made', 'a', 'huge', 'mistake', '.'], ['I', 'never', 'should', 'have', 'broken', 'up', 'with', 'her', '.'], ['Will', 'you', 'help', 'me', '?'], ['Please', '?']]	Sad
s01	e05	c04	u001	['Ross Geller']	Ok, bye. Well, Monica's not coming, it's just gonna be me and Rachel.	"[['Ok', ',', 'bye', '.'], ['Well', ',', 'Monica', ""'s"", 'not', 'coming', ',', 'it', ""'s"", 'just', 'gon', 'na', 'be', 'me', 'and', 'Rachel', '.']]"	Neutral
s01	e05	c04	u002	['Chandler Bing']	Oh. Well, hold on camper, are you sure you've thought this thing through?	"[['Oh', '.'], ['Well', ',', 'hold', 'on', 'camper', ',', 'are', 'you', 'sure', 'you', ""'ve"", 'thought', 'this', 'thing', 'through', '?']]"	Neutral
s01	e05	c04	u003	['Ross Geller']	It's laundry. The thinking through is minimal.	"[['It', ""'s"", 'laundry', '.'], ['The', 'thinking', 'through', 'is', 'minimal', '.']]"	Neutral
s01	e05	c04	u004	['Chandler Bing']	It's just you and Rachel, just the two of you? This is a date. You're going on a date.	"[['It', ""'s"", 'just', 'you', 'and', 'Rachel', ',', 'just', 'the', 'two', 'of', 'you', '?'], ['This', 'is', 'a', 'date', '.'], ['You', ""'re"", 'going', 'on', 'a', 'date', '.']]"	Joyful
s01	e05	c04	u005	['Ross Geller']	Nuh-uh.	[['Nuh', '-', 'uh', '.']]	Neutral
s01	e05	c04	u006	['Chandler Bing']	Yuh-huh.	[['Yuh', '-', 'huh', '.']]	Neutral
s01	e05	c04	u007	['Ross Geller']	So what're you saying here? I should shave again, pick up some wine, what?	"[['So', 'what', ""'re"", 'you', 'saying', 'here', '?'], ['I', 'should', 'shave', 'again', ',', 'pick', 'up', 'some', 'wine', ',', 'what', '?']]"	Scared
s01	e05	c04	u008	['Chandler Bing']	Well, you may wanna rethink the dirty underwear. This is basically the first time she's gonna see your underwearyou want it to be dirty?	"[['Well', ',', 'you', 'may', 'wan', 'na', 'rethink', 'the', 'dirty', 'underwear', '.'], ['This', 'is', 'basically', 'the', 'first', 'time', 'she', ""'s"", 'gon', 'na', 'see', 'your', 'underwearyou', 'want', 'it', 'to', 'be', 'dirty', '?']]"	Joyful
s01	e05	c04	u009	['Ross Geller']	No.	[['No', '.']]	Neutral
s01	e05	c04	u010	['Chandler Bing']	Oh, and uh, the fabric softener?	[['Oh', ',', 'and', 'uh', ',', 'the', 'fabric', 'softener', '?']]	Neutral
s01	e05	c04	u011	['Ross Geller']	Ok, ok, now what is wrong with my Snuggles? What, it says I'm a sensitive, warm kinda guy, you know, like a warm, fuzzy bear. Ok, I can pick something else up on the way.	"[['Ok', ',', 'ok', ',', 'now', 'what', 'is', 'wrong', 'with', 'my', 'Snuggles', '?'], ['What', ',', 'it', 'says', 'I', ""'m"", 'a', 'sensitive', ',', 'warm', 'kinda', 'guy', ',', 'you', 'know', ',', 'like', 'a', 'warm', ',', 'fuzzy', 'bear', '.'], ['Ok', ',', 'I', 'can', 'pick', 'something', 'else', 'up', 'on', 'the', 'way', '.']]"	Peaceful
s01	e05	c04	u012	['Chandler Bing']	There you go.	[['There', 'you', 'go', '.']]	Peaceful
s01	e05	c05	u001	['Monica Geller']	Thank you. So what does this Bob guy look like? Is he tall? Short?	[['Thank', 'you', '.'], ['So', 'what', 'does', 'this', 'Bob', 'guy', 'look', 'like', '?'], ['Is', 'he', 'tall', '?'], ['Short', '?']]	Joyful
s01	e05	c05	u002	['Joey Tribbiani']	Yep.	[['Yep', '.']]	Neutral
