season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e13	c01	u001	['Rachel Green']	That is it! You just barge in here, you don't knock	"[['That', 'is', 'it', '!'], ['You', 'just', 'barge', 'in', 'here', ',', 'you', 'do', ""n't"", 'knock']]"	Mad
s01	e13	c01	u002	['Chandler Bing']	I'm sorry!	"[['I', ""'m"", 'sorry', '!']]"	Sad
s01	e13	c01	u003	['Rachel Green']	You have no respect for anybody's privacy!	"[['You', 'have', 'no', 'respect', 'for', 'anybody', ""'s"", 'privacy', '!']]"	Mad
s01	e13	c01	u004	['Chandler Bing']	Rachel, wait, wait.	[['Rachel', ',', 'wait', ',', 'wait', '.']]	Neutral
s01	e13	c01	u005	['Rachel Green']	No, you wait! This is ridiculous!	[['No', ',', 'you', 'wait', '!'], ['This', 'is', 'ridiculous', '!']]	Mad
s01	e13	c01	u006	['Chandler Bing']	Can I just say one thing?	[['Can', 'I', 'just', 'say', 'one', 'thing', '?']]	Scared
s01	e13	c01	u007	['Rachel Green']	What? What?!	[['What', '?'], ['What', '?!']]	Mad
s01	e13	c01	u008	['Chandler Bing']	That's a relatively open weave and I can still see your... nipular areas.	"[['That', ""'s"", 'a', 'relatively', 'open', 'weave', 'and', 'I', 'can', 'still', 'see', 'your', '...'], ['nipular', 'areas', '.']]"	Neutral
s01	e13	c01	u009	['Rachel Green']	Oh!!	[['Oh', '!!']]	Mad
s01	e13	c03	u001	['Joey Tribbiani Sr.']	Gotta go. I miss you too, I love you, but it's getting real late now	"[['Got', 'ta', 'go', '.'], ['I', 'miss', 'you', 'too', ',', 'I', 'love', 'you', ',', 'but', 'it', ""'s"", 'getting', 'real', 'late', 'now']]"	Sad
s01	e13	c03	u002	['Joey Tribbiani']	Hey Ma. Listen, I made the appointment with Dr. Bazida, and... Excuse me? Did you know this isn't Ma?	"[['Hey', 'Ma', '.'], ['Listen', ',', 'I', 'made', 'the', 'appointment', 'with', 'Dr.', 'Bazida', ',', 'and', '...'], ['Excuse', 'me', '?'], ['Did', 'you', 'know', 'this', 'is', ""n't"", 'Ma', '?']]"	Neutral
s01	e13	c03	u004	['Joey Tribbiani Sr.']	Her name's Ronni. She's a pet mortician.	"[['Her', 'name', ""'s"", 'Ronni', '.'], ['She', ""'s"", 'a', 'pet', 'mortician', '.']]"	Neutral
s01	e13	c03	u005	['Joey Tribbiani']	Sure. So how long you been...	[['Sure', '.'], ['So', 'how', 'long', 'you', 'been', '...']]	Neutral
s01	e13	c03	u006	['Joey Tribbiani Sr.']	Remember when you were a little kid, I used to take you to the navy yard and show you the big ships?	[['Remember', 'when', 'you', 'were', 'a', 'little', 'kid', ',', 'I', 'used', 'to', 'take', 'you', 'to', 'the', 'navy', 'yard', 'and', 'show', 'you', 'the', 'big', 'ships', '?']]	Neutral
s01	e13	c03	u007	['Joey Tribbiani']	Since then?!	[['Since', 'then', '?!']]	Neutral
s01	e13	c03	u008	['Joey Tribbiani Sr.']	No, it's only been six years. I just wanted to put a nice memory in your head so you'd know that I wasn't always such a terrible guy. ...Joe. Y'ever been in love?	"[['No', ',', 'it', ""'s"", 'only', 'been', 'six', 'years', '.'], ['I', 'just', 'wanted', 'to', 'put', 'a', 'nice', 'memory', 'in', 'your', 'head', 'so', 'you', ""'d"", 'know', 'that', 'I', 'was', ""n't"", 'always', 'such', 'a', 'terrible', 'guy', '.'], ['...'], ['Joe', '.'], [""Y'ever"", 'been', 'in', 'love', '?']]"	Neutral
s01	e13	c03	u009	['Joey Tribbiani']	...I d'know.	"[['...'], ['I', ""d'know"", '.']]"	Neutral
s01	e13	c03	u010	['Joey Tribbiani Sr.']	Then y'haven't. You're burning your tomatoes.	"[['Then', ""y'have"", ""n't"", '.'], ['You', ""'re"", 'burning', 'your', 'tomatoes', '.']]"	Neutral
s01	e13	c03	u011	['Joey Tribbiani']	You're one to talk.	"[['You', ""'re"", 'one', 'to', 'talk', '.']]"	Mad
s01	e13	c03	u012	['Joey Tribbiani Sr.']	Joe, your dad's in love big time. And the worst part of it is, it's with two different women.	"[['Joe', ',', 'your', 'dad', ""'s"", 'in', 'love', 'big', 'time', '.'], ['And', 'the', 'worst', 'part', 'of', 'it', 'is', ',', 'it', ""'s"", 'with', 'two', 'different', 'women', '.']]"	Scared
s01	e13	c03	u013	['Joey Tribbiani']	Oh man. Please tell me one of 'em is Ma.	"[['Oh', 'man', '.'], ['Please', 'tell', 'me', 'one', 'of', ""'"", 'em', 'is', 'Ma', '.']]"	Scared
s01	e13	c03	u014	['Joey Tribbiani Sr.']	Of course, course one of 'em's Ma. What's the matter with you.	"[['Of', 'course', ',', 'course', 'one', 'of', ""'"", 'em', ""'s"", 'Ma', '.'], ['What', ""'s"", 'the', 'matter', 'with', 'you', '.']]"	Mad
s01	e13	c05	u001	['Joey Tribbiani']	Night, you guys.	[['Night', ',', 'you', 'guys', '.']]	Neutral
s01	e13	c05	u003	['Chandler Bing']	Oh look, it's the woman we ordered.	"[['Oh', 'look', ',', 'it', ""'s"", 'the', 'woman', 'we', 'ordered', '.']]"	Joyful
s01	e13	c05	u004	['Joey Tribbiani']	Hey. Can, uh, can we help you?	[['Hey', '.'], ['Can', ',', 'uh', ',', 'can', 'we', 'help', 'you', '?']]	Joyful
s01	e13	c05	u005	['Ronni Rapalono']	Oh, no thanks, I'm just waiting for, uh, Joey Tribbiani.	"[['Oh', ',', 'no', 'thanks', ',', 'I', ""'m"", 'just', 'waiting', 'for', ',', 'uh', ',', 'Joey', 'Tribbiani', '.']]"	Neutral
s01	e13	c05	u006	['Joey Tribbiani']	I'm Joey Tribbiani.	"[['I', ""'m"", 'Joey', 'Tribbiani', '.']]"	Peaceful
s01	e13	c05	u007	['Ronni Rapalono']	Oh no, not you, big Joey. Oh my God, you're so much cuter than your pictures! I-I'm, I'm Ronni....Cheese Nip?	"[['Oh', 'no', ',', 'not', 'you', ',', 'big', 'Joey', '.'], ['Oh', 'my', 'God', ',', 'you', ""'re"", 'so', 'much', 'cuter', 'than', 'your', 'pictures', '!'], ['I', '-', 'I', ""'m"", ',', 'I', ""'m"", 'Ronni', '....'], ['Cheese', 'Nip', '?']]"	Joyful
s01	e13	c05	u008	['Chandler Bing']	Uh, Joey's having an embolism, but I'd go for a Nip, y'know?	"[['Uh', ',', 'Joey', ""'s"", 'having', 'an', 'embolism', ',', 'but', 'I', ""'d"", 'go', 'for', 'a', 'Nip', ',', ""y'know"", '?']]"	Joyful
s01	e13	c07	u001	['Chandler Bing']	Hey, Kicky. What're you doing?	"[['Hey', ',', 'Kicky', '.'], ['What', ""'re"", 'you', 'doing', '?']]"	Neutral
s01	e13	c07	u002	['Joey Tribbiani']	Just trying to get comfortable. I can't sleep in my underwear.	"[['Just', 'trying', 'to', 'get', 'comfortable', '.'], ['I', 'ca', ""n't"", 'sleep', 'in', 'my', 'underwear', '.']]"	Neutral
s01	e13	c07	u003	['Chandler Bing']	Well, you're gonna.	"[['Well', ',', 'you', ""'re"", 'gon', 'na', '.']]"	Neutral
s01	e13	c07	u004	['Joey Tribbiani']	I've been thinking. Y'know, about how I'm always seeing girls on top of girls...	"[['I', ""'ve"", 'been', 'thinking', '.'], [""Y'know"", ',', 'about', 'how', 'I', ""'m"", 'always', 'seeing', 'girls', 'on', 'top', 'of', 'girls', '...']]"	Joyful
s01	e13	c07	u005	['Chandler Bing']	Are they end to end, or tall like pancakes?	[['Are', 'they', 'end', 'to', 'end', ',', 'or', 'tall', 'like', 'pancakes', '?']]	Neutral
s01	e13	c07	u006	['Joey Tribbiani']	Y'know what I mean, about how I'm always going out with all these women. And I always figured, when the right one comes along, I'd be able to be a stand-up guy and go the distance, y'know? Now I'm looking at my dad, thinking...	"[[""Y'know"", 'what', 'I', 'mean', ',', 'about', 'how', 'I', ""'m"", 'always', 'going', 'out', 'with', 'all', 'these', 'women', '.'], ['And', 'I', 'always', 'figured', ',', 'when', 'the', 'right', 'one', 'comes', 'along', ',', 'I', ""'d"", 'be', 'able', 'to', 'be', 'a', 'stand', '-', 'up', 'guy', 'and', 'go', 'the', 'distance', ',', ""y'know"", '?'], ['Now', 'I', ""'m"", 'looking', 'at', 'my', 'dad', ',', 'thinking', '...']]"	Scared
s01	e13	c07	u007	['Chandler Bing']	Hey, you're not him. You're you. When they were all over you to go into your father's pipe-fitting business, did you cave?	"[['Hey', ',', 'you', ""'re"", 'not', 'him', '.'], ['You', ""'re"", 'you', '.'], ['When', 'they', 'were', 'all', 'over', 'you', 'to', 'go', 'into', 'your', 'father', ""'s"", 'pipe', '-', 'fitting', 'business', ',', 'did', 'you', 'cave', '?']]"	Mad
s01	e13	c07	u008	['Joey Tribbiani']	No.	[['No', '.']]	Neutral
