season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e20	c01	u002	['Phoebe Buffay']	Hey. Watcha guys doin?	[['Hey', '.'], ['Watcha', 'guys', 'doin', '?']]	Joyful
s02	e20	c01	u003	['Richard Burke']	Monica's making us watch Old Yeller.	"[['Monica', ""'s"", 'making', 'us', 'watch', 'Old', 'Yeller', '.']]"	Sad
s02	e20	c01	u004	['Phoebe Buffay']	Why are you guys so upset? It's Old Yeller, it's a happy movie.	"[['Why', 'are', 'you', 'guys', 'so', 'upset', '?'], ['It', ""'s"", 'Old', 'Yeller', ',', 'it', ""'s"", 'a', 'happy', 'movie', '.']]"	Scared
s02	e20	c01	u005	['Rachel Green']	What?	[['What', '?']]	Neutral
s02	e20	c01	u006	['Ross Geller']	What're you talkin' about?	"[['What', ""'re"", 'you', 'talkin', ""'"", 'about', '?']]"	Neutral
s02	e20	c01	u007	['Phoebe Buffay']	C'mon, happy family gets a dog, frontier fun.	"[[""C'mon"", ',', 'happy', 'family', 'gets', 'a', 'dog', ',', 'frontier', 'fun', '.']]"	Joyful
s02	e20	c01	u008	['Ross Geller']	Yeah but Phoebs, what about the end?	[['Yeah', 'but', 'Phoebs', ',', 'what', 'about', 'the', 'end', '?']]	Neutral
s02	e20	c01	u009	['Phoebe Buffay']	What when Yeller saves saves the family from the wolf and everyone's happy?	"[['What', 'when', 'Yeller', 'saves', 'saves', 'the', 'family', 'from', 'the', 'wolf', 'and', 'everyone', ""'s"", 'happy', '?']]"	Joyful
s02	e20	c01	u010	['Rachel Green']	That's not the end.	"[['That', ""'s"", 'not', 'the', 'end', '.']]"	Neutral
s02	e20	c01	u011	['Phoebe Buffay']	Yu-huh. That's when my mother would shut off the TV and say 'The end'.	"[['Yu', '-', 'huh', '.'], ['That', ""'s"", 'when', 'my', 'mother', 'would', 'shut', 'off', 'the', 'TV', 'and', 'say', ""'"", 'The', 'end', ""'"", '.']]"	Neutral
s02	e20	c01	u012	['Monica Geller']	What about the part where he has rabies?	[['What', 'about', 'the', 'part', 'where', 'he', 'has', 'rabies', '?']]	Scared
s02	e20	c01	u013	['Phoebe Buffay']	He doesn't have rabies, he has babies. That's what my mom said.	"[['He', 'does', ""n't"", 'have', 'rabies', ',', 'he', 'has', 'babies', '.'], ['That', ""'s"", 'what', 'my', 'mom', 'said', '.']]"	Neutral
s02	e20	c01	u014	['Richard Burke']	Uh, Phoebe, I don't think your mom would want you to see what's about to happen.	"[['Uh', ',', 'Phoebe', ',', 'I', 'do', ""n't"", 'think', 'your', 'mom', 'would', 'want', 'you', 'to', 'see', 'what', ""'s"", 'about', 'to', 'happen', '.']]"	Scared
