season	episode	scene	utterance	speaker	transcript	tokens	emotion
s04	e13	c01	u002	['Chandler Bing']	Okay, she is the star of the play. And she is my girlfriend! I get to have sex with the star of the play!	[['Okay', ',', 'she', 'is', 'the', 'star', 'of', 'the', 'play', '.'], ['And', 'she', 'is', 'my', 'girlfriend', '!'], ['I', 'get', 'to', 'have', 'sex', 'with', 'the', 'star', 'of', 'the', 'play', '!']]	Joyful
s04	e13	c01	u003	['Ross Geller']	People can hear you.	[['People', 'can', 'hear', 'you', '.']]	Scared
s04	e13	c01	u004	['Chandler Bing']	I know!!	[['I', 'know', '!!']]	Joyful
s04	e13	c01	u006	['Chandler Bing']	Wow! She looks great. Doesn't she?	"[['Wow', '!'], ['She', 'looks', 'great', '.'], ['Does', ""n't"", 'she', '?']]"	Joyful
s04	e13	c01	u007	['Ross Geller']	Yeah.	[['Yeah', '.']]	Neutral
s04	e13	c01	u009	"[""Kathy's Co-Star""]"	Hi!	[['Hi', '!']]	Joyful
s04	e13	c01	u010	['Kathy']	Hi!	[['Hi', '!']]	Joyful
s04	e13	c01	u011	['Ross Geller']	That is one good looking man!	[['That', 'is', 'one', 'good', 'looking', 'man', '!']]	Joyful
s04	e13	c01	u012	['Chandler Bing']	Is it just me, or can you actually see his abs through his overcoat?!	[['Is', 'it', 'just', 'me', ',', 'or', 'can', 'you', 'actually', 'see', 'his', 'abs', 'through', 'his', 'overcoat', '?!']]	Joyful
s04	e13	c01	u013	"[""Kathy's Co-Star""]"	Sooo, you've been doing this long?	"[['Sooo', ',', 'you', ""'ve"", 'been', 'doing', 'this', 'long', '?']]"	Joyful
s04	e13	c01	u014	['Kathy']	No, you're my first. Put the money on the table.	"[['No', ',', 'you', ""'re"", 'my', 'first', '.'], ['Put', 'the', 'money', 'on', 'the', 'table', '.']]"	Powerful
s04	e13	c01	u016	"[""Kathy's Co-Star""]"	Oh, yeah! Ooh, that's nice.	"[['Oh', ',', 'yeah', '!'], ['Ooh', ',', 'that', ""'s"", 'nice', '.']]"	Joyful
s04	e13	c01	u017	['Ross Geller']	Dude!	[['Dude', '!']]	Neutral
s04	e13	c01	u018	"[""Kathy's Co-Star""]"	Is that an expensive blouse?	[['Is', 'that', 'an', 'expensive', 'blouse', '?']]	Joyful
s04	e13	c01	u019	['Kathy']	If you want it to be.	[['If', 'you', 'want', 'it', 'to', 'be', '.']]	Powerful
s04	e13	c01	u021	['Ross Geller']	Here's your girlfriend's button.	"[['Here', ""'s"", 'your', 'girlfriend', ""'s"", 'button', '.']]"	Neutral
s04	e13	c02	u002	['Phoebe Buffay']	Oh, hey, Mon, do you still have your like old blouses and dresses from high school?	[['Oh', ',', 'hey', ',', 'Mon', ',', 'do', 'you', 'still', 'have', 'your', 'like', 'old', 'blouses', 'and', 'dresses', 'from', 'high', 'school', '?']]	Peaceful
s04	e13	c02	u003	['Monica Geller']	Yeah, I think I have some around here somewhere. Why?	[['Yeah', ',', 'I', 'think', 'I', 'have', 'some', 'around', 'here', 'somewhere', '.'], ['Why', '?']]	Peaceful
s04	e13	c02	u004	['Phoebe Buffay']	Well, it's just that maternity clothes are so expensive.	"[['Well', ',', 'it', ""'s"", 'just', 'that', 'maternity', 'clothes', 'are', 'so', 'expensive', '.']]"	Peaceful
s04	e13	c02	u006	['Monica Geller']	Hey, Rach! I made a pile of your stuff over on this side of the room. If you could just......throw your purses at it.	[['Hey', ',', 'Rach', '!'], ['I', 'made', 'a', 'pile', 'of', 'your', 'stuff', 'over', 'on', 'this', 'side', 'of', 'the', 'room', '.'], ['If', 'you', 'could', 'just', '......'], ['throw', 'your', 'purses', 'at', 'it', '.']]	Joyful
s04	e13	c02	u007	['Rachel Green']	Bloomingdale's eliminated my department.	"[['Bloomingdale', ""'s"", 'eliminated', 'my', 'department', '.']]"	Joyful
s04	e13	c02	u008	['Monica Geller']	Oh my God, are you out of a job?	[['Oh', 'my', 'God', ',', 'are', 'you', 'out', 'of', 'a', 'job', '?']]	Scared
s04	e13	c02	u009	['Rachel Green']	No, but they stuck me in personal shopping. Which is just a huge step down!	[['No', ',', 'but', 'they', 'stuck', 'me', 'in', 'personal', 'shopping', '.'], ['Which', 'is', 'just', 'a', 'huge', 'step', 'down', '!']]	Sad
s04	e13	c02	u010	['Phoebe Buffay']	Personal shopping? What is that? Like where you walk around with snooty rich people and tell them what to buy?	[['Personal', 'shopping', '?'], ['What', 'is', 'that', '?'], ['Like', 'where', 'you', 'walk', 'around', 'with', 'snooty', 'rich', 'people', 'and', 'tell', 'them', 'what', 'to', 'buy', '?']]	Powerful
s04	e13	c02	u011	['Rachel Green']	Uh-huh.	[['Uh-huh', '.']]	Peaceful
s04	e13	c02	u012	['Phoebe Buffay']	That sounds great!	[['That', 'sounds', 'great', '!']]	Joyful
s04	e13	c02	u013	['Joey Tribbiani']	Hey!	[['Hey', '!']]	Neutral
s04	e13	c02	u014	['Monica Geller']	Umm, excuse me, we switched apartments. You can't eat are food anymore, that-that gravy train had ended.	"[['Umm', ',', 'excuse', 'me', ',', 'we', 'switched', 'apartments', '.'], ['You', 'ca', ""n't"", 'eat', 'are', 'food', 'anymore', ',', 'that', '-', 'that', 'gravy', 'train', 'had', 'ended', '.']]"	Mad
s04	e13	c02	u015	['Joey Tribbiani']	There's gravy?	"[['There', ""'s"", 'gravy', '?']]"	Powerful
s04	e13	c02	u016	['Monica Geller']	If you have the big apartment you have to deal with people coming over all the time. That fridge has got to be stocked, okay, that's your department now.	"[['If', 'you', 'have', 'the', 'big', 'apartment', 'you', 'have', 'to', 'deal', 'with', 'people', 'coming', 'over', 'all', 'the', 'time', '.'], ['That', 'fridge', 'has', 'got', 'to', 'be', 'stocked', ',', 'okay', ',', 'that', ""'s"", 'your', 'department', 'now', '.']]"	Mad
s04	e13	c02	u018	['Monica Geller']	What are you doing?	[['What', 'are', 'you', 'doing', '?']]	Powerful
s04	e13	c02	u019	['Joey Tribbiani']	I think I left a donut up here.	[['I', 'think', 'I', 'left', 'a', 'donut', 'up', 'here', '.']]	Powerful
s04	e13	c03	u002	['Ross Geller']	Hey!	[['Hey', '!']]	Neutral
s04	e13	c03	u003	['Phoebe Buffay']	Hey!	[['Hey', '!']]	Neutral
s04	e13	c03	u004	['Joey Tribbiani']	Hey!	[['Hey', '!']]	Peaceful
s04	e13	c03	u005	['Phoebe Buffay']	Ooh! How was Kathy's play?	"[['Ooh', '!'], ['How', 'was', 'Kathy', ""'s"", 'play', '?']]"	Neutral
s04	e13	c03	u006	['Ross Geller']	Well, Kathy gets half-naked and simulates sex with a real good lookin' guy.	"[['Well', ',', 'Kathy', 'gets', 'half', '-', 'naked', 'and', 'simulates', 'sex', 'with', 'a', 'real', 'good', 'lookin', ""'"", 'guy', '.']]"	Joyful
