season	episode	scene	utterance	speaker	transcript	tokens	emotion
s04	e22	c01	u002	['Phoebe Buffay']	That's like the tenth time I've peed since I've been here!	"[['That', ""'s"", 'like', 'the', 'tenth', 'time', 'I', ""'ve"", 'peed', 'since', 'I', ""'ve"", 'been', 'here', '!']]"	Mad
s04	e22	c01	u003	['Monica Geller']	That's also like the tenth time you told us.	"[['That', ""'s"", 'also', 'like', 'the', 'tenth', 'time', 'you', 'told', 'us', '.']]"	Mad
s04	e22	c01	u004	['Phoebe Buffay']	Yeah, oh I'm sorry, it must be really hard to hear! I tell ya, it's a lot easier having three babies play Bringing in the Noise, Bringing in da Funk on your bladder! I'm so sick of being pregnant! The only happiness I get is from a cup of coffee, which of course is decaf, 'cause-Oh! I'm pregnant!	"[['Yeah', ',', 'oh', 'I', ""'m"", 'sorry', ',', 'it', 'must', 'be', 'really', 'hard', 'to', 'hear', '!'], ['I', 'tell', 'ya', ',', 'it', ""'s"", 'a', 'lot', 'easier', 'having', 'three', 'babies', 'play', 'Bringing', 'in', 'the', 'Noise', ',', 'Bringing', 'in', 'da', 'Funk', 'on', 'your', 'bladder', '!'], ['I', ""'m"", 'so', 'sick', 'of', 'being', 'pregnant', '!'], ['The', 'only', 'happiness', 'I', 'get', 'is', 'from', 'a', 'cup', 'of', 'coffee', ',', 'which', 'of', 'course', 'is', 'decaf', ',', ""'"", 'cause', '-', 'Oh', '!'], ['I', ""'m"", 'pregnant', '!']]"	Mad
s04	e22	c01	u005	['Ross Geller']	Pheebs, did...you want a cookie?	[['Pheebs', ',', 'did', '...'], ['you', 'want', 'a', 'cookie', '?']]	Joyful
s04	e22	c01	u006	['Phoebe Buffay']	Thank you so much.	[['Thank', 'you', 'so', 'much', '.']]	Joyful
s04	e22	c01	u007	['Rachel Green']	So uh, Pheebs, honey, how are those mood swings coming?	[['So', 'uh', ',', 'Pheebs', ',', 'honey', ',', 'how', 'are', 'those', 'mood', 'swings', 'coming', '?']]	Joyful
s04	e22	c01	u008	['Phoebe Buffay']	I haven't really had any yet.	"[['I', 'have', ""n't"", 'really', 'had', 'any', 'yet', '.']]"	Neutral
s04	e22	c02	u002	['Ross Geller']	Hey guys!	[['Hey', 'guys', '!']]	Joyful
s04	e22	c02	u003	['Chandler Bing']	Hey.	[['Hey', '.']]	Neutral
s04	e22	c02	u004	['Joey Tribbiani']	Hey!	[['Hey', '!']]	Joyful
s04	e22	c02	u005	['Ross Geller']	All right, here's the ring.	"[['All', 'right', ',', 'here', ""'s"", 'the', 'ring', '.']]"	Peaceful
s04	e22	c02	u006	['Chandler Bing']	Yes! Yes! A thousand times, yes!	[['Yes', '!'], ['Yes', '!'], ['A', 'thousand', 'times', ',', 'yes', '!']]	Joyful
s04	e22	c02	u007	['Ross Geller']	So uh, any ideas for the bachelor party yet?	[['So', 'uh', ',', 'any', 'ideas', 'for', 'the', 'bachelor', 'party', 'yet', '?']]	Neutral
s04	e22	c02	u008	['Joey Tribbiani']	Whoa-whoa-whoa! Before you start handing out wedding rings and planning bachelor parties, don't you have to decide who your best man is gonna be?	"[['Whoa', '-', 'whoa', '-', 'whoa', '!'], ['Before', 'you', 'start', 'handing', 'out', 'wedding', 'rings', 'and', 'planning', 'bachelor', 'parties', ',', 'do', ""n't"", 'you', 'have', 'to', 'decide', 'who', 'your', 'best', 'man', 'is', 'gon', 'na', 'be', '?']]"	Peaceful
s04	e22	c02	u009	['Chandler Bing']	Oh, it's awkward. It's awkward. It's awkward.	"[['Oh', ',', 'it', ""'s"", 'awkward', '.'], ['It', ""'s"", 'awkward', '.'], ['It', ""'s"", 'awkward', '.']]"	Scared
s04	e22	c02	u010	['Ross Geller']	I sort've already asked Chandler.	"[['I', 'sort', ""'ve"", 'already', 'asked', 'Chandler', '.']]"	Neutral
s04	e22	c02	u011	['Joey Tribbiani']	What?! He got to do it at your first wedding!	[['What', '?!'], ['He', 'got', 'to', 'do', 'it', 'at', 'your', 'first', 'wedding', '!']]	Joyful
s04	e22	c02	u012	['Ross Geller']	Joey, I figured you'd understand. I mean, I-I've known him a lot longer.	"[['Joey', ',', 'I', 'figured', 'you', ""'d"", 'understand', '.'], ['I', 'mean', ',', 'I', '-', 'I', ""'ve"", 'known', 'him', 'a', 'lot', 'longer', '.']]"	Powerful
s04	e22	c02	u013	['Joey Tribbiani']	Come on Ross! Look, I-I don't have any brothers; I'll never get to be a best man!	"[['Come', 'on', 'Ross', '!'], ['Look', ',', 'I', '-', 'I', 'do', ""n't"", 'have', 'any', 'brothers', ';', 'I', ""'ll"", 'never', 'get', 'to', 'be', 'a', 'best', 'man', '!']]"	Sad
s04	e22	c02	u014	['Chandler Bing']	You can be the best man when I get married.	[['You', 'can', 'be', 'the', 'best', 'man', 'when', 'I', 'get', 'married', '.']]	Neutral
s04	e22	c02	u015	['Joey Tribbiani']	I'll never get to be a best man!	"[['I', ""'ll"", 'never', 'get', 'to', 'be', 'a', 'best', 'man', '!']]"	Powerful
s04	e22	c02	u016	['Ross Geller']	Wait-wait, so, you get to be my best man twice and I never get to be yours at all?	[['Wait', '-', 'wait', ',', 'so', ',', 'you', 'get', 'to', 'be', 'my', 'best', 'man', 'twice', 'and', 'I', 'never', 'get', 'to', 'be', 'yours', 'at', 'all', '?']]	Peaceful
s04	e22	c02	u017	['Chandler Bing']	Oh no-no-no, you-yeah, of course you get to be my best man.	[['Oh', 'no', '-', 'no', '-', 'no', ',', 'you', '-', 'yeah', ',', 'of', 'course', 'you', 'get', 'to', 'be', 'my', 'best', 'man', '.']]	Scared
