season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e12	c01	u003	['Ross Geller']	That commercial always makes me so sad.	[['That', 'commercial', 'always', 'makes', 'me', 'so', 'sad', '.']]	Sad
s02	e12	c01	u004	['Joey Tribbiani']	Yeah, but then the guy opens his beer and those girls run at him, so, everything seems to work out OK.	[['Yeah', ',', 'but', 'then', 'the', 'guy', 'opens', 'his', 'beer', 'and', 'those', 'girls', 'run', 'at', 'him', ',', 'so', ',', 'everything', 'seems', 'to', 'work', 'out', 'OK', '.']]	Sad
s02	e12	c01	u005	['Ross Geller']	I meant because the monkey in it reminds me of Marcel.	[['I', 'meant', 'because', 'the', 'monkey', 'in', 'it', 'reminds', 'me', 'of', 'Marcel', '.']]	Sad
s02	e12	c01	u006	['Phoebe Buffay']	I can see that, 'cause they both have those big brown eyes and, ya know, the little pouty chin.	"[['I', 'can', 'see', 'that', ',', ""'cause"", 'they', 'both', 'have', 'those', 'big', 'brown', 'eyes', 'and', ',', 'ya', 'know', ',', 'the', 'little', 'pouty', 'chin', '.']]"	Sad
s02	e12	c01	u007	['Monica Geller']	And the fact that they're both monkeys.	"[['And', 'the', 'fact', 'that', 'they', ""'re"", 'both', 'monkeys', '.']]"	Neutral
s02	e12	c01	u008	['Ross Geller']	Sometimes I wonder if I did the right thing, ya know, giving him away.	[['Sometimes', 'I', 'wonder', 'if', 'I', 'did', 'the', 'right', 'thing', ',', 'ya', 'know', ',', 'giving', 'him', 'away', '.']]	Sad
s02	e12	c01	u009	['Rachel Green']	Oh, Ross, you had to, I mean, he was humping everything in sight. I mean, I have a Malibu Barbi that will no longer be wearing white to her wedding.	[['Oh', ',', 'Ross', ',', 'you', 'had', 'to', ',', 'I', 'mean', ',', 'he', 'was', 'humping', 'everything', 'in', 'sight', '.'], ['I', 'mean', ',', 'I', 'have', 'a', 'Malibu', 'Barbi', 'that', 'will', 'no', 'longer', 'be', 'wearing', 'white', 'to', 'her', 'wedding', '.']]	Peaceful
s02	e12	c01	u010	['Ross Geller']	Remember when sometimes he'd borrow your hat, and, and when you got it back there'd be little monkey raisins in it.	"[['Remember', 'when', 'sometimes', 'he', ""'d"", 'borrow', 'your', 'hat', ',', 'and', ',', 'and', 'when', 'you', 'got', 'it', 'back', 'there', ""'d"", 'be', 'little', 'monkey', 'raisins', 'in', 'it', '.']]"	Sad
s02	e12	c01	u011	['Chandler Bing']	Yeah, well sure, when he did it, it was funny. When I did it to my boss's hat. . . all of the sudden I have this big attitude problem.	"[['Yeah', ',', 'well', 'sure', ',', 'when', 'he', 'did', 'it', ',', 'it', 'was', 'funny', '.'], ['When', 'I', 'did', 'it', 'to', 'my', 'boss', ""'s"", 'hat', '.'], ['.'], ['.'], ['all', 'of', 'the', 'sudden', 'I', 'have', 'this', 'big', 'attitude', 'problem', '.']]"	Joyful
s02	e12	c02	u003	['Joey Tribbiani']	Hey, hey, check it out, guess what I got.	[['Hey', ',', 'hey', ',', 'check', 'it', 'out', ',', 'guess', 'what', 'I', 'got', '.']]	Joyful
s02	e12	c02	u004	['Chandler Bing']	Rhythm?	[['Rhythm', '?']]	Joyful
s02	e12	c02	u005	['Joey Tribbiani']	No, my first fan mail.	[['No', ',', 'my', 'first', 'fan', 'mail', '.']]	Joyful
s02	e12	c02	u006	['#ALL#']	Alright!	[['Alright', '!']]	Joyful
s02	e12	c02	u007	['Monica Geller']	'Dear Dr. Remore, know that I love you and would do anything to have you.' Gosh. 'Your not-so-secretive admirer, Erica Ford.' Ooh wait, 'PS enclosed please find 14 of my eyelashes.'	"[[""'"", 'Dear', 'Dr.', 'Remore', ',', 'know', 'that', 'I', 'love', 'you', 'and', 'would', 'do', 'anything', 'to', 'have', 'you', '.'], [""'"", 'Gosh', '.'], [""'"", 'Your', 'not', '-', 'so', '-', 'secretive', 'admirer', ',', 'Erica', 'Ford', '.'], [""'"", 'Ooh', 'wait', ',', ""'"", 'PS', 'enclosed', 'please', 'find', '14', 'of', 'my', 'eyelashes', '.'], [""'""]]"	Joyful
s02	e12	c02	u008	['Rachel Green']	Ya know, in crazy world, that means you're married.	"[['Ya', 'know', ',', 'in', 'crazy', 'world', ',', 'that', 'means', 'you', ""'re"", 'married', '.']]"	Joyful
s02	e12	c02	u009	['Monica Geller']	This wasn't addressed to Days of Our Lives, this is, this came to your apartment. There's no stamp on it, this woman was in our building.	"[['This', 'was', ""n't"", 'addressed', 'to', 'Days', 'of', 'Our', 'Lives', ',', 'this', 'is', ',', 'this', 'came', 'to', 'your', 'apartment', '.'], ['There', ""'s"", 'no', 'stamp', 'on', 'it', ',', 'this', 'woman', 'was', 'in', 'our', 'building', '.']]"	Scared
s02	e12	c02	u010	['Joey Tribbiani']	Oh my god, I got my very own stalker.	[['Oh', 'my', 'god', ',', 'I', 'got', 'my', 'very', 'own', 'stalker', '.']]	Powerful
s02	e12	c02	u011	['Ross Geller']	Hey guys.	[['Hey', 'guys', '.']]	Joyful
s02	e12	c02	u012	['#ALL#']	Hey.	[['Hey', '.']]	Neutral
s02	e12	c02	u013	['Phoebe Buffay']	Ooh, where are you off to, Travelin' Jake?	"[['Ooh', ',', 'where', 'are', 'you', 'off', 'to', ',', 'Travelin', ""'"", 'Jake', '?']]"	Mad
s02	e12	c02	u014	['Ross Geller']	Well, there's this, uh, paleontology conference in L.A. so I figured I'd go and then drive down to the zoo and surprise Marcel.	"[['Well', ',', 'there', ""'s"", 'this', ',', 'uh', ',', 'paleontology', 'conference', 'in', 'L.A.', 'so', 'I', 'figured', 'I', ""'d"", 'go', 'and', 'then', 'drive', 'down', 'to', 'the', 'zoo', 'and', 'surprise', 'Marcel', '.']]"	Joyful
s02	e12	c02	u015	['Chandler Bing']	You know I think he will be surprised, 'till he realizes he's a monkey, and uh, you know, isn't capable of that emotion.	"[['You', 'know', 'I', 'think', 'he', 'will', 'be', 'surprised', ',', ""'"", 'till', 'he', 'realizes', 'he', ""'s"", 'a', 'monkey', ',', 'and', 'uh', ',', 'you', 'know', ',', 'is', ""n't"", 'capable', 'of', 'that', 'emotion', '.']]"	Joyful
s02	e12	c02	u016	['Rachel Green']	Oh, Phoebe, that really cute guy is here again.	[['Oh', ',', 'Phoebe', ',', 'that', 'really', 'cute', 'guy', 'is', 'here', 'again', '.']]	Joyful
s02	e12	c02	u017	['Phoebe Buffay']	Oh, oh, OK, so everyone, pretend like I'm telling you a story, OK. And, and it's really funny. So everyone just laugh, now.	"[['Oh', ',', 'oh', ',', 'OK', ',', 'so', 'everyone', ',', 'pretend', 'like', 'I', ""'m"", 'telling', 'you', 'a', 'story', ',', 'OK', '.'], ['And', ',', 'and', 'it', ""'s"", 'really', 'funny', '.'], ['So', 'everyone', 'just', 'laugh', ',', 'now', '.']]"	Joyful
s02	e12	c02	u018	['Phoebe Buffay']	I know, I know. Hello.	[['I', 'know', ',', 'I', 'know', '.'], ['Hello', '.']]	Joyful
s02	e12	c02	u019	['Rob']	Hi. I'm Rob Dohnen.	"[['Hi', '.'], ['I', ""'m"", 'Rob', 'Dohnen', '.']]"	Powerful
s02	e12	c02	u020	['Phoebe Buffay']	Hi Rob Dohnen.	[['Hi', 'Rob', 'Dohnen', '.']]	Peaceful
s02	e12	c02	u021	['Rob']	I don't know anything about music, but I think you're really, really great.	"[['I', 'do', ""n't"", 'know', 'anything', 'about', 'music', ',', 'but', 'I', 'think', 'you', ""'re"", 'really', ',', 'really', 'great', '.']]"	Joyful
s02	e12	c02	u022	['Phoebe Buffay']	Oh, wow.	[['Oh', ',', 'wow', '.']]	Joyful
s02	e12	c02	u023	['Rob']	Anyway, I schedule performers for the childrens libraries around the city and I was just thinking, have you ever thought about playing your songs for kids?	[['Anyway', ',', 'I', 'schedule', 'performers', 'for', 'the', 'childrens', 'libraries', 'around', 'the', 'city', 'and', 'I', 'was', 'just', 'thinking', ',', 'have', 'you', 'ever', 'thought', 'about', 'playing', 'your', 'songs', 'for', 'kids', '?']]	Powerful
s02	e12	c02	u024	['Phoebe Buffay']	Oh, I would love to have kids. . . you're, you're the, you're, me play the songs that I will write for them.	"[['Oh', ',', 'I', 'would', 'love', 'to', 'have', 'kids', '.'], ['.'], ['.'], ['you', ""'re"", ',', 'you', ""'re"", 'the', ',', 'you', ""'re"", ',', 'me', 'play', 'the', 'songs', 'that', 'I', 'will', 'write', 'for', 'them', '.']]"	Joyful
s02	e12	c03	u002	['Joey Tribbiani']	Hey, whaddya wanna do for dinner?	[['Hey', ',', 'whaddya', 'wan', 'na', 'do', 'for', 'dinner', '?']]	Peaceful
s02	e12	c03	u003	['Chandler Bing']	Well we could just stay in and cook for ourselves.	[['Well', 'we', 'could', 'just', 'stay', 'in', 'and', 'cook', 'for', 'ourselves', '.']]	Joyful
s02	e12	c03	u004	['Chandler Bing']	Hello.	[['Hello', '.']]	Neutral
s02	e12	c03	u005	['Erica Ford']	It's Erica.	"[['It', ""'s"", 'Erica', '.']]"	Neutral
s02	e12	c03	u006	['Joey Tribbiani']	Ah, the stalker.	[['Ah', ',', 'the', 'stalker', '.']]	Scared
s02	e12	c03	u007	['Erica Ford']	Never mind, it's open.	"[['Never', 'mind', ',', 'it', ""'s"", 'open', '.']]"	Neutral
s02	e12	c03	u008	['Chandler Bing']	Yes, hitting her with a frying pan's a good idea. We might wanna have a backup plan, though, just in case she isn't a cartoon.	"[['Yes', ',', 'hitting', 'her', 'with', 'a', 'frying', 'pan', ""'s"", 'a', 'good', 'idea', '.'], ['We', 'might', 'wan', 'na', 'have', 'a', 'backup', 'plan', ',', 'though', ',', 'just', 'in', 'case', 'she', 'is', ""n't"", 'a', 'cartoon', '.']]"	Powerful
s02	e12	c03	u009	['Joey Tribbiani']	Let's get out of here.	"[['Let', ""'s"", 'get', 'out', 'of', 'here', '.']]"	Scared
s02	e12	c03	u010	['Chandler Bing']	The one time they're not home.	"[['The', 'one', 'time', 'they', ""'re"", 'not', 'home', '.']]"	Neutral
s02	e12	c03	u011	['Joey Tribbiani']	OK, we'll just leave, and when we pass her on the stairs, she won't know it's me 'cause we've never met.	"[['OK', ',', 'we', ""'ll"", 'just', 'leave', ',', 'and', 'when', 'we', 'pass', 'her', 'on', 'the', 'stairs', ',', 'she', 'wo', ""n't"", 'know', 'it', ""'s"", 'me', ""'cause"", 'we', ""'ve"", 'never', 'met', '.']]"	Neutral
s02	e12	c03	u012	['Chandler Bing']	That's how radio stars escape stalkers.	"[['That', ""'s"", 'how', 'radio', 'stars', 'escape', 'stalkers', '.']]"	Neutral
s02	e12	c03	u013	['Joey Tribbiani']	She's comin'.	"[['She', ""'s"", 'comin', ""'"", '.']]"	Scared
s02	e12	c03	u014	['Erica Ford']	It's me.	"[['It', ""'s"", 'me', '.']]"	Neutral
