season	episode	scene	utterance	speaker	transcript	tokens	emotion
s04	e24	c01	u002	['Housekeeper']	The Waltham Residence.	[['The', 'Waltham', 'Residence', '.']]	Neutral
s04	e24	c01	u003	['Phoebe Buffay']	Oh...yes..is this..umm..Emily's Parents' house.	"[['Oh', '...'], ['yes', '..'], ['is', 'this', '..'], ['umm', '..'], ['Emily', ""'s"", 'Parents', ""'"", 'house', '.']]"	Neutral
s04	e24	c01	u004	['Housekeeper']	This is the housekeeper speaking. And by the way, young lady, that is not how one addresses a person on the telephone. First one identifies oneself and then asks for the person with whom one wishes to speak.	[['This', 'is', 'the', 'housekeeper', 'speaking', '.'], ['And', 'by', 'the', 'way', ',', 'young', 'lady', ',', 'that', 'is', 'not', 'how', 'one', 'addresses', 'a', 'person', 'on', 'the', 'telephone', '.'], ['First', 'one', 'identifies', 'oneself', 'and', 'then', 'asks', 'for', 'the', 'person', 'with', 'whom', 'one', 'wishes', 'to', 'speak', '.']]	Peaceful
s04	e24	c01	u005	['Phoebe Buffay']	What are you saying?!	[['What', 'are', 'you', 'saying', '?!']]	Powerful
s04	e24	c01	u006	['Housekeeper']	Now, let us try that again, shall we?	[['Now', ',', 'let', 'us', 'try', 'that', 'again', ',', 'shall', 'we', '?']]	Peaceful
s04	e24	c01	u008	['Phoebe Buffay']	No! Ooh! Oh my god!	[['No', '!'], ['Ooh', '!'], ['Oh', 'my', 'god', '!']]	Scared
s04	e24	c01	u009	['Housekeeper']	The Waltham Residence.	[['The', 'Waltham', 'Residence', '.']]	Neutral
s04	e24	c01	u010	['Phoebe Buffay']	Hello. This is Phoebe Buffay. I was wondering, please, if-if it's not too much trouble, please, umm, might I speak to Miss Emily Waltham, please?	"[['Hello', '.'], ['This', 'is', 'Phoebe', 'Buffay', '.'], ['I', 'was', 'wondering', ',', 'please', ',', 'if', '-', 'if', 'it', ""'s"", 'not', 'too', 'much', 'trouble', ',', 'please', ',', 'umm', ',', 'might', 'I', 'speak', 'to', 'Miss', 'Emily', 'Waltham', ',', 'please', '?']]"	Neutral
s04	e24	c01	u011	['Housekeeper']	Miss Waltham, is at the rehearsal dinner and it's not polite to make fun of people. Goodbye.	"[['Miss', 'Waltham', ',', 'is', 'at', 'the', 'rehearsal', 'dinner', 'and', 'it', ""'s"", 'not', 'polite', 'to', 'make', 'fun', 'of', 'people', '.'], ['Goodbye', '.']]"	Sad
s04	e24	c01	u012	['Phoebe Buffay']	No no no, I'll be nice, I swear!!! Could you just give me the number for where they are?	"[['No', 'no', 'no', ',', 'I', ""'ll"", 'be', 'nice', ',', 'I', 'swear', '!!!'], ['Could', 'you', 'just', 'give', 'me', 'the', 'number', 'for', 'where', 'they', 'are', '?']]"	Scared
s04	e24	c01	u013	['Housekeeper']	I'm afraid, I'm not at liberty to divulge that information.	"[['I', ""'m"", 'afraid', ',', 'I', ""'m"", 'not', 'at', 'liberty', 'to', 'divulge', 'that', 'information', '.']]"	Neutral
s04	e24	c01	u014	['Phoebe Buffay']	Ok, somebody is on their way to ruin wedding okay. And I have to warn somebody, alright. So if you don't give me that number then I'm going to come over there and kick your snooty ass all the way to New Glocken..shire.	"[['Ok', ',', 'somebody', 'is', 'on', 'their', 'way', 'to', 'ruin', 'wedding', 'okay', '.'], ['And', 'I', 'have', 'to', 'warn', 'somebody', ',', 'alright', '.'], ['So', 'if', 'you', 'do', ""n't"", 'give', 'me', 'that', 'number', 'then', 'I', ""'m"", 'going', 'to', 'come', 'over', 'there', 'and', 'kick', 'your', 'snooty', 'ass', 'all', 'the', 'way', 'to', 'New', 'Glocken', '..'], ['shire', '.']]"	Mad
s04	e24	c01	u015	['Housekeeper']	Hangs up.	[['Hangs', 'up', '.']]	Scared
s04	e24	c01	u016	['Phoebe Buffay']	Hello, Hello. Ohh, OHH, she knew I could kick her ass.	[['Hello', ',', 'Hello', '.'], ['Ohh', ',', 'OHH', ',', 'she', 'knew', 'I', 'could', 'kick', 'her', 'ass', '.']]	Powerful
s04	e24	c02	u002	['Monica Geller']	Hey.	[['Hey', '.']]	Neutral
s04	e24	c02	u003	['Ross Geller']	Hi. Mom. Dad.	[['Hi', '.'], ['Mom', '.'], ['Dad', '.']]	Joyful
s04	e24	c02	u004	['Judy Geller']	Sweetheart. Oh sorry were late, my fault, I insisted on riding the tube.	[['Sweetheart', '.'], ['Oh', 'sorry', 'were', 'late', ',', 'my', 'fault', ',', 'I', 'insisted', 'on', 'riding', 'the', 'tube', '.']]	Sad
s04	e24	c02	u005	['Jack Geller']	Judy, the kids..	[['Judy', ',', 'the', 'kids', '..']]	Scared
s04	e24	c02	u006	['Judy Geller']	Jack, that's what they call the subway.	"[['Jack', ',', 'that', ""'s"", 'what', 'they', 'call', 'the', 'subway', '.']]"	Peaceful
s04	e24	c02	u007	['Jack Geller']	Ohh, I thought that you....	[['Ohh', ',', 'I', 'thought', 'that', 'you', '....']]	Peaceful
