season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e22	c01	u001	['Monica Geller']	Tell him.	[['Tell', 'him', '.']]	Powerful
s01	e22	c01	u002	['Rachel Green']	No.	[['No', '.']]	Neutral
s01	e22	c01	u003	['Phoebe Buffay']	Tell him, tell him.	[['Tell', 'him', ',', 'tell', 'him', '.']]	Powerful
s01	e22	c01	u004	['Monica Geller']	Just...please tell him.	[['Just', '...'], ['please', 'tell', 'him', '.']]	Powerful
s01	e22	c01	u005	['Rachel Green']	Shut up!	[['Shut', 'up', '!']]	Mad
s01	e22	c01	u006	['Chandler Bing']	Tell me what?	[['Tell', 'me', 'what', '?']]	Scared
s01	e22	c01	u007	['Monica Geller']	Look at you, you won't even look at him.	"[['Look', 'at', 'you', ',', 'you', 'wo', ""n't"", 'even', 'look', 'at', 'him', '.']]"	Powerful
s01	e22	c01	u008	['Chandler Bing']	Oh, come on tell me. I could use another reason why women won't look at me.	"[['Oh', ',', 'come', 'on', 'tell', 'me', '.'], ['I', 'could', 'use', 'another', 'reason', 'why', 'women', 'wo', ""n't"", 'look', 'at', 'me', '.']]"	Scared
s01	e22	c01	u009	['Rachel Green']	All right, all right, all right. Last night, I had a dream that, uh, you and I, were...	[['All', 'right', ',', 'all', 'right', ',', 'all', 'right', '.'], ['Last', 'night', ',', 'I', 'had', 'a', 'dream', 'that', ',', 'uh', ',', 'you', 'and', 'I', ',', 'were', '...']]	Scared
s01	e22	c01	u010	['Phoebe Buffay']	Doing it on this table.	[['Doing', 'it', 'on', 'this', 'table', '.']]	Joyful
s01	e22	c01	u011	['Chandler Bing']	Wow!	[['Wow', '!']]	Joyful
s01	e22	c01	u012	['Joey Tribbiani']	Exellent dream score.	[['Exellent', 'dream', 'score', '.']]	Joyful
s01	e22	c01	u013	['Ross Geller']	Why, why, why would you dream that?	[['Why', ',', 'why', ',', 'why', 'would', 'you', 'dream', 'that', '?']]	Scared
s01	e22	c01	u014	['Chandler Bing']	More importantly, was I any good?	[['More', 'importantly', ',', 'was', 'I', 'any', 'good', '?']]	Joyful
s01	e22	c01	u015	['Rachel Green']	Well, you were pretty damn good.	[['Well', ',', 'you', 'were', 'pretty', 'damn', 'good', '.']]	Joyful
s01	e22	c01	u016	['Chandler Bing']	Interesting, cause in my dreams, I'm allways surprisingly inadequate.	"[['Interesting', ',', 'cause', 'in', 'my', 'dreams', ',', 'I', ""'m"", 'allways', 'surprisingly', 'inadequate', '.']]"	Joyful
s01	e22	c01	u017	['Rachel Green']	Well, last night you seemed to know your way around the table.	[['Well', ',', 'last', 'night', 'you', 'seemed', 'to', 'know', 'your', 'way', 'around', 'the', 'table', '.']]	Joyful
s01	e22	c01	u018	['Ross Geller']	I love it, when we share.	[['I', 'love', 'it', ',', 'when', 'we', 'share', '.']]	Joyful
s01	e22	c01	u020	['Chandler Bing']	You're okay there?	"[['You', ""'re"", 'okay', 'there', '?']]"	Scared
s01	e22	c01	u021	['Ross Geller']	I can't belive you two had sex in her dream.	"[['I', 'ca', ""n't"", 'belive', 'you', 'two', 'had', 'sex', 'in', 'her', 'dream', '.']]"	Mad
s01	e22	c01	u022	['Chandler Bing']	I'm sorry, it was a one-time-thing. I was very drunk and i was somebody else's subconscious.	"[['I', ""'m"", 'sorry', ',', 'it', 'was', 'a', 'one', '-', 'time', '-', 'thing', '.'], ['I', 'was', 'very', 'drunk', 'and', 'i', 'was', 'somebody', 'else', ""'s"", 'subconscious', '.']]"	Joyful
s01	e22	c03	u001	['Chandler Bing']	Can you hear that?	[['Can', 'you', 'hear', 'that', '?']]	Scared
s01	e22	c03	u002	['Phoebe Buffay']	Yeah?	[['Yeah', '?']]	Neutral
s01	e22	c03	u003	['Chandler Bing']	See that'll stop when you pick up the phone.	"[['See', 'that', ""'ll"", 'stop', 'when', 'you', 'pick', 'up', 'the', 'phone', '.']]"	Neutral
s01	e22	c03	u004	['Phoebe Buffay']	Oh. Uh, I'm on.	"[['Oh', '.'], ['Uh', ',', 'I', ""'m"", 'on', '.']]"	Scared
s01	e22	c03	u005	['Phoebe Buffay']	Mr. Bing's office. No I'm sorry, he's in a meeting right now.	"[['Mr.', 'Bing', ""'s"", 'office', '.'], ['No', 'I', ""'m"", 'sorry', ',', 'he', ""'s"", 'in', 'a', 'meeting', 'right', 'now', '.']]"	Powerful
s01	e22	c03	u006	['Chandler Bing']	I'm not in a meeting. I'm right... Whoops.	"[['I', ""'m"", 'not', 'in', 'a', 'meeting', '.'], ['I', ""'m"", 'right', '...'], ['Whoops', '.']]"	Scared
