season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e06	c01	u001	['Rachel Green']	Ooh! Look! Look! Look! Look, there's Joey's picture! This is so exciting!	"[['Ooh', '!'], ['Look', '!'], ['Look', '!'], ['Look', '!'], ['Look', ',', 'there', ""'s"", 'Joey', ""'s"", 'picture', '!'], ['This', 'is', 'so', 'exciting', '!']]"	Joyful
s01	e06	c01	u002	['Chandler Bing']	You can always spot someone who's never seen one of his plays before. Notice, no fear, no sense of impending doom...	"[['You', 'can', 'always', 'spot', 'someone', 'who', ""'s"", 'never', 'seen', 'one', 'of', 'his', 'plays', 'before', '.'], ['Notice', ',', 'no', 'fear', ',', 'no', 'sense', 'of', 'impending', 'doom', '...']]"	Neutral
s01	e06	c01	u003	['Phoebe Buffay']	The exclamation point in the title scares me. Y'know, it's not just Freud, it's Freud!	"[['The', 'exclamation', 'point', 'in', 'the', 'title', 'scares', 'me', '.'], [""Y'know"", ',', 'it', ""'s"", 'not', 'just', 'Freud', ',', 'it', ""'s"", 'Freud', '!']]"	Joyful
s01	e06	c01	u005	['Ross Geller']	Oh, shhh, shh. Magic is about to happen.	[['Oh', ',', 'shhh', ',', 'shh.', 'Magic', 'is', 'about', 'to', 'happen', '.']]	Peaceful
s01	e06	c01	u007	['Joey Tribbiani']	Vell, Eva, ve've done some excellent vork here, and I vould have to say, your pwoblem is qviiite clear.	"[['Vell', ',', 'Eva', ',', 've', ""'ve"", 'done', 'some', 'excellent', 'vork', 'here', ',', 'and', 'I', 'vould', 'have', 'to', 'say', ',', 'your', 'pwoblem', 'is', 'qviiite', 'clear', '.']]"	Neutral
s01	e06	c01	u008	['Joey Tribbiani']	All you want is a dingle, What you envy's a schwang, A thing through which you can tinkle, Or play with, or simply let hang...	"[['All', 'you', 'want', 'is', 'a', 'dingle', ',', 'What', 'you', 'envy', ""'s"", 'a', 'schwang', ',', 'A', 'thing', 'through', 'which', 'you', 'can', 'tinkle', ',', 'Or', 'play', 'with', ',', 'or', 'simply', 'let', 'hang', '...']]"	Joyful
s01	e06	c05	u001	['Monica Geller']	Alright, alright, alright...	[['Alright', ',', 'alright', ',', 'alright', '...']]	Neutral
s01	e06	c05	u003	['Joey Tribbiani']	Here. I need to borrow some moisturizer.	[['Here', '.'], ['I', 'need', 'to', 'borrow', 'some', 'moisturizer', '.']]	Neutral
s01	e06	c05	u004	['Monica Geller']	For what?	[['For', 'what', '?']]	Neutral
s01	e06	c05	u005	['Joey Tribbiani']	Whaddya think? Today's the big day!	"[['Whaddya', 'think', '?'], ['Today', ""'s"", 'the', 'big', 'day', '!']]"	Joyful
s01	e06	c05	u006	['Monica Geller']	Oh my God. Okay, go into the bathroom, use whatever you want, just don't ever tell me what you did in there.	"[['Oh', 'my', 'God', '.'], ['Okay', ',', 'go', 'into', 'the', 'bathroom', ',', 'use', 'whatever', 'you', 'want', ',', 'just', 'do', ""n't"", 'ever', 'tell', 'me', 'what', 'you', 'did', 'in', 'there', '.']]"	Scared
s01	e06	c05	u007	['Joey Tribbiani']	Thank you!	[['Thank', 'you', '!']]	Joyful
