season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e17	c01	u002	['Joey Tribbiani']	Huh? So whaddya think? Casa de Joey. Huh? I decorated it myself.	[['Huh', '?'], ['So', 'whaddya', 'think', '?'], ['Casa', 'de', 'Joey', '.'], ['Huh', '?'], ['I', 'decorated', 'it', 'myself', '.']]	Powerful
s02	e17	c01	u003	['Ross Geller']	Get out.	[['Get', 'out', '.']]	Scared
s02	e17	c01	u004	['#ALL#']	No.	[['No', '.']]	Mad
s02	e17	c01	u005	['Monica Geller']	Wow Joey, this is, uhh...	[['Wow', 'Joey', ',', 'this', 'is', ',', 'uhh', '...']]	Joyful
s02	e17	c01	u006	['Joey Tribbiani']	Art.	[['Art', '.']]	Peaceful
s02	e17	c01	u007	['Monica Geller']	Art it is.	[['Art', 'it', 'is', '.']]	Powerful
s02	e17	c01	u008	['Ross Geller']	Look, check this out. Is it a coffee table, is it a panther? There's no need to decide.	"[['Look', ',', 'check', 'this', 'out', '.'], ['Is', 'it', 'a', 'coffee', 'table', ',', 'is', 'it', 'a', 'panther', '?'], ['There', ""'s"", 'no', 'need', 'to', 'decide', '.']]"	Powerful
s02	e17	c01	u009	['Rachel Green']	Hey, nice pillow. So now tell me, is this genuine Muppet skin?	[['Hey', ',', 'nice', 'pillow', '.'], ['So', 'now', 'tell', 'me', ',', 'is', 'this', 'genuine', 'Muppet', 'skin', '?']]	Powerful
s02	e17	c01	u010	['Phoebe Buffay']	Hey, excellent, excellent water-table thing.	[['Hey', ',', 'excellent', ',', 'excellent', 'water', '-', 'table', 'thing', '.']]	Powerful
s02	e17	c01	u011	['Joey Tribbiani']	Thanks, yeah. I love this but ya know what, it makes me wanna pee.	[['Thanks', ',', 'yeah', '.'], ['I', 'love', 'this', 'but', 'ya', 'know', 'what', ',', 'it', 'makes', 'me', 'wan', 'na', 'pee', '.']]	Neutral
s02	e17	c01	u012	['Phoebe Buffay']	Yeah, well me too, yeah. I think that's the challenge.	"[['Yeah', ',', 'well', 'me', 'too', ',', 'yeah', '.'], ['I', 'think', 'that', ""'s"", 'the', 'challenge', '.']]"	Neutral
s02	e17	c01	u013	['Joey Tribbiani']	Hey, how come, uhh, Chandler didn't come?	"[['Hey', ',', 'how', 'come', ',', 'uhh', ',', 'Chandler', 'did', ""n't"", 'come', '?']]"	Scared
s02	e17	c01	u014	['Ross Geller']	Well uh, it's cause he had a thing with, wi-, with the thing.	"[['Well', 'uh', ',', 'it', ""'s"", 'cause', 'he', 'had', 'a', 'thing', 'with', ',', 'wi', '-', ',', 'with', 'the', 'thing', '.']]"	Peaceful
s02	e17	c01	u015	['Joey Tribbiani']	Right, I go-, I got it.	[['Right', ',', 'I', 'go', '-', ',', 'I', 'got', 'it', '.']]	Joyful
s02	e17	c01	u016	['Phoebe Buffay']	So why don't ya show us the rest of your casa?	"[['So', 'why', 'do', ""n't"", 'ya', 'show', 'us', 'the', 'rest', 'of', 'your', 'casa', '?']]"	Peaceful
s02	e17	c01	u017	['Joey Tribbiani']	Yeah. Uh, oh, OH, the best part, c'mon. Heh?	"[['Yeah', '.'], ['Uh', ',', 'oh', ',', 'OH', ',', 'the', 'best', 'part', ',', ""c'mon"", '.'], ['Heh', '?']]"	Joyful
s02	e17	c01	u018	['Rachel Green']	Hey, nice toilet.	[['Hey', ',', 'nice', 'toilet', '.']]	Peaceful
s02	e17	c01	u019	['Joey Tribbiani']	No no no, behind it.	[['No', 'no', 'no', ',', 'behind', 'it', '.']]	Powerful
s02	e17	c01	u020	['Ross Geller']	Wha-, you have a phone in here?	[['Wha', '-', ',', 'you', 'have', 'a', 'phone', 'in', 'here', '?']]	Peaceful
s02	e17	c01	u021	['Joey Tribbiani']	That's right, I have a phone in here.	"[['That', ""'s"", 'right', ',', 'I', 'have', 'a', 'phone', 'in', 'here', '.']]"	Powerful
s02	e17	c01	u022	['Monica Geller']	Joey, promise me something.	[['Joey', ',', 'promise', 'me', 'something', '.']]	Scared
