season	episode	scene	utterance	speaker	transcript	tokens	emotion
s03	e16	c01	u002	['Ross Geller']	I mean, I don't feel like I even have a girlfriend anymore.	"[['I', 'mean', ',', 'I', 'do', ""n't"", 'feel', 'like', 'I', 'even', 'have', 'a', 'girlfriend', 'anymore', '.']]"	Sad
s03	e16	c01	u003	['Rachel Green']	You want me to just quit my job so that you can feel like you've got a girlfriend?	"[['You', 'want', 'me', 'to', 'just', 'quit', 'my', 'job', 'so', 'that', 'you', 'can', 'feel', 'like', 'you', ""'ve"", 'got', 'a', 'girlfriend', '?']]"	Mad
s03	e16	c01	u004	['Ross Geller']	Is this about Mark?	[['Is', 'this', 'about', 'Mark', '?']]	Mad
s03	e16	c01	u005	['Rachel Green']	Oh my God.	[['Oh', 'my', 'God', '.']]	Mad
s03	e16	c01	u006	['Ross Geller']	Okay, it's not, it's not.	"[['Okay', ',', 'it', ""'s"", 'not', ',', 'it', ""'s"", 'not', '.']]"	Peaceful
s03	e16	c01	u007	['Rachel Green']	Oh my God. I cannot keep having this same fight with you Ross! Look, urrgh, maybe we should take a break.	[['Oh', 'my', 'God', '.'], ['I', 'can', 'not', 'keep', 'having', 'this', 'same', 'fight', 'with', 'you', 'Ross', '!'], ['Look', ',', 'urrgh', ',', 'maybe', 'we', 'should', 'take', 'a', 'break', '.']]	Mad
s03	e16	c01	u008	['Ross Geller']	Fine, you're right. Let's ah, let's take a break, let's cool off, okay, let's get some frozen yoghurt, or something..	"[['Fine', ',', 'you', ""'re"", 'right', '.'], ['Let', ""'s"", 'ah', ',', 'let', ""'s"", 'take', 'a', 'break', ',', 'let', ""'s"", 'cool', 'off', ',', 'okay', ',', 'let', ""'s"", 'get', 'some', 'frozen', 'yoghurt', ',', 'or', 'something', '..']]"	Peaceful
s03	e16	c01	u009	['Rachel Green']	No. A break from us.	[['No', '.'], ['A', 'break', 'from', 'us', '.']]	Sad
s03	e16	c02	u002	['Rachel Green']	Then, we had this big, stupid fight, and I said I wanted to take a break, I don't want to take a break.	"[['Then', ',', 'we', 'had', 'this', 'big', ',', 'stupid', 'fight', ',', 'and', 'I', 'said', 'I', 'wanted', 'to', 'take', 'a', 'break', ',', 'I', 'do', ""n't"", 'want', 'to', 'take', 'a', 'break', '.']]"	Sad
s03	e16	c02	u003	['Ross Geller']	I've been thinking, this is crazy, I mean don't, don't you think we can work on this?	"[['I', ""'ve"", 'been', 'thinking', ',', 'this', 'is', 'crazy', ',', 'I', 'mean', 'do', ""n't"", ',', 'do', ""n't"", 'you', 'think', 'we', 'can', 'work', 'on', 'this', '?']]"	Scared
s03	e16	c02	u004	['Mark Robinson']	Hey, what do you want to drink?	[['Hey', ',', 'what', 'do', 'you', 'want', 'to', 'drink', '?']]	Neutral
s03	e16	c02	u005	['Ross Geller']	Who's that?	"[['Who', ""'s"", 'that', '?']]"	Neutral
s03	e16	c02	u006	['Rachel Green']	Nobody.	[['Nobody', '.']]	Neutral
s03	e16	c02	u007	['Ross Geller']	Is that Mark?	[['Is', 'that', 'Mark', '?']]	Neutral
