season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e16	c01	u001	['Chandler Bing']	This is unbelievable. Its been like a half an hour. If this was a cartoon, youd be looking like a ham right about now.	[['This', 'is', 'unbelievable', '.'], ['Its', 'been', 'like', 'a', 'half', 'an', 'hour', '.'], ['If', 'this', 'was', 'a', 'cartoon', ',', 'youd', 'be', 'looking', 'like', 'a', 'ham', 'right', 'about', 'now', '.']]	Mad
s01	e16	c01	u003	['Joey Tribbiani']	Theres the waitress. Excuse me, Miss. Hello, Miss?	[['Theres', 'the', 'waitress', '.'], ['Excuse', 'me', ',', 'Miss.', 'Hello', ',', 'Miss', '?']]	Neutral
s01	e16	c01	u005	['Chandler Bing']	Its Phoebe! Hi!	[['Its', 'Phoebe', '!'], ['Hi', '!']]	Joyful
s01	e16	c01	u007	['Ursula']	Hi. Okay, will that be all?	[['Hi', '.'], ['Okay', ',', 'will', 'that', 'be', 'all', '?']]	Neutral
s01	e16	c01	u008	['Chandler Bing']	Wait, wait! Wh-what are you doing here?	[['Wait', ',', 'wait', '!'], ['Wh', '-', 'what', 'are', 'you', 'doing', 'here', '?']]	Peaceful
s01	e16	c01	u009	['Ursula']	"Yeah, um, I was over there, then you said, ""Excuse me, hello Miss,"" so now Im here."	"[['Yeah', ',', 'um', ',', 'I', 'was', 'over', 'there', ',', 'then', 'you', 'said', ',', '""', 'Excuse', 'me', ',', 'hello', 'Miss', ',', '""', 'so', 'now', 'Im', 'here', '.']]"	Neutral
s01	e16	c01	u010	['Joey Tribbiani']	No, no... how come you are working here?	[['No', ',', 'no', '.'], ['..'], ['how', 'come', 'you', 'are', 'working', 'here', '?']]	Neutral
s01	e16	c01	u011	['Ursula']	Right, yeah, cause its close to where I live, and the aprons are really cute.	[['Right', ',', 'yeah', ',', 'cause', 'its', 'close', 'to', 'where', 'I', 'live', ',', 'and', 'the', 'aprons', 'are', 'really', 'cute', '.']]	Neutral
s01	e16	c01	u012	['Chandler Bing']	Can we start over?	[['Can', 'we', 'start', 'over', '?']]	Neutral
s01	e16	c01	u013	['Ursula']	Yeah. Okay great. Im gonna be over here.	[['Yeah', '.'], ['Okay', 'great', '.'], ['Im', 'gon', 'na', 'be', 'over', 'here', '.']]	Neutral
s01	e16	c01	u014	['Chandler Bing', 'Joey Tribbiani']	No, no, no!	[['No', ',', 'no', ',', 'no', '!']]	Mad
s01	e16	c03	u001	['Woman']	Hi, were the Rostins. Err, Im J.C., and hes Michael, and were having a boy, and a girl.	[['Hi', ',', 'were', 'the', 'Rostins', '.'], ['Err', ',', 'Im', 'J.C.', ',', 'and', 'hes', 'Michael', ',', 'and', 'were', 'having', 'a', 'boy', ',', 'and', 'a', 'girl', '.']]	Neutral
s01	e16	c03	u002	['Teacher']	Good for you. Alrighty, next?	[['Good', 'for', 'you', '.'], ['Alrighty', ',', 'next', '?']]	Powerful
s01	e16	c03	u003	['Ross Geller']	Hi, um, Im err, Im Ross Geller, and err ah... ..thats, thats my boy in there, and uh, this is Carol Willick, and this... is Susan Bunch. Susan is um Carols, just, com... ..whos next?	[['Hi', ',', 'um', ',', 'Im', 'err', ',', 'Im', 'Ross', 'Geller', ',', 'and', 'err', 'ah', '...'], ['..'], ['thats', ',', 'thats', 'my', 'boy', 'in', 'there', ',', 'and', 'uh', ',', 'this', 'is', 'Carol', 'Willick', ',', 'and', 'this', '...'], ['is', 'Susan', 'Bunch', '.'], ['Susan', 'is', 'um', 'Carols', ',', 'just', ',', 'com', '...'], ['..'], ['whos', 'next', '?']]	Scared
s01	e16	c03	u004	['Teacher']	Im sorry, I didnt get... Susan is?	[['Im', 'sorry', ',', 'I', 'didnt', 'get', '...'], ['Susan', 'is', '?']]	Neutral
s01	e16	c03	u005	['Ross Geller']	Susan is Carols, Carols, Carols, friend...	[['Susan', 'is', 'Carols', ',', 'Carols', ',', 'Carols', ',', 'friend', '...']]	Scared
s01	e16	c03	u006	['Carol Willick']	Life partner.	[['Life', 'partner', '.']]	Neutral
s01	e16	c03	u007	['Ross Geller']	Like buddies.	[['Like', 'buddies', '.']]	Neutral
s01	e16	c03	u008	['Susan Bunch']	Like lovers.	[['Like', 'lovers', '.']]	Neutral
s01	e16	c03	u009	['Ross Geller']	You know how close women can get.	[['You', 'know', 'how', 'close', 'women', 'can', 'get', '.']]	Neutral
s01	e16	c03	u011	['Carol Willick']	Susan and I live together.	[['Susan', 'and', 'I', 'live', 'together', '.']]	Neutral
s01	e16	c03	u012	['Ross Geller']	Although I was married to her.	[['Although', 'I', 'was', 'married', 'to', 'her', '.']]	Joyful
s01	e16	c03	u013	['Susan Bunch']	Carol, not me.	[['Carol', ',', 'not', 'me', '.']]	Neutral
s01	e16	c03	u014	['Ross Geller']	Err, right.	[['Err', ',', 'right', '.']]	Scared
s01	e16	c03	u015	['Carol Willick']	Its a little complicated.	[['Its', 'a', 'little', 'complicated', '.']]	Neutral
s01	e16	c03	u016	['Ross Geller']	A little.	[['A', 'little', '.']]	Neutral
s01	e16	c03	u017	['Susan Bunch']	But were fine.	[['But', 'were', 'fine', '.']]	Neutral
s01	e16	c03	u018	['Ross Geller']	Absolutely. So, twins... hah! Thats like two births. Ouch.	[['Absolutely', '.'], ['So', ',', 'twins', '...'], ['hah', '!'], ['Thats', 'like', 'two', 'births', '.'], ['Ouch', '.']]	Powerful
s01	e16	c04	u002	['Chandler Bing']	And to you too, Helen.	[['And', 'to', 'you', 'too', ',', 'Helen', '.']]	Mad
s01	e16	c04	u003	['Helen']	Nina Bookbinder is here to see you.	[['Nina', 'Bookbinder', 'is', 'here', 'to', 'see', 'you', '.']]	Neutral
s01	e16	c04	u004	['Chandler Bing']	Oh, okay. Send her in.	[['Oh', ',', 'okay', '.'], ['Send', 'her', 'in.']]	Neutral
s01	e16	c04	u006	['Nina Bookbinder']	Hi.	[['Hi', '.']]	Neutral
s01	e16	c04	u007	['Chandler Bing']	Hi, Nina. Come on in.	[['Hi', ',', 'Nina', '.'], ['Come', 'on', 'in.']]	Neutral
s01	e16	c04	u008	['Nina Bookbinder']	You wanted to see me?	[['You', 'wanted', 'to', 'see', 'me', '?']]	Neutral
s01	e16	c04	u009	['Chandler Bing']	Uh, Yes. Yes. Ive just been going over your data here, and little thing, youve been post-dating your Friday numbers.	[['Uh', ',', 'Yes', '.'], ['Yes', '.'], ['Ive', 'just', 'been', 'going', 'over', 'your', 'data', 'here', ',', 'and', 'little', 'thing', ',', 'youve', 'been', 'post-dating', 'your', 'Friday', 'numbers', '.']]	Mad
s01	e16	c04	u010	['Nina Bookbinder']	Which is bad, because?	[['Which', 'is', 'bad', ',', 'because', '?']]	Neutral
s01	e16	c04	u011	['Chandler Bing']	Well, it throws my WENUS out of whack.	[['Well', ',', 'it', 'throws', 'my', 'WENUS', 'out', 'of', 'whack', '.']]	Mad
s01	e16	c04	u012	['Nina Bookbinder']	Your... excuse me?	[['Your', '...'], ['excuse', 'me', '?']]	Neutral
s01	e16	c04	u013	['Chandler Bing']	WENUS. Weekly Estimated Net...	[['WENUS', '.'], ['Weekly', 'Estimated', 'Net', '...']]	Neutral
s01	e16	c04	u014	['Nina Bookbinder']	"Oh, Net Usage Statistics, right. Gotcha, gotcha. Wont happen again. I wouldnt want to do anything to hurt your... ""wenus."""	"[['Oh', ',', 'Net', 'Usage', 'Statistics', ',', 'right', '.'], ['Gotcha', ',', 'gotcha', '.'], ['Wont', 'happen', 'again', '.'], ['I', 'wouldnt', 'want', 'to', 'do', 'anything', 'to', 'hurt', 'your', '...'], ['""', 'wenus', '.', '""']]"	Neutral
s01	e16	c06	u001	['Ross Geller']	Sorry.	[['Sorry', '.']]	Sad
s01	e16	c06	u002	['Ross Geller']	Hi. Sorry Im late. Wheres, wheres Carol?	[['Hi', '.'], ['Sorry', 'Im', 'late', '.'], ['Wheres', ',', 'wheres', 'Carol', '?']]	Neutral
s01	e16	c06	u003	['Susan Bunch']	Stuck at school. Some parent-teacher thing. You can go. I'll get the information.	"[['Stuck', 'at', 'school', '.'], ['Some', 'parent', '-', 'teacher', 'thing', '.'], ['You', 'can', 'go', '.'], ['I', ""'ll"", 'get', 'the', 'information', '.']]"	Neutral
s01	e16	c06	u004	['Ross Geller']	No... No... No. I think I should stay, I think we should both know whats going on.	[['No', '.'], ['..'], ['No', '.'], ['..'], ['No', '.'], ['I', 'think', 'I', 'should', 'stay', ',', 'I', 'think', 'we', 'should', 'both', 'know', 'whats', 'going', 'on', '.']]	Powerful
s01	e16	c06	u005	['Susan Bunch']	Oh, good. Thisll be fun.	[['Oh', ',', 'good', '.'], ['Thisll', 'be', 'fun', '.']]	Joyful
s01	e16	c06	u006	['Teacher']	Alrighty. Were gonna start with some basic third stage breathing exercises, so Mummies, why dont you get on your back? And... coaches, you should be supporting Mummys head.	[['Alrighty', '.'], ['Were', 'gon', 'na', 'start', 'with', 'some', 'basic', 'third', 'stage', 'breathing', 'exercises', ',', 'so', 'Mummies', ',', 'why', 'dont', 'you', 'get', 'on', 'your', 'back', '?'], ['And', '...'], ['coaches', ',', 'you', 'should', 'be', 'supporting', 'Mummys', 'head', '.']]	Neutral
s01	e16	c06	u008	['Ross Geller', 'Susan Bunch']	What? What? What?	[['What', '?'], ['What', '?'], ['What', '?']]	Scared
s01	e16	c06	u009	['Susan Bunch']	I am supposed to be the mommy?	[['I', 'am', 'supposed', 'to', 'be', 'the', 'mommy', '?']]	Scared
s01	e16	c06	u010	['Ross Geller']	Okay, I'm gonna play my sperm card one more time.	"[['Okay', ',', 'I', ""'m"", 'gon', 'na', 'play', 'my', 'sperm', 'card', 'one', 'more', 'time', '.']]"	Neutral
s01	e16	c06	u011	['Susan Bunch']	Look, I dont see why I should have to miss out on the coaching training just because I'm a woman.	"[['Look', ',', 'I', 'dont', 'see', 'why', 'I', 'should', 'have', 'to', 'miss', 'out', 'on', 'the', 'coaching', 'training', 'just', 'because', 'I', ""'m"", 'a', 'woman', '.']]"	Mad
s01	e16	c06	u012	['Ross Geller']	I see. So what do you propose to do?	[['I', 'see', '.'], ['So', 'what', 'do', 'you', 'propose', 'to', 'do', '?']]	Neutral
