season	episode	scene	utterance	speaker	transcript	tokens	emotion
s01	e11	c01	u001	['Phoebe Buffay']	Do you think they have yesterday's daily news?	"[['Do', 'you', 'think', 'they', 'have', 'yesterday', ""'s"", 'daily', 'news', '?']]"	Neutral
s01	e11	c01	u002	['Monica Geller']	Why?	[['Why', '?']]	Neutral
s01	e11	c01	u003	['Phoebe Buffay']	Just wanna check my horoscope, see if it was right.	[['Just', 'wan', 'na', 'check', 'my', 'horoscope', ',', 'see', 'if', 'it', 'was', 'right', '.']]	Peaceful
s01	e11	c01	u004	['Monica Geller']	Oh my God. Phoebe. Don't look now, but behind us is a guy who has the potential to break our hearts and plunge us into a pit of depression.	"[['Oh', 'my', 'God', '.'], ['Phoebe', '.'], ['Do', ""n't"", 'look', 'now', ',', 'but', 'behind', 'us', 'is', 'a', 'guy', 'who', 'has', 'the', 'potential', 'to', 'break', 'our', 'hearts', 'and', 'plunge', 'us', 'into', 'a', 'pit', 'of', 'depression', '.']]"	Joyful
s01	e11	c01	u005	['Phoebe Buffay']	Where? Ooh, come to Momma.	[['Where', '?'], ['Ooh', ',', 'come', 'to', 'Momma', '.']]	Joyful
s01	e11	c01	u006	['Monica Geller']	He's coming. Be cool, be cool, be cool.	"[['He', ""'s"", 'coming', '.'], ['Be', 'cool', ',', 'be', 'cool', ',', 'be', 'cool', '.']]"	Scared
s01	e11	c01	u008	['Guy']	Nice hat.	[['Nice', 'hat', '.']]	Neutral
s01	e11	c01	u009	['Monica Geller', 'Phoebe Buffay']	Thanks.	[['Thanks', '.']]	Joyful
s01	e11	c01	u011	['Phoebe Buffay']	We should do something. Whistle.	[['We', 'should', 'do', 'something', '.'], ['Whistle', '.']]	Joyful
s01	e11	c01	u012	['Monica Geller']	We are not going to whistle.	[['We', 'are', 'not', 'going', 'to', 'whistle', '.']]	Mad
s01	e11	c01	u013	['Phoebe Buffay']	Come on, do it.	[['Come', 'on', ',', 'do', 'it', '.']]	Joyful
s01	e11	c01	u014	['Monica Geller']	No!	[['No', '!']]	Mad
s01	e11	c01	u015	['Phoebe Buffay']	Do it!	[['Do', 'it', '!']]	Powerful
s01	e11	c01	u016	['Monica Geller']	No!	[['No', '!']]	Mad
s01	e11	c01	u017	['Phoebe Buffay']	Do it do it do it!	[['Do', 'it', 'do', 'it', 'do', 'it', '!']]	Joyful
s01	e11	c01	u018	['Monica Geller']	Woo-woo!	[['Woo', '-', 'woo', '!']]	Joyful
s01	e11	c01	u020	['Phoebe Buffay']	I can't believe you did that!	"[['I', 'ca', ""n't"", 'believe', 'you', 'did', 'that', '!']]"	Joyful
s01	e11	c02	u001	['Monica Geller']	Why did I 'woo-hoo'? I mean, what was I hoping would happen? That-that he'd turn round and say 'I love that sound, I must have you now'?	"[['Why', 'did', 'I', ""'"", 'woo', '-', 'hoo', ""'"", '?'], ['I', 'mean', ',', 'what', 'was', 'I', 'hoping', 'would', 'happen', '?'], ['That', '-', 'that', 'he', ""'d"", 'turn', 'round', 'and', 'say', ""'"", 'I', 'love', 'that', 'sound', ',', 'I', 'must', 'have', 'you', 'now', ""'"", '?']]"	Joyful
s01	e11	c02	u002	['Phoebe Buffay']	I just wish there was something we could do. Hello. Hello, Coma Guy. GET UP, YOU GIRL SCOUT! UP! UP! UP!	[['I', 'just', 'wish', 'there', 'was', 'something', 'we', 'could', 'do', '.'], ['Hello', '.'], ['Hello', ',', 'Coma', 'Guy', '.'], ['GET', 'UP', ',', 'YOU', 'GIRL', 'SCOUT', '!'], ['UP', '!'], ['UP', '!'], ['UP', '!']]	Powerful
s01	e11	c02	u003	['Monica Geller']	Phoebe, what are you doing?	[['Phoebe', ',', 'what', 'are', 'you', 'doing', '?']]	Neutral
s01	e11	c02	u004	['Phoebe Buffay']	Maybe nobody's tried this.	"[['Maybe', 'nobody', ""'s"", 'tried', 'this', '.']]"	Neutral
s01	e11	c02	u005	['Monica Geller']	I wish we at least knew his name... Look at that face. I mean, even sleeping, he looks smart. I bet he's a lawyer.	"[['I', 'wish', 'we', 'at', 'least', 'knew', 'his', 'name', '...'], ['Look', 'at', 'that', 'face', '.'], ['I', 'mean', ',', 'even', 'sleeping', ',', 'he', 'looks', 'smart', '.'], ['I', 'bet', 'he', ""'s"", 'a', 'lawyer', '.']]"	Neutral
s01	e11	c02	u006	['Phoebe Buffay']	Yeah, but did you see the dents in his knuckles? That means he's artistic.	"[['Yeah', ',', 'but', 'did', 'you', 'see', 'the', 'dents', 'in', 'his', 'knuckles', '?'], ['That', 'means', 'he', ""'s"", 'artistic', '.']]"	Neutral
s01	e11	c02	u007	['Monica Geller']	Okay, he's a lawyer, who teaches sculpting on the side. And- he can dance!	"[['Okay', ',', 'he', ""'s"", 'a', 'lawyer', ',', 'who', 'teaches', 'sculpting', 'on', 'the', 'side', '.'], ['And', '-', 'he', 'can', 'dance', '!']]"	Neutral
s01	e11	c02	u008	['Phoebe Buffay']	Oh! And, he's the kinda guy who, when you're talking, he's listening, y'know, and not saying 'Yeah, I understand' but really wondering what you look like naked.	"[['Oh', '!'], ['And', ',', 'he', ""'s"", 'the', 'kinda', 'guy', 'who', ',', 'when', 'you', ""'re"", 'talking', ',', 'he', ""'s"", 'listening', ',', ""y'know"", ',', 'and', 'not', 'saying', ""'"", 'Yeah', ',', 'I', 'understand', ""'"", 'but', 'really', 'wondering', 'what', 'you', 'look', 'like', 'naked', '.']]"	Joyful
s01	e11	c02	u009	['Monica Geller']	I wish all guys could be like him.	[['I', 'wish', 'all', 'guys', 'could', 'be', 'like', 'him', '.']]	Neutral
s01	e11	c02	u010	['Phoebe Buffay']	I know.	[['I', 'know', '.']]	Neutral
