season	episode	scene	utterance	speaker	transcript	tokens	emotion
s02	e15	c01	u002	['Joey Tribbiani']	Alright, no peeking. No peeking, no peeking, no peeking.	[['Alright', ',', 'no', 'peeking', '.'], ['No', 'peeking', ',', 'no', 'peeking', ',', 'no', 'peeking', '.']]	Joyful
s02	e15	c01	u003	['Chandler Bing']	Alright, alright, but you better be wearing clothes when I open my eyes.	[['Alright', ',', 'alright', ',', 'but', 'you', 'better', 'be', 'wearing', 'clothes', 'when', 'I', 'open', 'my', 'eyes', '.']]	Joyful
s02	e15	c01	u004	['Joey Tribbiani']	Alright open your eyes.	[['Alright', 'open', 'your', 'eyes', '.']]	Joyful
s02	e15	c01	u005	['Chandler Bing']	Sweet mother of all that is good and pure.	[['Sweet', 'mother', 'of', 'all', 'that', 'is', 'good', 'and', 'pure', '.']]	Joyful
s02	e15	c01	u006	['Joey Tribbiani']	Huh? Days of our Lives picked up my option.	[['Huh', '?'], ['Days', 'of', 'our', 'Lives', 'picked', 'up', 'my', 'option', '.']]	Joyful
s02	e15	c01	u007	['Chandler Bing']	Congratulations!	[['Congratulations', '!']]	Joyful
s02	e15	c01	u008	['Joey Tribbiani']	I know. chandler: Now we can finally watch Green Acres the way it was meant to be seen.	[['I', 'know', '.'], ['chandler', ':', 'Now', 'we', 'can', 'finally', 'watch', 'Green', 'Acres', 'the', 'way', 'it', 'was', 'meant', 'to', 'be', 'seen', '.']]	Joyful
s02	e15	c01	u009	['Joey Tribbiani']	Uh-huh.	[['Uh-huh', '.']]	Neutral
s02	e15	c01	u010	['Chandler Bing']	So uh, which one is mine?	[['So', 'uh', ',', 'which', 'one', 'is', 'mine', '?']]	Neutral
s02	e15	c01	u011	['Joey Tribbiani']	Whichever one you want, man. Whichever one you want. Not that one.	[['Whichever', 'one', 'you', 'want', ',', 'man', '.'], ['Whichever', 'one', 'you', 'want', '.'], ['Not', 'that', 'one', '.']]	Joyful
s02	e15	c01	u012	['Chandler Bing']	Ohh yes.	[['Ohh', 'yes', '.']]	Joyful
s02	e15	c01	u013	['Joey Tribbiani']	Ohh yeah, that's the stuff.	"[['Ohh', 'yeah', ',', 'that', ""'s"", 'the', 'stuff', '.']]"	Joyful
s02	e15	c01	u014	['Chandler Bing']	Do we dare?	[['Do', 'we', 'dare', '?']]	Joyful
s02	e15	c01	u015	['Joey Tribbiani']	We dare.	[['We', 'dare', '.']]	Joyful
s02	e15	c01	u016	['Both']	Aaahhhh. AAAAHHHHHH.	[['Aaahhhh', '.'], ['AAAAHHHHHH', '.']]	Peaceful
