season	episode	scene	utterance	speaker	transcript	tokens	emotion
s04	e09	c01	u002	['Phoebe Buffay']	Okay!	[['Okay', '!']]	Neutral
s04	e09	c01	u003	['Monica Geller']	Come on, no peeking!	[['Come', 'on', ',', 'no', 'peeking', '!']]	Powerful
s04	e09	c01	u004	['Chandler Bing']	Our eyes are closed and we're about to cross the street. Very good.	"[['Our', 'eyes', 'are', 'closed', 'and', 'we', ""'re"", 'about', 'to', 'cross', 'the', 'street', '.'], ['Very', 'good', '.']]"	Powerful
s04	e09	c01	u005	['Phoebe Buffay']	Okayyyyy, open up!	[['Okayyyyy', ',', 'open', 'up', '!']]	Powerful
s04	e09	c01	u007	['Ross Geller']	What did you want to show us? Because all I can see is this bitchin' van!	"[['What', 'did', 'you', 'want', 'to', 'show', 'us', '?'], ['Because', 'all', 'I', 'can', 'see', 'is', 'this', 'bitchin', ""'"", 'van', '!']]"	Joyful
s04	e09	c01	u008	['Phoebe Buffay']	Yeah, it's for our catering business!	"[['Yeah', ',', 'it', ""'s"", 'for', 'our', 'catering', 'business', '!']]"	Joyful
s04	e09	c01	u009	['Joey Tribbiani']	I think I know that girl.	[['I', 'think', 'I', 'know', 'that', 'girl', '.']]	Neutral
s04	e09	c01	u010	['Monica Geller']	All right, umm, we're not gonna really keep it this way though.	"[['All', 'right', ',', 'umm', ',', 'we', ""'re"", 'not', 'gon', 'na', 'really', 'keep', 'it', 'this', 'way', 'though', '.']]"	Neutral
s04	e09	c01	u011	['Rachel Green']	No?	[['No', '?']]	Neutral
s04	e09	c01	u012	['Phoebe Buffay']	No, we're gonna paint over the sword, and replace it with a baguette.	"[['No', ',', 'we', ""'re"", 'gon', 'na', 'paint', 'over', 'the', 'sword', ',', 'and', 'replace', 'it', 'with', 'a', 'baguette', '.']]"	Joyful
s04	e09	c01	u013	['Rachel Green']	Oh!	[['Oh', '!']]	Sad
s04	e09	c01	u014	['Phoebe Buffay']	And also, we don't know what to do with this.	"[['And', 'also', ',', 'we', 'do', ""n't"", 'know', 'what', 'to', 'do', 'with', 'this', '.']]"	Joyful
s04	e09	c01	u015	['Joey Tribbiani']	Oh yeah, I definitely know her.	[['Oh', 'yeah', ',', 'I', 'definitely', 'know', 'her', '.']]	Joyful
s04	e09	c03	u002	['Rachel Green']	Oh, uh, Joanna I was wondering if I could ask you something. There's an opening for an assistant buyer in Junior Miss...	"[['Oh', ',', 'uh', ',', 'Joanna', 'I', 'was', 'wondering', 'if', 'I', 'could', 'ask', 'you', 'something', '.'], ['There', ""'s"", 'an', 'opening', 'for', 'an', 'assistant', 'buyer', 'in', 'Junior', 'Miss.', '..']]"	Powerful
s04	e09	c03	u003	['Joanna']	Okay, but that would actually be a big step down for me.	[['Okay', ',', 'but', 'that', 'would', 'actually', 'be', 'a', 'big', 'step', 'down', 'for', 'me', '.']]	Powerful
s04	e09	c03	u004	['Rachel Green']	Well, actually, I meant for me. The hiring committee is meeting people all day and...	[['Well', ',', 'actually', ',', 'I', 'meant', 'for', 'me', '.'], ['The', 'hiring', 'committee', 'is', 'meeting', 'people', 'all', 'day', 'and', '...']]	Powerful
s04	e09	c03	u005	['Joanna']	Oh. Well, I wish I could say no, but you can't stay my assistant forever. Neither can you Sophie, but for different reasons.	"[['Oh', '.'], ['Well', ',', 'I', 'wish', 'I', 'could', 'say', 'no', ',', 'but', 'you', 'ca', ""n't"", 'stay', 'my', 'assistant', 'forever', '.'], ['Neither', 'can', 'you', 'Sophie', ',', 'but', 'for', 'different', 'reasons', '.']]"	Powerful
s04	e09	c03	u006	['Rachel Green']	God, I am so glad you don't have a problem with this, because if you did, I wouldn't even consider applying.	"[['God', ',', 'I', 'am', 'so', 'glad', 'you', 'do', ""n't"", 'have', 'a', 'problem', 'with', 'this', ',', 'because', 'if', 'you', 'did', ',', 'I', 'would', ""n't"", 'even', 'consider', 'applying', '.']]"	Powerful
s04	e09	c03	u007	['Joanna']	Really? Well, in that case...	[['Really', '?'], ['Well', ',', 'in', 'that', 'case', '...']]	Scared
s04	e09	c03	u008	['Rachel Green']	And that's I'm so glad... there's no problem.	"[['And', 'that', ""'s"", 'I', ""'m"", 'so', 'glad', '...'], ['there', ""'s"", 'no', 'problem', '.']]"	Scared
s04	e09	c03	u009	['Joanna']	That's fine, actually I'm on the hiring committee, so there'll be at least one friendly face.	"[['That', ""'s"", 'fine', ',', 'actually', 'I', ""'m"", 'on', 'the', 'hiring', 'committee', ',', 'so', 'there', ""'ll"", 'be', 'at', 'least', 'one', 'friendly', 'face', '.']]"	Joyful
s04	e09	c03	u010	['Rachel Green']	Ohh! That's great!	"[['Ohh', '!'], ['That', ""'s"", 'great', '!']]"	Joyful
s04	e09	c03	u011	['Joanna']	You know, Junior Miss is where I started. Oh, I had to sleep with the ugliest guy to get that job.	[['You', 'know', ',', 'Junior', 'Miss', 'is', 'where', 'I', 'started', '.'], ['Oh', ',', 'I', 'had', 'to', 'sleep', 'with', 'the', 'ugliest', 'guy', 'to', 'get', 'that', 'job', '.']]	Powerful
s04	e09	c03	u012	['Rachel Green']	Really?!	[['Really', '?!']]	Scared
s04	e09	c03	u013	['Joanna']	No-ho-ho! Yeah. I mean, no-no-no-no-no, don't you worry, I'm sure with your qualifications you won't need to sleep with some guy to get that job. Although, I might need some convincing.	"[['No', '-', 'ho', '-', 'ho', '!'], ['Yeah', '.'], ['I', 'mean', ',', 'no', '-', 'no', '-', 'no', '-', 'no', '-', 'no', ',', 'do', ""n't"", 'you', 'worry', ',', 'I', ""'m"", 'sure', 'with', 'your', 'qualifications', 'you', 'wo', ""n't"", 'need', 'to', 'sleep', 'with', 'some', 'guy', 'to', 'get', 'that', 'job', '.'], ['Although', ',', 'I', 'might', 'need', 'some', 'convincing', '.']]"	Sad
s04	e09	c03	u014	['Rachel Green']	Well, I, umm...	[['Well', ',', 'I', ',', 'umm', '...']]	Joyful
s04	e09	c03	u015	['Joanna']	Kidding! God, I feel wild today!	[['Kidding', '!'], ['God', ',', 'I', 'feel', 'wild', 'today', '!']]	Joyful
s04	e09	c04	u002	['Chandler Bing']	Oh man! I am so excited-I may vomit!	[['Oh', 'man', '!'], ['I', 'am', 'so', 'excited', '-', 'I', 'may', 'vomit', '!']]	Joyful
s04	e09	c04	u003	['Joey Tribbiani']	Will you calm down, he's just a human guy.	"[['Will', 'you', 'calm', 'down', ',', 'he', ""'s"", 'just', 'a', 'human', 'guy', '.']]"	Peaceful
s04	e09	c04	u004	['Chandler Bing']	Look you don't understand, Gandolf is amazing. Y'know you're never know what's gonna end up happening, you go out for a couple of beers and end up on a fishing boat to Nova Scotia!	"[['Look', 'you', 'do', ""n't"", 'understand', ',', 'Gandolf', 'is', 'amazing', '.'], [""Y'know"", 'you', ""'re"", 'never', 'know', 'what', ""'s"", 'gon', 'na', 'end', 'up', 'happening', ',', 'you', 'go', 'out', 'for', 'a', 'couple', 'of', 'beers', 'and', 'end', 'up', 'on', 'a', 'fishing', 'boat', 'to', 'Nova', 'Scotia', '!']]"	Joyful
