season	episode	scene	utterance	speaker	transcript	tokens	emotion
s04	e01	c01	u002	['Ross Geller']	Hi!	[['Hi', '!']]	Joyful
s04	e01	c01	u003	['Bonnie', 'Rachel Green']	Hi!	[['Hi', '!']]	Joyful
s04	e01	c01	u004	['Bonnie']	Rachel was just helping me out. My head got all sunburned.	[['Rachel', 'was', 'just', 'helping', 'me', 'out', '.'], ['My', 'head', 'got', 'all', 'sunburned', '.']]	Neutral
s04	e01	c01	u005	['Ross Geller']	Awww.	[['Awww', '.']]	Peaceful
s04	e01	c01	u006	['Bonnie']	Thanks a million.	[['Thanks', 'a', 'million', '.']]	Neutral
s04	e01	c01	u007	['Rachel Green']	Oh, you're welcome a million.	"[['Oh', ',', 'you', ""'re"", 'welcome', 'a', 'million', '.']]"	Peaceful
s04	e01	c01	u008	['Bonnie']	Okay, I'll see you in our room.	"[['Okay', ',', 'I', ""'ll"", 'see', 'you', 'in', 'our', 'room', '.']]"	Neutral
s04	e01	c01	u009	['Ross Geller']	Yeah.	[['Yeah', '.']]	Peaceful
s04	e01	c01	u010	['Rachel Green']	Oh my God.	[['Oh', 'my', 'God', '.']]	Scared
s04	e01	c01	u011	['Ross Geller']	I know.	[['I', 'know', '.']]	Neutral
s04	e01	c01	u013	['Ross Geller']	Okay, I gotta go.	[['Okay', ',', 'I', 'got', 'ta', 'go', '.']]	Scared
s04	e01	c01	u014	['Rachel Green']	Whoa! What?! Why?!	[['Whoa', '!'], ['What', '?!'], ['Why', '?!']]	Scared
s04	e01	c01	u015	['Ross Geller']	Well, I-I gotta go break up with Bonnie.	[['Well', ',', 'I', '-', 'I', 'got', 'ta', 'go', 'break', 'up', 'with', 'Bonnie', '.']]	Powerful
s04	e01	c01	u016	['Rachel Green']	Here?! Now?!	[['Here', '?!'], ['Now', '?!']]	Scared
s04	e01	c01	u017	['Ross Geller']	Well, yeah. I can't-I can't stay here all night, and if I go in there she's-she's gonna wanna... do stuff.	"[['Well', ',', 'yeah', '.'], ['I', 'ca', ""n't"", '-', 'I', 'ca', ""n't"", 'stay', 'here', 'all', 'night', ',', 'and', 'if', 'I', 'go', 'in', 'there', 'she', ""'s"", '-', 'she', ""'s"", 'gon', 'na', 'wan', 'na', '...'], ['do', 'stuff', '.']]"	Scared
s04	e01	c01	u018	['Rachel Green']	Well, can't you tell her that you are not in the mood?	"[['Well', ',', 'ca', ""n't"", 'you', 'tell', 'her', 'that', 'you', 'are', 'not', 'in', 'the', 'mood', '?']]"	Neutral
s04	e01	c01	u019	['Ross Geller']	No, she likes that. Yeah. Faking sleep doesn't work either, I can't tell you how many mornings I woke up with her...	"[['No', ',', 'she', 'likes', 'that', '.'], ['Yeah', '.'], ['Faking', 'sleep', 'does', ""n't"", 'work', 'either', ',', 'I', 'ca', ""n't"", 'tell', 'you', 'how', 'many', 'mornings', 'I', 'woke', 'up', 'with', 'her', '...']]"	Scared
s04	e01	c01	u020	['Rachel Green']	Whoa-ho.	[['Whoa', '-', 'ho', '.']]	Scared
s04	e01	c01	u021	['Ross Geller']	Whoa-oh, okay! Yeah, why am I telling you that?	[['Whoa', '-', 'oh', ',', 'okay', '!'], ['Yeah', ',', 'why', 'am', 'I', 'telling', 'you', 'that', '?']]	Scared
s04	e01	c01	u022	['Rachel Green']	I don't know.	"[['I', 'do', ""n't"", 'know', '.']]"	Neutral
s04	e01	c01	u024	['Ross Geller']	Yeah, yeah. It wasn't every morning.	"[['Yeah', ',', 'yeah', '.'], ['It', 'was', ""n't"", 'every', 'morning', '.']]"	Neutral
s04	e01	c01	u025	['Rachel Green']	Oh, making it worse!	[['Oh', ',', 'making', 'it', 'worse', '!']]	Mad
s04	e01	c01	u026	['Ross Geller']	Okay.	[['Okay', '.']]	Neutral
s04	e01	c02	u002	['Phoebe Abbott']	So I guess you'd like to know how it all happened.	"[['So', 'I', 'guess', 'you', ""'d"", 'like', 'to', 'know', 'how', 'it', 'all', 'happened', '.']]"	Powerful
s04	e01	c02	u003	['Phoebe Buffay']	I-I mean I, well I think I can figure it out. I guess y'know I was born, and everyone started lying their asses off!	"[['I', '-', 'I', 'mean', 'I', ',', 'well', 'I', 'think', 'I', 'can', 'figure', 'it', 'out', '.'], ['I', 'guess', ""y'know"", 'I', 'was', 'born', ',', 'and', 'everyone', 'started', 'lying', 'their', 'asses', 'off', '!']]"	Powerful
