start_time	word
89.8	How'd
89.9	someone
90.0	get
90.1	your
90.2	credit
91.9	card
92.1	number?
92.2	I
92.4	have
92.6	no
92.8	idea.
93.0	Look
93.2	how
93.4	much
93.6	they
93.8	spent!
95.8	Calm
96.1	down.
96.7	You
97.2	only
97.4	have
97.6	to
97.6	pay
97.8	for
97.9	the
98.0	stuff
98.2	you
98.4	bought.
98.8	Still,
98.9	it's
98.9	just
99.0	such
99.0	reckless
99.1	spending.
102.2	When
102.4	somebody
102.8	steals
103.4	your
103.6	credit
103.8	card...
103.7	...they've
105.7	kind
107.7	of
109.7	already
111.7	thrown
113.7	caution
115.7	to
117.7	the
119.7	wind.
110.0	Wow,
112.0	what
114.0	a
116.0	geek.
118.0	They
120.0	spent
122.0	$69.95
124.0	on
126.0	a
128.0	Wonder
130.0	Mop.
116.5	That's
116.7	me.
120.4	Oh!
120.6	Oh,
120.8	the
121.0	yuck.
123.3	He's
123.5	doing
123.7	it
123.9	again!
124.9	Marcel,
125.1	stop
125.3	humping
125.5	the
125.7	lamp!
127.4	Stop
127.6	humping!
127.8	Now,
128.0	Marcel,
128.2	come
128.4	back!
129.9	Come
130.1	here,
130.3	Marcel!
131.2	Oh,
131.4	no,
131.6	no!
131.8	Not
132.0	in
132.2	my
132.4	room!
132.6	I'll
132.8	get
133.0	him.
133.6	You've
133.8	got
134.0	to
134.2	do
134.4	something
134.6	about
134.8	the
135.0	humping.
136.8	What?
137.0	It's
137.2	just
137.4	a
137.6	phase.
139.2	Well,
139.4	that's
139.6	what
139.8	we
140.0	said
140.2	about
140.4	Joey.
144.2	Hey,
146.2	would
148.2	you
150.2	all
152.2	relax?
154.2	It's
156.2	not
158.2	that
160.2	big
162.2	a
164.2	deal.
147.8	Marcel,
148.0	stop
148.2	it!
148.4	Marcel!
148.6	Bad
148.8	monkey!
150.3	Ugh!
152.2	Let's
152.4	just
152.6	say
152.8	my
153.0	Curious
153.2	George
153.4	doll
153.6	is
153.8	no
154.0	longer
154.2	curious.
207.0	Ugh,
208.2	Monica,
209.3	you
209.5	are
209.7	not
209.9	still
210.1	going
210.3	over
210.5	that
210.7	thing.
210.8	This
211.0	woman's
211.2	living
211.4	my
211.6	life.
211.8	What?
214.1	She's
214.3	living
214.5	my
214.7	life,
214.9	and
215.1	she's
215.3	doing
215.5	it
215.7	better
215.9	than
216.1	me.
218.2	Look
218.4	at
218.6	this.
218.8	Look.
220.4	She
220.6	buys
220.8	tickets
221.0	to
221.2	plays
221.4	I
221.6	want
221.8	to
222.0	see.
223.2	She
223.4	shops
223.6	at
223.8	stores
224.0	that
224.2	I'm
224.4	intimidated
224.6	by
224.8	the
225.0	salespeople.
227.6	She
227.8	spent
228.0	$300
228.2	on
228.4	art
228.6	supplies.
229.5	You're
229.7	not
229.9	an
230.1	artist.
231.0	Yeah,
231.2	well,
231.4	I
231.6	might
231.8	be
232.0	if
232.2	I
232.4	had
232.6	the
232.8	supplies.
234.8	I
235.0	mean,
235.2	I
235.4	could
235.6	do
235.8	all
236.0	this
236.2	stuff.
236.4	Only
236.6	I
236.8	don't.
239.6	Oh,
239.8	Monica,
240.0	come
240.2	on.
240.4	You
240.6	do
240.8	cool
241.0	things.
242.2	Oh,
242.4	really?
242.6	Let's
242.8	compare,
243.0	shall
243.2	we?
244.6	Oh,
244.8	it's
245.0	so
245.2	late
245.4	for
245.6	"""shall"
245.8	"we?"""
248.7	Do
248.9	I
249.1	go
249.3	horseback
249.5	riding
249.7	in
249.9	the
250.1	park,
250.3	hmm?
251.3	Do
251.5	I
251.7	take
251.9	classes
252.1	at
252.3	The
252.5	New
252.7	School?
253.4	No.
253.6	No.
256.0	This
256.2	is
256.4	so
256.6	unfair.
257.5	She's
257.7	got
257.9	everything
258.1	I
258.3	want,
258.5	and
258.7	she
258.9	doesn't
259.1	have
259.3	my
259.5	mother.
269.3	How
269.5	about
269.7	Joey
269.9	Paponi?
271.7	No,
271.8	still
271.8	too
271.9	ethnic.
272.0	My
272.0	agent
272.1	thinks
272.2	I
272.3	should
272.3	have
272.4	a
273.4	name
274.5	that's
275.5	more
275.7	neutral.
276.1	Joey
276.3	Switzerland?
282.8	Plus
283.0	I
283.2	think
283.4	it
283.6	should
283.8	be
284.0	Joe.
284.2	Joey
284.4	makes
284.6	me
284.8	sound
285.0	like
285.2	I'm...
287.3	...this
287.5	big.
288.7	Which
288.9	I'm
289.1	not!
292.5	Joe,
292.7	Joe,
292.9	Joe...
293.1	Stalin?
297.4	Stalin.
300.1	Do
300.3	I
300.5	know
300.7	that
300.9	name?
301.1	That
301.3	sounds
301.5	familiar.
302.8	Well,
303.0	it
303.2	does
303.4	not
303.6	ring
303.8	a
304.0	bell
304.2	with
304.4	me.
304.6	Huh.
306.5	Joe
306.7	Stalin.
312.0	You
312.2	know,
312.4	that's
312.6	pretty
312.8	good.
314.5	You
314.7	might
314.9	want
315.1	to
315.3	try
315.5	Joseph.
315.7	Ah!
322.9	Joseph
323.1	Stalin!
326.0	I
326.2	think
326.4	you'd
326.6	remember
326.8	that!
327.0	Oh,
327.2	yes!
330.0	Bye
330.2	Bye
330.4	Birdie,
330.6	starring
330.8	Joseph
331.0	Stalin.
332.9	Joseph
333.1	Stalin
333.3	is
333.5	the
333.7	Fiddler
333.9	on
334.1	the
334.3	Roof.
344.8	Hey.
345.0	Hey.
346.2	Hi.
349.6	Hi.
349.8	Uh,
350.0	yes,
350.2	this
350.4	is
350.6	Monica
350.8	Geller.
352.0	Um,
354.0	I'm
356.0	taking
358.0	classes
360.0	with
362.0	you,
364.0	and
366.0	I
368.0	was
370.0	wondering
372.0	what
374.0	they
376.0	were.
358.5	What
358.7	are
358.9	you
359.1	doing?
360.3	All
360.5	right,
360.7	great.
361.8	Great.
362.5	Thanks
363.1	a
363.3	lot.
363.9	I'm
364.1	going
364.3	to
364.5	tap
364.7	class.
365.9	So
366.1	you
366.3	can
366.5	dance
366.7	with
366.9	the
367.1	woman
367.3	that
367.5	stole
367.7	your
367.9	card?
369.4	She's
369.6	got
369.8	my
370.0	life.
370.2	I
370.4	want
370.6	to
370.8	see
371.0	who
371.2	she
371.4	is.
371.9	Go
372.1	to
372.3	the
372.5	post
372.7	office!
372.9	I'm
373.1	sure
373.3	her
373.5	picture's
373.7	up!
376.2	Honey,
376.4	you're
376.6	kind
376.8	of
377.0	losing
377.2	it
377.4	here.
378.4	This
378.6	is
378.8	really
379.0	becoming
379.2	a
379.4	weird
379.6	obsession.
381.4	This
381.5	is
381.6	madness,
381.7	I
381.8	tell
381.9	you.
383.4	For
383.6	the
383.8	love
384.0	of
384.2	God,
384.4	Monica,
384.6	don't
384.8	do
385.0	it!
389.1	Thank
389.3	you.
398.4	What
398.6	do
398.8	you
399.0	think?
400.2	Lots
400.4	of
400.6	things.
403.2	Which
403.4	one
403.6	do
403.8	you
404.0	think
404.2	she
404.4	is?
405.3	May
405.5	I
405.7	help
405.9	you?
406.1	Oh,
406.3	no,
406.5	thanks.
407.1	We're
407.3	just
407.5	here
407.7	to
407.9	observe.
409.0	You
409.2	don't
409.4	observe
409.6	a
409.8	dance
410.0	class.
410.2	You
410.4	dance
410.6	a
410.8	dance
411.0	class!
413.0	Spare
413.2	shoes
413.4	are
413.6	over
413.8	there.
417.7	What
417.9	does
418.1	she
418.3	mean?
419.2	I
419.4	think
419.6	she
419.8	means,
420.0	"""You"
420.2	dance...
421.2	...a
421.4	dance
421.6	"class!"""
423.1	Come
423.3	on,
423.5	come
423.7	on,
423.9	come
424.1	on!
425.1	Really?
427.0	Hey,
427.2	do
427.4	you
427.6	see
427.8	anybody
428.0	you
428.2	think
428.4	could
428.6	be
428.8	me?
429.9	People,
430.1	last
430.3	time
430.5	there
430.7	were
430.9	yogurt
431.1	containers
431.3	lying
431.5	around
431.7	after
431.9	class.
434.7	Let's
434.9	not
435.1	have
435.3	that
435.5	happen
435.7	again!
437.3	She
437.5	could
437.7	be
437.9	you.
443.7	Let's
443.9	get
444.1	started.
445.6	Five,
445.8	six.
446.0	Five,
446.2	six,
446.4	seven,
446.6	eight.
454.4	Okay,
454.6	I'm
454.8	not
455.0	getting
455.2	this!
456.4	I'm
456.6	totally
456.8	getting
457.0	it!
463.6	Do
463.8	you
464.0	ever
464.2	just
464.4	feel
464.6	like
464.8	you're
465.0	so
465.2	unbelievably
465.4	uncoordinated?
475.2	What?
475.4	You
475.6	just
475.8	click
476.0	when
476.2	they
476.4	click.
479.3	All
479.5	right.
479.7	Now
479.9	everyone
480.1	grab
480.3	a
480.5	partner.
481.9	Oh!
482.1	Oh.
483.6	All
483.8	right.
484.0	And
484.2	my
484.4	dead
484.6	mother
484.8	said
485.0	you
485.2	are
485.4	it!
485.6	I'm
485.8	with
486.0	Rachel.
489.0	Great,
489.2	it's
489.4	gym
489.6	class
489.8	all
490.0	over
490.2	again.
491.9	Aww.
493.9	That's
494.1	all
494.3	right.
494.5	You
494.7	can
494.9	come
495.1	up
495.3	to
495.5	the
495.7	front
495.9	and
496.1	dance
496.3	with
496.5	me.
498.4	Why
498.6	don't
498.8	I
499.0	just
499.2	take
499.4	off
499.6	my
499.8	clothes
500.0	and
500.2	have
500.4	a
500.6	nightmare?
507.2	It's
507.4	okay,
507.6	it's
507.8	okay!
508.0	I'm
508.2	here,
508.4	I'm
508.6	here.
508.8	I'm
509.0	so
509.2	sorry
509.4	I'm
509.6	late.
512.1	Okay,
512.3	here
512.5	I
512.7	am.
513.5	So
513.7	who's
513.9	the
514.1	new
514.3	tense
514.5	girl?
516.5	She's
516.7	your
516.9	partner.
517.9	Hi,
518.1	I'm
518.3	Monica.
518.5	Hi.
521.1	Oh,
521.3	ha.
522.5	Monica.
525.3	Hi,
525.5	I'm
525.7	Mon...
527.0	Nana.
528.2	Monana?
528.4	Yeah.
531.4	It's
531.6	Dutch.
532.7	You're
532.9	kidding.
533.1	I
533.3	spent
533.5	three
533.7	years
533.9	in
534.1	Amsterdam.
535.5	[SPEAKING
535.7	IN
535.9	DUTCH]
538.9	Um,
539.1	Pennsylvania
539.3	Dutch.
543.2	And
543.4	we're
543.6	dancing!
544.7	Five,
544.9	six,
545.1	seven,
545.3	eight.
554.5	Hi.
557.6	Hey.
557.8	Hey.
559.5	Where
559.7	have
559.9	you
560.1	been?
560.3	I
560.5	just
560.7	got
560.9	back
561.1	from
561.3	the
561.5	vet.
562.9	She's
563.1	not
563.3	gonna
563.5	make
563.7	you
563.9	wear
564.1	a
564.3	big
564.5	plastic
564.7	cone,
564.9	is
565.1	she?
569.6	She
569.8	says
570.0	Marcel's
570.2	humping
570.4	thing
570.6	is
570.8	not
571.0	a
571.2	phase.
572.8	Apparently,
573.0	he's
573.2	reached
573.4	sexual
573.6	maturity.
576.9	Hey,
577.1	he
577.3	beat
577.5	you!
582.9	She
583.1	says,
583.3	as
583.5	time
583.7	goes
583.9	on,
584.1	he'll
584.3	start
584.5	getting
584.7	aggressive
584.9	and
585.1	violent.
588.1	What
588.3	does
588.5	this
588.7	mean?
591.9	I
592.1	have
592.3	to
592.5	give
592.7	him
592.9	up.
610.5	I
610.7	can't
610.9	believe
611.1	it.
611.3	This
611.5	sucks!
613.8	You
615.8	just
617.8	got
619.8	him.
621.8	How
623.8	could
625.8	he
627.8	be
629.8	an
631.8	adult
633.8	already?
617.4	I
617.6	know,
617.8	I
618.0	know.
618.2	One
618.4	day
618.6	he's
618.8	this
619.0	little
619.2	thing...
620.9	...and
621.1	before
621.3	you
621.5	know
621.7	it,
621.9	he's
622.1	this
622.3	little
622.5	thing...
623.6	...I
623.8	can't
624.0	get
624.2	off
624.4	my
624.6	leg.
627.6	Isn't
627.6	there
627.7	any
627.8	way
627.8	you
628.0	can
628.2	keep
628.4	him?
629.6	No.
629.8	No.
630.8	The
631.0	vet
631.2	said
631.4	that
631.6	unless
631.8	he's
632.0	in
632.2	a
632.4	place
632.6	where
632.8	he
633.0	has
633.2	regular
633.4	access...
634.8	...to
635.0	some
635.2	monkey
635.4	loving...
640.1	...he's
640.3	just
640.5	gonna
640.7	get
640.9	vicious.
642.3	I
642.5	just
642.7	gotta
642.9	get
643.1	him
643.3	into
643.5	a
643.7	zoo.
647.0	How
647.2	do
647.4	you
647.6	get
647.8	a
648.0	monkey
648.2	into
648.4	a
648.6	zoo?
648.8	I
649.0	know
649.2	that
649.4	one!
654.3	No,
654.5	that's
654.7	popes
654.9	into
655.1	a
655.3	Volkswagen.
658.8	We're
659.0	applying
659.2	to
659.4	a
659.6	lot
659.8	of
660.0	them.
660.2	Our
660.4	first
660.6	choice
660.8	would
661.0	be
661.2	a
661.4	state
661.6	zoo.
663.4	You
663.6	know,
663.8	like,
664.0	uh,
664.2	San
664.4	Diego.
666.7	Right?
668.5	But
668.7	that
668.9	may
669.1	just
669.3	be
669.5	a
669.7	pipe
669.9	dream
670.1	because
670.3	he's
670.5	out-of-state.
675.1	My
675.3	vet
675.5	knows
675.7	someone
675.9	at
676.1	Miami,
676.3	so
676.5	that's
676.7	a
676.9	possibility.
679.6	But
679.8	that's
680.0	two
680.2	blocks
680.4	from
680.6	the
680.8	beach.
681.0	It's
681.2	a
681.4	total
681.6	party
681.8	zoo.
687.9	Hey.
689.1	Hi.
689.3	We
689.5	found
689.7	the
689.9	girl!
691.1	What?
691.3	Did
691.5	you
691.7	call
691.9	the
692.1	cops?
692.9	Nope.
693.1	We
693.3	took
693.5	her
693.7	to
693.9	lunch.
694.6	Ah.
694.8	Your
695.0	own
695.2	brand
695.4	of
695.6	vigilante
695.8	justice.
699.1	Are
699.3	you
699.5	insane?
699.7	This
699.9	woman
700.1	stole
700.3	from
700.5	you!
701.9	She
702.1	stole!
702.3	She's
702.5	a
702.7	stealer!
705.2	After
705.4	you're
705.6	with
705.8	this
706.0	woman
706.2	for
706.4	10
706.6	minutes,
706.8	you
707.0	forget
707.2	all
707.4	that.
710.4	I
710.6	mean,
710.8	she's
711.0	this
711.2	astounding
711.4	person...
713.0	...with
713.2	this
713.4	amazing
713.6	spirit!
715.4	Yeah,
715.6	which
715.8	she
716.0	probably
716.2	stole
716.4	from
716.6	some
716.8	cheerleader!
720.8	Take
721.0	off
721.2	their
721.4	hats.
721.6	Popes
721.8	in
722.0	a
722.2	Volkswagen!
723.3	Mm-hm.
726.5	I
726.7	love
726.9	that
727.1	joke.
731.8	No
732.0	way!
732.2	No
732.4	way
732.6	did
732.8	you
733.0	do
733.2	this!
733.4	Monana
733.6	was
733.8	very
734.0	brave.
737.7	It
737.9	was
738.1	so
738.3	wild.
739.1	We
739.3	told
739.5	them
739.7	we
739.9	were
740.1	the
740.3	Gunnersons
740.5	in
740.7	room
740.9	615...
742.2	...only
743.0	to
743.2	find
743.4	out
743.6	the
743.8	Boston
744.0	Celtics
744.2	had
744.4	the
744.6	entire
744.8	sixth
745.0	floor!
746.2	So
746.4	when
746.6	they
746.8	caught
747.0	on
747.2	to
747.4	the
747.6	fact
747.8	that
748.0	we're
748.2	short
748.4	and
748.6	have
748.8	breasts...
750.2	They
750.4	threw
750.6	us
750.8	out.
751.0	I
751.2	was
751.4	thrown
751.6	out
751.8	of
752.0	a
752.2	hotel!
752.4	Me!
754.1	Go,
754.3	Monana!
758.2	Well,
758.4	you
758.6	ladies
758.8	are
759.0	not
759.2	the
759.4	only
759.6	ones
759.8	living
760.0	the
760.2	dream.
762.1	I
762.3	get
762.5	to
762.7	go
762.9	pour
763.1	coffee
763.3	for
763.5	people
763.7	I
763.9	don't
764.1	know.
764.3	Don't
764.5	wait
764.7	up.
768.4	Oh,
768.6	by
768.8	the
769.0	way...
770.5	...tomorrow
770.7	we're
770.9	auditioning
771.1	for
771.3	a
771.5	Broadway
771.7	show.
775.2	Excuse
775.4	me?
776.4	There's
776.6	an
776.8	open
777.0	call
777.2	for
777.4	Cats.
778.3	I'm
778.3	thinking
778.4	we
778.6	go
778.8	down
779.0	there,
779.2	sing
779.4	"""Memories""..."
781.3	...and
781.5	make
781.7	complete
781.9	fools
782.1	of
782.3	ourselves.
782.5	What
782.7	do
782.9	you
783.1	say?
