start_time	word
25.7	Coffee.
27.1	Thank
27.3	you.
27.5	Cappuccino.
29.5	[SPEAKING
29.7	IN
29.9	ITALIAN]
30.8	And
31.0	a
31.2	nice
31.4	hot
31.6	cider
31.8	for
32.0	Monica.
33.8	Aw,
34.0	thank
34.2	you.
35.9	Rach?
36.1	Yeah?
37.3	Why
37.5	does
37.7	my
37.9	cinnamon
38.1	stick
38.3	have
38.5	an
38.7	eraser?
41.2	Oh.
42.5	Oh,
42.7	heh.
44.0	That's
44.2	why.
46.5	Sorry.
106.7	Chandler?
109.2	Miss
109.4	Tedlock,
109.6	you're
109.8	looking
110.0	lovely
110.2	today.
111.7	May
111.9	I
112.1	say
112.3	that
112.5	is
112.7	a
112.9	very
113.1	flattering
113.3	sleeve
113.5	length
113.7	on
113.9	you?
116.1	Yes.
117.3	Well,
118.1	Mr.
118.9	Costilick
119.7	would
120.5	like
120.7	you
120.9	to
121.1	stop
121.3	by
121.5	his
121.7	office
121.9	at
122.1	the
122.3	end
122.5	of
122.7	the
122.9	day.
122.2	Oh,
122.4	listen,
122.6	if
122.8	this
123.0	is
123.2	about
123.4	those
123.6	prank
123.8	memos,
124.0	I
124.2	had
124.4	nothing
124.6	to
124.8	do
125.0	with
125.2	them.
125.8	Really,
126.0	nothing
126.2	at
126.4	all.
126.6	Really.
128.5	Nothing.
133.4	Hey,
133.6	you
133.8	guys.
134.0	You
134.2	guys.
135.0	Chandler's
135.4	coming,
135.9	and
136.1	he
136.3	says
136.5	he
136.7	has
136.9	this
137.1	incredible
137.3	news.
138.0	So
138.2	when
138.4	he
138.6	gets
138.8	here,
139.0	let's
139.2	all
139.4	act
139.6	like,
139.8	you
140.0	know...
140.6	Hey.
142.3	Never
142.5	mind.
142.7	But
142.9	it
143.1	was
143.3	gonna
143.5	be
143.7	really
143.9	good.
146.0	What's
146.2	up?
147.9	It's
148.1	a
148.3	typical
148.5	day
148.7	at
148.9	work.
149.1	I'm
149.3	inputting
149.5	my
149.7	numbers...
150.5	...and
150.7	Big
150.9	Al
151.1	calls
151.3	me
151.5	into
151.7	his
151.9	office...
152.5	...and
152.7	tells
152.9	me
153.1	he
153.3	wants
153.5	to
153.7	make
153.9	me
154.1	processing
154.3	supervisor.
155.7	That
157.7	is
159.7	great!
161.7	Congratulations.
158.0	So
158.2	I
158.4	quit.
160.8	Why?
162.3	Why?
162.5	This
162.7	was
162.9	supposed
163.1	to
163.3	be
163.5	a
163.7	temp
163.9	job.
164.7	Yeah,
164.9	Chandler,
165.1	you've
165.3	been
165.5	there
165.7	for
165.9	five
166.1	years.
167.8	I
168.0	know,
168.2	but
168.4	if
168.6	I
168.8	took
169.0	it
169.2	this...
169.4	...it'd
169.6	be
169.8	like
170.0	admitting
170.2	that
170.4	this
170.6	is
170.8	what
171.0	I
171.2	actually
171.4	do.
172.2	So
172.4	was
172.6	it
172.8	a
173.0	lot
173.2	more
173.4	money?
173.7	Doesn't
173.9	matter.
174.1	I
174.3	just
174.5	don't
174.7	want
174.9	to
175.1	be
175.3	one
175.5	of
175.7	those
175.9	guys...
176.5	...that's
178.5	in
180.5	his
182.5	office
184.5	until
186.5	12:00
188.5	at
190.5	night
192.5	worrying
194.5	about
196.5	the
198.5	WENUS.
183.2	"""The"
183.4	"WENUS""?"
184.9	Weekly
185.1	estimated
185.3	net
185.5	usage
185.7	system.
185.9	It's
186.1	a
186.3	processing
186.5	term.
189.3	Oh,
189.5	that
189.7	WENUS.
192.8	So,
193.0	what
193.2	are
193.4	you
193.6	gonna
193.8	do?
194.1	I
194.3	don't
194.5	know.
194.7	That's
194.9	the
195.1	thing.
195.3	I
195.5	don't
195.7	know.
196.5	I'm
196.7	not
196.9	gonna
197.1	figure
197.3	it
197.5	out
197.7	working
197.9	there.
198.8	Oh!
199.0	I
199.2	have
199.4	something
199.6	you
199.8	can
200.0	do.
201.2	I
201.4	have
201.6	this
201.8	new
202.0	massage
202.2	client.
202.4	Steve.
205.1	Anyway,
205.3	um,
205.5	he's
205.7	opening
205.9	up
206.1	a
206.3	restaurant...
208.1	...and
208.7	he's
209.3	looking
210.0	for
210.6	a
210.6	head
210.7	chef.
212.4	Um,
212.6	hi
212.8	there.
215.1	Hi.
216.4	Oh,
218.4	yeah,
220.4	I
222.4	know.
224.4	You're
226.4	a
228.4	chef,
230.4	I
232.4	know,
234.4	and
236.4	I
238.4	thought
240.4	of
242.4	you
244.4	first.
219.7	But,
219.9	um,
220.1	Chandler's
220.3	the
220.5	one
220.7	who
220.9	needs
221.1	a
221.3	job
221.5	right
221.7	now,
221.9	so...
225.2	Yeah,
225.3	I
225.5	just
225.6	don't
225.8	have
225.9	a
226.1	lot
226.2	of
226.4	chefing
226.6	experience.
228.4	Unless
228.6	it's
228.8	an
229.0	all-toast
229.2	restaurant.
231.4	Yeah.
231.6	Yeah.
231.8	Well,
232.0	what
232.2	kind
232.4	of
232.6	food
232.8	is
233.0	he
233.2	looking
233.4	for?
234.5	He
236.5	wants
238.5	to
240.5	do
242.5	something
244.5	eclectic,
246.5	so
248.5	he's
250.5	looking
252.5	for
254.5	someone...
237.7	...who
237.9	can,
238.1	you
238.3	know,
238.5	create
238.7	the
238.9	entire
239.1	menu.
239.9	Oh,
240.1	my
240.3	God.
240.5	Yeah,
240.7	I
240.9	know.
242.0	So,
242.2	what
242.4	do
242.6	you
242.8	think?
245.2	Thanks,
245.4	Pheeb.
245.6	I
245.8	just
246.0	don't
246.2	really
246.4	see
246.6	myself
246.8	in
247.0	a
247.2	big
247.4	white
247.6	hat.
248.6	Okay.
251.7	Oh,
251.9	Monica.
252.1	Guess
252.3	what?
263.5	Can
264.0	you
264.1	see
264.2	my
264.3	nipples
264.6	through
264.8	this
264.9	shirt?
268.6	No,
270.6	but
272.6	don't
274.6	worry.
276.6	I'm
278.6	sure
280.6	they're
282.6	still
284.6	there.
273.1	Where
273.3	you
273.5	going,
273.7	Mr.
273.9	Suit-ey
274.1	Man?
274.8	Well,
276.8	I
278.8	have
280.8	an
282.8	appointment
284.8	to
286.8	see
288.8	Dr.
290.8	Robert
292.8	Pilman...
277.8	...career
278.0	counselor-a-go-go.
281.3	I
281.5	added
281.7	the
281.9	"""a-go-go."""
283.3	Career
283.5	counselor?
284.8	Hey,
285.1	you
285.4	guys
285.7	all
285.9	know
286.1	what
286.2	you
286.3	want
286.5	to
286.6	do.
288.0	I
288.2	don't.
289.7	Hey,
290.1	you
290.5	guys
290.7	in
290.8	the
290.9	living
291.2	room
291.5	all
291.6	know
291.7	what
291.9	you
292.0	want
292.1	to
292.2	do.
293.8	You
295.8	know,
297.8	you
299.8	have
301.8	goals.
303.8	You
305.8	have
307.8	dreams.
296.2	I
296.4	don't
296.6	have
296.7	a
296.8	dream.
297.7	Ah,
299.7	the
301.7	lesser
303.7	known
305.7	"""I"
307.7	Don't
309.7	Have
311.7	a
313.7	"Dream"""
315.7	speech.
302.9	Oh,
303.1	I
303.3	love
303.5	my
303.7	life.
303.9	I
304.1	love
304.3	my
304.5	life.
305.8	Brian's
306.0	Song.
310.2	The
310.4	meeting
310.6	with
310.8	that
311.0	guy
311.2	went
311.4	great?
312.1	So
312.5	great.
312.9	He
313.2	showed
313.6	me
313.7	where
313.9	the
314.1	restaurant's
314.3	gonna
314.5	be.
314.8	It's
315.1	this
315.4	cute
316.2	little
316.3	place
316.6	on
316.8	10th
317.0	Street.
317.2	It's
317.3	not
317.5	too
317.6	big,
317.8	not
318.1	too
318.3	small.
318.4	It's
318.5	just
319.2	right.
320.0	Was
320.3	it
320.5	formerly
320.8	owned
321.0	by
321.2	a
321.3	blond
321.5	woman
321.7	and
321.9	some
322.0	bears?
324.3	So
326.3	anyway,
328.3	I'm
330.3	cooking
332.3	dinner
334.3	for
336.3	him
338.3	Monday
340.3	night.
342.3	Kind
344.3	of
346.3	like
348.3	an
350.3	audition.
328.1	And
330.1	Phoebe,
332.1	he
334.1	really
336.1	wants
338.1	you
340.1	to
342.1	be
344.1	here,
346.1	which
348.1	will
350.1	be
352.1	great
354.1	for
356.1	me.
331.3	Because
331.5	you
331.8	can
332.0	make
332.2	yummy
332.4	noises.
332.7	What
333.1	are
333.2	you
333.3	gonna
333.4	make?
333.8	Yummy
334.2	noises.
337.2	And,
337.6	Monica,
337.9	what
338.1	are
338.1	you
338.3	gonna
338.5	make?
339.7	I
339.9	don't
340.1	know.
340.3	I
340.5	don't
340.7	know.
340.9	It's
341.1	just
341.3	gotta
341.5	be
341.7	so
341.9	great.
342.4	Oh!
342.6	I
342.8	know
343.0	what
343.2	you
343.4	can
343.6	make.
343.8	I
344.0	know.
344.9	Oh,
345.1	you
345.3	should
345.5	make
345.7	that
345.9	thing,
346.1	you
346.3	know,
346.5	with
346.7	the
346.9	stuff.
349.4	You
349.6	know
349.8	that
350.0	thing
350.2	with
350.4	the
350.6	stuff?
354.3	Okay,
354.8	I
354.9	don't
355.0	know.
357.6	Hey,
359.6	guys,
361.6	anyone
363.6	know
365.6	a
367.6	good
369.6	date
371.6	place
373.6	in
375.6	the
377.6	neighborhood?
360.3	Uh,
362.3	how
364.3	about
366.3	Tony's?
368.3	If
370.3	you
372.3	can
374.3	finish
376.3	a
378.3	32-ounce
380.3	steak,
382.3	it's
384.3	free.
367.5	Okay.
367.7	Ahem.
369.0	Hey,
371.0	does
373.0	anyone
375.0	know
377.0	a
379.0	good
381.0	place
383.0	if
385.0	you're
387.0	not
389.0	dating
391.0	a
393.0	puma?
373.6	Who
373.8	are
373.9	you
374.1	going
374.4	out
374.5	with?
374.7	Oh,
374.9	is
375.1	this
375.3	the
375.5	bug
375.7	lady?
376.9	[AS
377.1	BUG
377.3	LADY]
377.5	I
377.7	love
377.9	you,
378.1	Ross.
381.3	Her
381.6	name
381.7	is
381.8	Celia.
382.2	She's
382.6	not
382.8	a
382.8	bug
383.1	lady.
383.6	She's
385.6	curator
387.6	of
389.6	insects
391.6	at
393.6	the
395.6	museum.
387.4	So,
387.8	what
388.0	are
388.0	you
388.1	guys
388.2	gonna
388.4	do?
389.4	Well,
391.4	I
393.4	just
395.4	thought
397.4	we'd
399.4	go
401.4	to
403.4	dinner,
405.4	then
407.4	bring
409.4	her
411.4	back
413.4	to
415.4	my
417.4	place...
392.7	...and
392.9	I'd
393.0	introduce
393.5	her
393.6	to
