start_time	word
36.3	[ROSS
36.5	SINGS
36.7	THEME
36.9	SONG
37.1	FROM
37.3	THE
37.5	ODD
37.7	COUPLE]
41.7	[CHANDLER
41.9	JOINS
42.1	IN]
49.2	[MONICA
49.4	&
49.6	PHOEBE
49.8	JOIN
50.0	IN]
81.5	[SINGING
81.7	THEME
81.9	FROM
82.1	I
82.3	DREAM
82.5	OF
82.7	JEANNIE]
83.6	No,
83.8	no,
84.0	we're
84.2	done.
84.4	We're
84.6	done,
84.8	man.
134.8	Aunt
135.0	Silv,
135.2	stop
135.4	yelling.
137.4	All
137.6	I'm
137.8	saying
138.0	is,
138.2	if
138.4	you
138.6	had
138.8	told
139.0	me
139.2	vegetarian
139.4	lasagna...
140.2	...I
140.4	would've
140.6	made
140.8	vegetarian
141.0	lasagna.
144.5	Well,
144.7	the
144.9	meat's
145.1	only
145.3	every
145.5	third
145.7	layer.
146.5	Maybe
146.7	you
146.9	could
147.1	scrape.
149.0	Ross,
149.7	did
150.3	you
150.5	really
150.7	read
150.9	all
151.1	these
151.3	baby
151.5	books?
151.5	Yep.
151.7	You
151.9	could
152.1	plunk
152.3	me
152.5	down
152.7	in
152.9	the
153.1	middle
153.3	of
153.5	any
153.7	woman's
153.9	uterus...
155.2	...no
155.4	compass...
157.3	...and
157.5	I
157.7	could
157.9	find
158.1	my
158.3	way
158.5	out
158.7	like
158.9	that.
160.8	Ooh,
161.0	this
161.2	is
161.4	cool.
162.2	It
162.4	says
162.6	in
162.8	some
163.0	parts
163.2	of
163.4	the
163.6	world
163.8	people
164.0	actually
164.2	eat
164.4	the
164.6	placenta.
168.2	And
168.4	we're
168.6	done
168.8	with
169.0	the
169.2	yogurt.
172.1	Sorry.
173.9	Aunt
174.1	Silv,
174.3	I
174.5	did
174.7	this
174.9	as
175.1	a
175.3	favor.
175.5	I
175.7	am
175.9	not
176.1	a
176.3	caterer.
177.6	What
177.8	do
178.0	you
178.2	want
178.4	me
178.6	to
178.8	do
179.0	with
179.2	a
179.4	dozen
179.6	lasagnas?
181.6	Nice
181.8	talk,
182.0	Aunt
182.2	Silv.
184.4	You
184.6	kiss
184.8	Uncle
185.0	Freddie
185.2	with
185.4	that
185.6	mouth?
188.0	Hey,
188.2	Ross,
188.4	listen.
189.7	Do
189.9	you
190.1	know
190.3	that
190.5	right
190.7	now
190.9	your
191.1	baby
191.3	is
191.5	only
191.7	this
191.9	big?
192.9	This
193.1	is
193.3	your
193.5	baby.
193.7	Heh.
194.5	[IN
194.7	HIGH-PITCHED
194.9	VOICE]
195.1	Hi,
195.3	Daddy.
196.1	Hello.
197.5	How
197.7	come
197.9	you
198.1	don't
198.3	live
198.5	with
198.7	Mommy?
201.8	How
202.0	come
202.2	Mommy
202.4	lives
202.6	with
202.8	that
203.0	other
203.2	lady?
209.5	What's
209.7	a
209.9	lesbian?
215.7	[SPEAKING
215.9	IN
216.1	ITALIAN]
217.2	Honey,
217.4	you
217.6	can
217.8	say
218.0	it.
218.2	It's
218.4	Poconos.
218.6	Poconos.
220.6	It's
220.8	like
221.1	"""poke"
221.3	a
221.5	"nose."""
223.8	Ah.
225.4	Poke
225.6	a
225.8	nose.
230.0	[IN
230.2	UNISON]
230.4	Blah,
230.6	blah,
230.8	blah.
236.7	So
236.9	did
237.1	I
237.3	hear
