episode_id	onset	duration	talking	speech	man_speaking	woman_speaking	baby	shout	laughter	cry	singing	kids	groan	whistling	breathing	walking	mouth_sounds	fart	hands	heartbeat	cheering	crowd	mammal	dog_bark	cat	rooster	duck	bird	music	musical_instrument	guitar	piano	organ	electronic_instrument	percussion	bell	ambient_music	weather	wind	rain	river	wave	thunder	river_sea	fire	boat	car	traffic	car_honk	emergency_vehicle	train	cycling	engine	door	doorbell	knock	dishes	radio_tv	dryer_vacuum	zipper	keys	alarm	telephone	whistle	mechanisms	tools	boom	bang	glass	water	beep	silence	sudden_noise	db
s01e24a	0.0	5.0	0.030330729	0.030330729	0.00021962688	0.00021607731	5.4291075e-05	0.00015438002	0.00011607065	0.00018208323	0.047398027	0.0010542811	0.00040736338	0.00015396223	0.00063737226	0.00038599625	0.00076284766	0.00022522557	0.0010929268	0.0002830596	0.0002021335	0.0006995854	0.003270852	0.0016072264	0.00060691533	0.00080897775	0.0003337821	0.0014065043	0.84464186	0.36224133	0.36224133	0.00055728754	2.7321177e-05	0.0002137754	0.001730349	0.00041400065	0.0035162284	0.0008718519	0.0005273095	0.0008718519	0.00090899883	0.00085366244	0.00037864767	0.00090899883	0.00011494083	0.0024101073	0.006545767	0.00045789982	0.00010560726	0.00017471935	0.0010426169	0.003175187	0.0008234869	0.0014619268	8.77705e-05	0.0008673196	0.00031566285	0.00022524683	0.00012365158	0.000214398	0.0006527726	0.0002633086	0.0005369543	0.0002250313	0.000860525	0.0010834427	0.00012287818	0.0009163181	0.0012684719	0.0017405362	0.0006041071	0.018578855	0.0035589982	-24.158557891845703
s01e24a	5.0	5.0	0.8610004	0.8610004	0.060790777	0.02377942	0.00085557	0.001071912	0.007894098	0.003324238	0.00179812	0.002597027	0.00022102006	0.00021135953	0.0064451583	0.01849868	0.0020385813	0.0004022666	0.0011058537	0.0003732307	0.00032296442	0.008325382	0.06918283	0.06918283	0.0040940535	0.0056351903	0.003940841	0.021658026	0.051490705	0.0076103876	0.0045341966	0.0011522357	0.0005891024	0.0010310772	0.002031774	0.0004702823	0.00031599827	0.008784376	0.0041856216	0.0012160694	0.0013913474	0.0019292819	0.00030579173	0.0019292819	0.003953893	0.0128199775	0.0106709255	0.00085398136	0.00042644804	0.00077927025	0.0021042067	0.005742512	0.0029066866	0.010717777	0.00078125624	0.0024501511	0.0020532315	0.003521485	0.0009325133	0.095232986	0.0011699114	0.0010636942	0.0007224246	0.0005039969	0.009341643	0.010189809	0.0007850519	0.0019679083	0.002428733	0.03488112	0.003479373	0.00026334374	0.025913185	-23.43032455444336
s01e24a	10.0	5.0	0.8655553	0.8655553	0.283835	0.00535389	0.0005321882	0.0043028085	0.1499163	0.0025178145	0.0010454626	0.00073439645	7.6545504e-05	0.0005463936	0.000925982	0.0122683225	0.001331358	0.0005885648	0.0012540341	0.00045518656	0.0015274073	0.079250716	0.0049663363	0.0023691559	0.0037439314	0.0035446181	0.0006272472	0.30829337	0.02568581	0.0045829327	0.002513464	0.00036891762	0.00019153082	0.0005421085	0.002487404	0.00027793582	0.00019887058	0.002475251	0.002344738	0.002135265	0.0016409336	0.00229346	0.0006809407	0.00229346	0.0014420123	0.008285879	0.005264192	0.0009859068	0.00042445326	0.0004222556	0.004530717	0.002988147	0.002297619	0.012499866	5.576163e-05	0.006342401	0.0011770984	0.002207665	0.0001297701	0.00036417443	0.00094396726	0.00045997958	0.00021497441	0.0008513124	0.0039911293	0.00086109753	0.00065776904	0.0037056312	0.0011266168	0.0035095017	0.0023580908	0.00023232216	0.0039911293	-24.38955307006836
s01e24a	15.0	5.0	0.7950935	0.7950935	0.054691013	0.01207048	0.0003839318	0.009669646	0.17416905	0.004491731	0.016374515	0.0015699218	0.00014395948	0.0004678219	0.00056299026	0.0025514	0.0030359726	0.0008802027	0.0011623977	0.00074080913	0.003140569	0.2829322	0.015225333	0.015225333	0.0022282074	0.0029806131	0.0003927986	0.0029806131	0.04840231	0.007965985	0.0041406834	0.0010541742	0.00036890127	0.00097163586	0.002678772	0.0016317851	0.0011476459	0.00071247993	0.00071247993	0.00032976738	0.0015665995	0.0011855904	0.00027116315	0.0015665995	0.0005216378	0.0057289754	0.0061228713	0.00086960517	0.0006678043	0.0004733117	0.00603664	0.0010679511	0.0020391732	0.0033443482	0.000655617	0.00031766077	0.0007660365	0.002106955	7.018028e-05	0.00036709596	0.0006806558	0.0013799616	0.0006252159	0.0007290425	0.00079854537	0.00038114403	0.001908611	0.0045115915	0.004010261	0.0020159609	0.0032827645	0.00025299375	0.0045115915	-21.43265724182129
s01e24a	20.0	5.0	0.8158354	0.8158354	0.050967876	0.025925856	0.00037323107	0.005949518	0.1257636	0.001250603	0.00229545	0.0015923611	0.00027999975	0.00038389827	0.0020604017	0.0076206545	0.0016698415	0.0005041389	0.001872192	0.0012521985	0.0050564874	0.0489578	0.0105849365	0.0105849365	0.0013816461	0.0057208543	0.0013976962	0.0057208543	0.06156136	0.007402166	0.0024458775	0.0005919972	0.00026291728	0.00067656365	0.003855708	0.00036291513	0.0002491976	0.0034770705	0.0034770705	0.0013997349	0.0035368085	0.0055491854	0.000644292	0.0073996927	0.0018635367	0.00970251	0.0221525	0.005369827	0.0009639119	0.0014667265	0.006058007	0.0039465986	0.0025657448	0.014756658	0.00013277098	0.00060275214	0.0011274226	0.005470244	0.00045437785	0.00212214	0.00057326135	0.000717988	0.00020711425	0.00036351485	0.0018090189	0.00058088126	0.001830096	0.0044711805	0.0031215586	0.0068975375	0.0048376606	0.0001684056	0.0467533	-21.288158416748047
s01e24a	25.0	5.0	0.69379777	0.69379777	0.01123355	0.0024166568	0.00023518672	0.001605923	0.006282851	0.0005715444	0.0011557037	0.00072760443	0.0004913812	0.00017007824	0.0008942551	0.0026856472	0.00085474533	0.00034881802	0.0005803107	0.00058312283	0.0007553523	0.029459579	0.026176201	0.026176201	0.0009528125	0.007687742	0.0018866649	0.014891002	0.12287928	0.012958305	0.0018473617	0.00058004196	0.00011809541	0.000618378	0.0032213863	0.0012989022	0.00026778877	0.0018560233	0.0018560233	0.00049627194	0.0013669592	0.0021911447	0.0001679976	0.0021911447	0.0006242531	0.006954552	0.0045639467	0.0029294256	0.00088135793	0.00024107436	0.021376008	0.0005736396	0.0018527701	0.010263283	0.00011243484	0.0012821753	0.0019167054	0.002341822	0.00021795032	0.0007377452	0.00040777618	0.00032692382	0.00019173912	0.00053133664	0.0027735613	0.007214517	0.00083860685	0.0037747195	0.0067015365	0.0037224689	0.011244449	1.8440447e-05	0.2706789	-22.3684024810791
s01e24a	30.0	5.0	0.8827608	0.8827608	0.0176492	0.003355213	0.011831989	0.0028279864	0.019778797	0.0032879827	0.00030884056	0.037976723	0.00026898374	9.405347e-05	0.0012886346	0.012471451	0.0023283563	0.00034581253	0.0022911113	0.00017962299	0.0008938803	0.027857203	0.18516192	0.006446047	0.011599493	0.008272728	0.0015574731	0.008272728	0.009757984	0.0013933675	0.00052560534	0.00013399054	3.7073543e-05	0.00018071818	0.00065157056	7.669265e-05	6.138889e-05	0.0010655395	0.0010655395	0.00037554133	0.0009779801	0.0004273761	0.00013247695	0.0009779801	0.0016436073	0.0031642052	0.003990845	0.00051768974	0.0010718503	6.742872e-05	0.0044973358	0.006680961	0.0020290406	0.033775438	0.00013323681	0.0044393465	0.001104967	0.0004078932	7.45317e-05	0.00037170583	0.00037063172	0.0023443745	0.00034907617	0.00015699433	0.005373748	0.0057856035	0.0027276352	0.012247003	0.0020847279	0.00339673	0.012938024	0.00017275463	0.058090396	-20.541173934936523
s01e24a	35.0	5.0	0.84574115	0.84574115	0.036644705	0.029157896	0.0007072543	0.010138128	0.07757745	0.007445521	0.0039993757	0.005326086	0.00061777065	0.00034136404	0.0013910248	0.017294915	0.001992798	0.0005845766	0.004132406	0.00082112686	0.009008774	0.19238843	0.019388564	0.019388564	0.0018037896	0.0030919928	0.0020989769	0.0030919928	0.039931558	0.0043447823	0.0019910329	0.0006491068	0.00039216067	0.0006418888	0.004194256	0.0012806284	0.000530392	0.0071977125	0.0071977125	0.0068503246	0.018165655	0.009118121	0.0022556998	0.018165655	0.0022597439	0.01787323	0.012517289	0.0023318012	0.00320047	0.002271308	0.0076519297	0.008998184	0.003120096	0.00884129	0.00070261786	0.0015891615	0.0006908745	0.0006022382	0.00032653537	0.0031524685	0.0011168172	0.0015625412	0.0003268462	0.00055485475	0.0022755393	0.0009844289	0.0024695648	0.0074882675	0.0015350664	0.012586122	0.0037819634	0.00030037915	0.024680104	-19.31321907043457
s01e24a	40.0	5.0	0.52311826	0.52311826	0.0056008585	0.0026866654	0.008219596	0.0133692045	0.08289517	0.010144025	0.006033863	0.0022815524	0.001091907	0.0011167002	0.0060432674	0.010317065	0.001680256	0.0022580482	0.0031370644	0.00093821564	0.0042361165	0.070901185	0.013685408	0.004971082	0.0017466722	0.009721579	0.0040471703	0.009721579	0.08828346	0.008619402	0.005413918	0.00077363185	0.00036418258	0.0009743381	0.0029414864	0.0014610278	0.0006087425	0.006264566	0.004489883	0.0018380099	0.008503456	0.0074383747	0.0009582987	0.008503456	0.002455579	0.031520285	0.023949971	0.0009337171	0.0031290757	0.0076131467	0.010398103	0.009188939	0.0061052716	0.011068939	0.0014993936	0.002558852	0.001796835	0.003490237	0.00024418437	0.0043396205	0.00040638578	0.0039451444	0.0023363316	0.0008944993	0.0031442242	0.0012061577	0.019494273	0.031416904	0.0071712644	0.02778149	0.006289878	0.02080505	0.031416904	-20.633804321289062
s01e24a	45.0	5.0	0.3412233	0.3412233	0.0057636616	0.0039798063	0.000718976	0.0048279366	0.002195371	0.0015712177	0.09419961	0.0050982656	0.0029784176	0.00029444997	0.0010197515	0.0039769076	0.0007611989	0.00068188034	0.001234006	0.0006251661	0.00060289976	0.0063250666	0.0062961043	0.0040754257	0.0021049469	0.0048554423	0.0023786623	0.0048554423	0.5224693	0.02766928	0.015941033	0.0014484097	0.0008949801	0.0014085585	0.006087323	0.023695417	0.017501537	0.0051012244	0.0032418838	0.0051012244	0.0052400716	0.0040095393	0.0018468748	0.0052400716	0.0013907399	0.008905919	0.011628438	0.0012365204	0.0015852058	0.001051421	0.0049340995	0.0063619455	0.0013820884	0.003361471	0.003310619	0.004000493	0.0016648782	0.0033146306	0.00039789284	0.00067651307	0.00083816104	0.0016837431	0.0018069813	0.00074369326	0.0074476535	0.0006965021	0.0012590572	0.004627403	0.003024069	0.00949084	0.007412811	0.09278637	0.011876735	-20.62007141113281
